strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2024-10-22T19:45:00Z,338455,338521,2024-10-22T20:00:00Z,2024-10-23T13:30:00Z,0.72475,0.72405,14.000000000001,3.115993209081,4.492949458041,4.492949458041,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2024-10-23T19:45:00Z,338547,338613,2024-10-23T20:00:00Z,2024-10-24T13:30:00Z,0.72405,0.7245,-8.999999999999,-1.745066593649,5.157396303816,5.157396303816,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2024-10-24T19:45:00Z,338639,338705,2024-10-24T20:00:00Z,2024-10-25T13:30:00Z,0.7231,0.7229,4.000000000002,0.641487011322,6.235512067124,6.235512067124,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2024-10-25T19:45:00Z,338731,338735,2024-10-25T20:00:00Z,2024-10-27T22:00:00Z,0.72075,0.7207,1,0.163697324194,6.108835345481,6.108835345481,0,time_exit,5,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2024-10-28T19:45:00Z,338823,338889,2024-10-28T20:00:00Z,2024-10-29T13:30:00Z,0.72105,0.71995,22.000000000002,4.123907489954,5.334746245786,5.334746245786,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2024-10-29T19:45:00Z,338915,338981,2024-10-29T20:00:00Z,2024-10-30T13:30:00Z,0.7196,0.7193,5.999999999999,0.891823195314,6.727790924842,6.727790924842,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2024-10-30T19:45:00Z,339007,339073,2024-10-30T20:00:00Z,2024-10-31T13:30:00Z,0.7205,0.72075,-4.999999999999,-0.750789163833,6.659659250368,6.659659250368,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2024-10-31T19:45:00Z,339099,339165,2024-10-31T20:00:00Z,2024-11-01T13:30:00Z,0.71925,0.71985,-11.999999999999,-1.63736870935,7.328831882197,7.328831882197,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-01T19:45:00Z,360757,360823,2025-10-01T20:00:00Z,2025-10-02T13:30:00Z,0.71975,0.71905,14.000000000001,2.562857867435,5.462651744326,5.462651744326,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-02T19:45:00Z,360849,360915,2025-10-02T20:00:00Z,2025-10-03T13:30:00Z,0.7187,0.7188,-2,-0.442238792481,4.522443607402,4.522443607402,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-03T19:45:00Z,360941,360945,2025-10-03T20:00:00Z,2025-10-05T22:00:00Z,0.71905,0.7183,15.000000000001,3.020212828562,4.96653741026,4.96653741026,0,time_exit,5,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-06T19:45:00Z,361033,361099,2025-10-06T20:00:00Z,2025-10-07T13:30:00Z,0.7192,0.7193,-2,-0.50776244811,3.938849766152,3.938849766152,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-07T19:45:00Z,361125,361191,2025-10-07T20:00:00Z,2025-10-08T13:30:00Z,0.7189,0.71965,-15.000000000001,-2.959963846598,5.067629463529,5.067629463529,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-08T19:45:00Z,361217,361283,2025-10-08T20:00:00Z,2025-10-09T13:30:00Z,0.7188,0.7186,4,0.887323420016,4.507939168256,4.507939168256,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-09T19:45:00Z,361309,361375,2025-10-09T20:00:00Z,2025-10-10T13:30:00Z,0.71525,0.71695,-33.999999999998,-5.353602801242,6.350863383461,6.350863383461,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-10T19:45:00Z,361401,361405,2025-10-10T20:00:00Z,2025-10-12T22:00:00Z,0.71635,0.71645,-2,-0.278148943437,7.190392223978,7.190392223978,0,time_exit,5,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-13T19:45:00Z,361493,361559,2025-10-13T20:00:00Z,2025-10-14T13:30:00Z,0.7145,0.7134,22,4.986547154337,4.411870442429,4.411870442429,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-14T19:45:00Z,361585,361651,2025-10-14T20:00:00Z,2025-10-15T13:30:00Z,0.7142,0.71415,1.000000000002,0.158216930989,6.320436085758,6.320436085758,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-15T19:45:00Z,361677,361743,2025-10-15T20:00:00Z,2025-10-16T13:30:00Z,0.714,0.71395,1.000000000002,0.174020259635,5.74645734984,5.74645734984,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-16T19:45:00Z,361769,361835,2025-10-16T20:00:00Z,2025-10-17T13:30:00Z,0.71365,0.71405,-7.999999999999,-1.282857288107,6.236079472102,6.236079472102,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-17T19:45:00Z,361861,361865,2025-10-17T20:00:00Z,2025-10-19T22:00:00Z,0.71555,0.71525,5.999999999999,0.993612015358,6.038574320015,6.038574320015,0,time_exit,5,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-20T19:45:00Z,361953,362019,2025-10-20T20:00:00Z,2025-10-21T13:30:00Z,0.71455,0.7146,-1,-0.250717525577,3.988552446413,3.988552446413,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-21T19:45:00Z,362045,362111,2025-10-21T20:00:00Z,2025-10-22T13:30:00Z,0.71535,0.71575,-7.999999999999,-1.444491959443,5.538279356768,5.538279356768,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-22T19:45:00Z,362137,362203,2025-10-22T20:00:00Z,2025-10-23T13:30:00Z,0.71695,0.7168,3.000000000002,0.486706971344,6.163873083054,6.163873083054,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-23T19:45:00Z,362229,362295,2025-10-23T20:00:00Z,2025-10-24T13:30:00Z,0.71685,0.71485,40,9.060445807433,4.414793802661,4.414793802661,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-24T19:45:00Z,362321,362325,2025-10-24T20:00:00Z,2025-10-26T22:00:00Z,0.7161,0.71605,1.000000000002,0.192268138533,5.201069754098,5.201069754098,0,time_exit,5,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-27T19:45:00Z,362413,362479,2025-10-27T20:00:00Z,2025-10-28T13:30:00Z,0.7163,0.71645,-3,-0.692811439417,4.330182542201,4.330182542201,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-28T19:45:00Z,362505,362571,2025-10-28T20:00:00Z,2025-10-29T13:30:00Z,0.71925,0.71965,-7.999999999999,-1.384907720599,5.776558164136,5.776558164136,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-29T19:45:00Z,362597,362663,2025-10-29T20:00:00Z,2025-10-30T13:30:00Z,0.71875,0.716,55.000000000001,5.213376630971,10.549784504973,10.549784504973,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-30T19:45:00Z,362689,362755,2025-10-30T20:00:00Z,2025-10-31T13:30:00Z,0.71655,0.71405,50.000000000001,8.606048569192,5.809867280902,5.809867280902,0,time_exit,67,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_canadian_dollar_futures_overnight_close_to_open_bias_signalmonth_entry_prior_rth_close_exi_31e5e01a,canadian_dollar_futures,Canadian Dollar Futures,futures,6C,competition_session_edge,competition_session_edge|family=overnight_close_to_open_bias_signalmonth|side=short|signal_month=10,short,2025-10-31T19:45:00Z,362781,362785,2025-10-31T20:00:00Z,2025-11-02T23:00:00Z,0.71455,0.71515,-11.999999999999,-1.821990016194,6.586205134682,6.586205134682,0,time_exit,5,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
