strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2023-03-02T13:30:00Z,77534,77578,2023-03-02T13:45:00Z,2023-03-03T00:45:00Z,0.6719,0.6742,23,1.769230769231,23,13,0,tp,45,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,23.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2023-03-14T12:15:00Z,78297,78297,2023-03-14T12:30:00Z,2023-03-14T12:30:00Z,0.6671,0.6681,-10,-1,17,10,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2023-05-11T12:30:00Z,82290,82294,2023-05-11T12:45:00Z,2023-05-11T13:45:00Z,0.674,0.6708,32,1.777777777778,32,18,0,tp,5,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,16.75
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2023-05-19T12:30:00Z,82866,82933,2023-05-19T12:45:00Z,2023-05-22T05:30:00Z,0.6664,0.6641,23,1.769230769231,23,13.000000000001,0,tp,68,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,23.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2023-06-15T12:00:00Z,84686,84690,2023-06-15T12:15:00Z,2023-06-15T13:15:00Z,0.6799,0.682,21,1.75,21,12,0,tp,5,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,25.25
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2023-07-24T12:15:00Z,87279,87289,2023-07-24T12:30:00Z,2023-07-24T15:00:00Z,0.6732,0.6751,19,1.727272727273,19,11,0,tp,11,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2023-07-25T11:30:00Z,87372,87381,2023-07-25T11:45:00Z,2023-07-25T14:00:00Z,0.6761,0.6779,18,1.8,18,10,0,tp,10,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,long,2023-07-27T12:30:00Z,87568,87568,2023-07-27T12:45:00Z,2023-07-27T12:45:00Z,0.6789,0.6773,-16,-1,28,16,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,18.75
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2023-10-04T11:15:00Z,92263,92266,2023-10-04T11:30:00Z,2023-10-04T12:15:00Z,0.6327,0.6338,-11,-1,19,11,0,sl,4,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,27.5
aud_usd_ny_sweep_bayes,aud_usd,AUD/USD,forex,AUDUSD,ny_sweep_playbook,ny_sweep_v4|model=bayes|min=0.5|start=420|end=510|max_tests=3|risk_min=10|risk_max=20|min_wick=0.35|rr=1.75|max_bars=96|one_trade=0,short,2023-10-04T12:15:00Z,92267,92316,2023-10-04T12:30:00Z,2023-10-05T00:45:00Z,0.6329,0.6343,-14,-1,24,14,0,sl,50,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,21.5
