strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2023-02-14T14:30:00Z,298334,298339,2023-02-14T14:45:00Z,2023-02-14T16:00:00Z,0.69525,0.6977,48.999999999999,4.758613581397,20.594233661482,10.297116830741,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2023-02-15T14:30:00Z,298426,298431,2023-02-15T14:45:00Z,2023-02-15T16:00:00Z,0.6882,0.68935,23,1.080586337762,42.569481394036,21.284740697018,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2023-02-16T14:30:00Z,298518,298523,2023-02-16T14:45:00Z,2023-02-16T16:00:00Z,0.6875,0.68805,11.000000000001,0.808629957984,27.206511189424,13.603255594712,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2023-02-17T14:30:00Z,298610,298615,2023-02-17T14:45:00Z,2023-02-17T16:00:00Z,0.6845,0.68655,41,2.37858737424,34.474243363124,17.237121681562,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2023-02-21T14:30:00Z,298794,298799,2023-02-21T14:45:00Z,2023-02-21T16:00:00Z,0.68815,0.6879,-5.000000000002,-0.940476927432,10.632903060481,5.31645153024,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2023-02-22T14:30:00Z,298886,298891,2023-02-22T14:45:00Z,2023-02-22T16:00:00Z,0.68365,0.68195,-34.000000000001,-2.28427295642,29.768771638645,14.884385819322,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2023-02-23T14:30:00Z,298978,298983,2023-02-23T14:45:00Z,2023-02-23T16:00:00Z,0.68215,0.68035,36,2.087781491943,34.486367600183,17.243183800092,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2023-02-24T14:30:00Z,299070,299075,2023-02-24T14:45:00Z,2023-02-24T16:00:00Z,0.67245,0.67305,12.000000000001,0.847088438058,28.332342789394,14.166171394697,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2023-02-28T14:30:00Z,299254,299259,2023-02-28T14:45:00Z,2023-02-28T16:00:00Z,0.6731,0.67555,48.999999999999,4.159854249419,23.558517708565,11.779258854282,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2024-02-01T14:30:00Z,321249,321254,2024-02-01T14:45:00Z,2024-02-01T16:00:00Z,0.654,0.65615,43,1.611122654414,53.378927895016,26.689463947508,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,long,2024-02-02T14:30:00Z,321341,321346,2024-02-02T14:45:00Z,2024-02-02T16:00:00Z,0.6536,0.6523,-26.000000000002,-2.325509648223,22.360689855546,11.180344927773,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
competition_australian_dollar_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exit_dcd12f25,australian_dollar_futures,Australian Dollar Futures,futures,6A,competition_session_edge,competition_session_edge|family=ny_open_gap_fade_signalmonth|direction=fade|entry=570|exit=660|min_gap_atr=0.35|signal_month=2|risk_reward=2,short,2024-02-06T14:30:00Z,321525,321530,2024-02-06T14:45:00Z,2024-02-06T16:00:00Z,0.65105,0.6517,-12.999999999999,-1.410430030226,18.434094171855,9.217047085928,0,time_exit,6,competition_session_edge_train_forward_2026,fixed,fixed,custom,1
