strategy_id,asset_key,market,family,signal_time,entry_time,exit_time,side,entry_price,exit_price,r_multiple,exit_reason
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1641393900,1641414600,1641415500,1,131.37,131.35001,-0.2072778248102811,time_exit
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1647438300,1647459000,1647459900,1,130.83,131.0099945,1.0178899102220997,time_exit
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1651067100,1651087800,1651088700,1,135.47,135.49001,0.14299541575075075,time_exit
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1653486300,1653507000,1653507900,1,136.020004,135.935,-0.5772151488366823,time_exit
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1660743900,1660764600,1660765500,1,137.49001,137.46001,-0.2467414090785341,time_exit
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1661953500,1661974200,1661975100,1,139.44501,139.60001,1.0985959024090013,time_exit
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1664372700,1664393400,1664394300,1,140.17999,140.245,0.3752301881223591,time_exit
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1672238700,1672259400,1672260300,1,142.67999,142.66,-0.18390361525587728,time_exit
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1672843500,1672864200,1672865100,1,140.565,140.7,0.8523750706597963,time_exit
eur_jpy_us_first30_last30_momentum_signalweekdayside_direction_same_entryminute_930_exitba_0a4a3f58,eur_jpy,forex,us_first30_last30_momentum,1674053100,1674073800,1674074700,1,139.014999,139.044998,0.1748802451065062,time_exit
