strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2025-12-11T03:00:00Z,138534,138536,2025-12-11T03:15:00Z,2025-12-11T03:45:00Z,4212.31,4217.31,-500,-1,1500,500,0,sl,3,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2025-12-24T14:45:00Z,139633,139633,2025-12-24T15:00:00Z,2025-12-24T15:00:00Z,4464.16,4469.16,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-01-07T16:15:00Z,140791,140796,2026-01-07T16:30:00Z,2026-01-07T17:45:00Z,4457.11,4452.11,-500,-1,1500,500,0,sl,6,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-01-08T15:00:00Z,140882,140887,2026-01-08T15:15:00Z,2026-01-08T16:30:00Z,4448.23,4463.23,1500,3,1500,500,0,tp,6,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-01-16T16:30:00Z,141656,141656,2026-01-16T16:45:00Z,2026-01-16T16:45:00Z,4596.98,4591.98,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2026-02-09T10:15:00Z,143935,143935,2026-02-09T10:30:00Z,2026-02-09T10:30:00Z,5001.34,5006.34,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2026-02-10T15:30:00Z,144052,144052,2026-02-10T15:45:00Z,2026-02-10T15:45:00Z,5014.55,5019.55,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-02-13T17:00:00Z,144346,144346,2026-02-13T17:15:00Z,2026-02-13T17:15:00Z,5015.18,5010.18,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-02-24T18:00:00Z,145406,145406,2026-02-24T18:15:00Z,2026-02-24T18:15:00Z,5165.32,5160.32,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-02-26T16:30:00Z,145592,145592,2026-02-26T16:45:00Z,2026-02-26T16:45:00Z,5183.190000000001,5178.190000000001,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-03-09T18:45:00Z,146657,146658,2026-03-09T19:00:00Z,2026-03-09T19:15:00Z,5124.05,5139.05,1500,3,1500,500,0,tp,2,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-03-16T18:45:00Z,147329,147329,2026-03-16T19:00:00Z,2026-03-16T19:00:00Z,5013.22,5008.22,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2026-03-17T06:00:00Z,147374,147374,2026-03-17T06:15:00Z,2026-03-17T06:15:00Z,5010.64,5015.64,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,0.63
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-03-18T06:00:00Z,147470,147476,2026-03-18T06:15:00Z,2026-03-18T07:45:00Z,5007.92,5002.92,-500,-1,1500,500,0,sl,7,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-03-23T17:30:00Z,147996,147996,2026-03-23T17:45:00Z,2026-03-23T17:45:00Z,4420.74,4415.74,-500,-1,1500,500,0,sl,1,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-04-07T06:45:00Z,149389,149390,2026-04-07T07:00:00Z,2026-04-07T07:15:00Z,4653.79,4648.79,-500,-1,1500,500,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,short,2026-04-08T18:15:00Z,149531,149532,2026-04-08T18:30:00Z,2026-04-08T18:45:00Z,4723.35,4708.35,1500,3,1500,500,0,tp,2,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,1
gold_spot_echo_neural_mean_reversion_balanced,gold_spot,Gold Spot,gold_spot,XAUUSD,mean_reversion,echo_meanrev|sig=2.5|lookback=4|abs=1.25|rsi=0:0.4|tp=1500|sl=500|max_bars=48|one_trade=1|model=neural,long,2026-04-13T16:15:00Z,150003,150006,2026-04-13T16:30:00Z,2026-04-13T17:15:00Z,4731.83,4746.83,1500,3,1500,500,0,tp,4,pre_2022_ml_holdout_rebuild_2026_05,fixed,fixed,custom,0.74
