strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2024-10-17T13:45:00Z,117812,117816,2024-10-17T16:00:00Z,2024-10-17T17:00:00Z,0.8331,0.831985,11.150000000001,1.871423862544,30,5.958030258759,0,time_exit,5,true_rr_addition_search_2026_05,custom,fixed,custom,1
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2024-10-31T13:45:00Z,118764,118768,2024-10-31T16:00:00Z,2024-10-31T17:00:00Z,0.8444,0.84439999,0.000100000001,0.000013989585,34.999999999999,7.148174897453,0,time_exit,5,true_rr_addition_search_2026_05,custom,fixed,custom,1
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2024-11-21T14:45:00Z,120204,120208,2024-11-21T17:00:00Z,2024-11-21T18:00:00Z,0.8322,0.83209997,1.0003,0.194758277045,25.000000000001,5.136110337275,0,time_exit,5,true_rr_addition_search_2026_05,custom,fixed,custom,1
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2024-12-12T14:45:00Z,121643,121647,2024-12-12T17:00:00Z,2024-12-12T18:00:00Z,0.827,0.82669997,3.000300000001,0.523161483281,30,5.734940541088,0,time_exit,5,true_rr_addition_search_2026_05,custom,fixed,custom,1
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2024-12-26T14:45:00Z,122476,122480,2024-12-26T17:00:00Z,2024-12-26T18:00:00Z,0.8323,0.8319,4.000000000001,1.140036572251,20,3.508659368798,0,time_exit,5,true_rr_addition_search_2026_05,custom,fixed,custom,1
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2025-05-15T13:45:00Z,131904,131908,2025-05-15T16:00:00Z,2025-05-15T17:00:00Z,0.8418,0.84101999,7.800099999999,1.620413525453,24.999999999999,4.813647798834,0,time_exit,5,true_rr_addition_search_2026_05,custom,fixed,custom,1
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2025-07-31T13:45:00Z,137118,137122,2025-07-31T16:00:00Z,2025-07-31T17:00:00Z,0.8646,0.86396003,6.3997,1.227326793575,24.999999999999,5.214340657684,0,time_exit,5,true_rr_addition_search_2026_05,custom,fixed,custom,1
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2025-10-16T13:45:00Z,142331,142332,2025-10-16T16:00:00Z,2025-10-16T16:15:00Z,0.8689,0.8695,-6,-1.03355428272,30,5.805210331297,0,sl,2,true_rr_addition_search_2026_05,custom,fixed,custom,1
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2025-10-23T13:45:00Z,142805,142806,2025-10-23T16:00:00Z,2025-10-23T16:15:00Z,0.8716,0.872,-4,-0.973042045687,20,4.110819278293,0,sl,2,true_rr_addition_search_2026_05,custom,fixed,custom,1
competition_eur_gbp_us_first30_midday_reversal_weekday_side_3_short_true_rr_5_a5fd6477,eur_gbp,EUR/GBP,forex,EURGBP,competition_session_edge,competition_session_edge|family=us_first30_midday_reversal_weekday_side_3_short|direction=opposite|entry=720|exit=780|min_signal_atr=1|signal_end=585|signal_start=570|signal_weekday_side=3_short|risk_reward=5|managed_exit=bracket,short,2026-02-05T14:45:00Z,150541,150545,2026-02-05T17:00:00Z,2026-02-05T18:00:00Z,0.871,0.87068,3.2,0.386738984567,40,8.274314531748,0,time_exit,5,true_rr_addition_search_2026_05,custom,fixed,custom,1
