status,strategy_id,asset_key,forward_pf,forward_trades,avg_rr,min_rr,realized_rr,train_pf,train_trades,bootstrap_p05,block_bootstrap_p05,odd_even_min_pf,annual_pass_rate,variant_id
applied,competition_natural_gas_futures_daily_tsmom_next_overnight_weekday_side_4_long_xasset_rr_5_d44e0dd2,natural_gas_futures,2.547374,117,4.991811,4.721887,3.196705,2.299273,262,1.845019,1.894835,1.913379,0.800000,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=momentum|entry=945|exit=945|lookback=20|signal_weekday_side=4_long|risk_reward=5|managed_exit=bracket
applied,competition_copper_futures_daily_tsmom_next_overnight_weekday_side_4_long_xasset_rr_5_d7674d0c,copper_futures,2.189415,130,5.001852,4.800544,2.155732,1.787803,296,1.600411,1.564724,1.889202,1.000000,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=momentum|entry=945|exit=945|lookback=20|signal_weekday_side=4_long|risk_reward=5|managed_exit=bracket
