strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-01-02T23:45:00Z,48142,48186,2022-01-03T00:00:00Z,2022-01-03T11:00:00Z,115.15,115.03,-12,-1,22,12,0,sl,45,tori_public_mtf_research_2026,custom,custom,custom,2
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-01-04T11:45:00Z,48286,48302,2022-01-04T12:00:00Z,2022-01-04T16:00:00Z,116.15,116.02,-13.000000000001,-1,23.999999999999,13.000000000001,0,sl,17,tori_public_mtf_research_2026,custom,custom,custom,2
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-01-27T12:45:00Z,49933,50012,2022-01-27T13:00:00Z,2022-01-28T08:45:00Z,115.34,115.53,19,0.527777777778,67,36,0,max_bars,80,tori_public_mtf_research_2026,custom,custom,custom,1.68
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-03-09T00:45:00Z,52707,52756,2022-03-09T01:00:00Z,2022-03-09T13:15:00Z,115.84,115.73,-11,-0.333333333333,64,33,0,sl,50,tori_public_mtf_research_2026,custom,custom,custom,1.66
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-03-21T17:45:00Z,53555,53581,2022-03-21T18:00:00Z,2022-03-22T00:30:00Z,119.38,119.84,46.000000000001,1.84,46.000000000001,25,0,tp,27,tori_public_mtf_research_2026,custom,custom,custom,1.96
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-03-22T22:45:00Z,53671,53679,2022-03-22T23:00:00Z,2022-03-23T01:00:00Z,121.14,120.83,-31,-1,78,31,0,sl,9,tori_public_mtf_research_2026,custom,custom,custom,1.99
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-04-01T12:45:00Z,54407,54432,2022-04-01T13:00:00Z,2022-04-01T19:15:00Z,122.79,122.47,-32.000000000001,-1,70.999999999999,32.000000000001,0,sl,26,tori_public_mtf_research_2026,custom,custom,custom,2
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-04-21T13:45:00Z,55765,55822,2022-04-21T14:00:00Z,2022-04-22T04:15:00Z,128.44,128.26,-18.000000000001,-0.3,119,59.999999999999,0,sl,58,tori_public_mtf_research_2026,custom,custom,custom,1.95
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-04-28T03:45:00Z,56205,56224,2022-04-28T04:00:00Z,2022-04-28T08:45:00Z,129.71,130.88,116.999999999999,1.983050847458,116.999999999999,59,0,tp,20,tori_public_mtf_research_2026,custom,custom,custom,1.92
gold_futures_tori_trades_trendline_break_retest_on_usd_jpy,usd_jpy,USD/JPY,forex,USDJPY,tori_trendline_mtf,tori_trendline_mtf|all|lookback=24|swing=2|touch=2|gap=1|lead=4|break=0.02|tol=0.3|stop_buf=0.1|risk=3|rr=2|target_lookback=48|max_bars=80|one_trade=0,long,2022-06-08T08:45:00Z,59008,59087,2022-06-08T09:00:00Z,2022-06-09T04:45:00Z,133.84,134.175,33.500000000001,0.492647058824,134.999999999999,68.000000000001,0,max_bars,80,tori_public_mtf_research_2026,custom,custom,custom,1.81
