strategy_id,asset_key,asset_name,market,symbol,phase,variant_id,side,signal_time,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,source,tp_mode,sl_mode,size_mode,size_multiplier
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-01-12T13:00:00Z,296100,296101,2023-01-12T13:15:00Z,2023-01-12T13:30:00Z,1.2161,1.214,-21,-1,42.000000000002,21,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,23
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-01-24T15:00:00Z,296844,296934,2023-01-24T15:15:00Z,2023-01-25T14:45:00Z,1.2303,1.2363,60,2,60,29.999999999999,0,tp,91,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,16.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2023-02-06T12:45:00Z,297663,297672,2023-02-06T13:00:00Z,2023-02-06T15:15:00Z,1.2075,1.2045,29.999999999999,2,29.999999999999,15.000000000001,0,tp,10,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,32
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-03-01T14:00:00Z,299232,299235,2023-03-01T14:15:00Z,2023-03-01T15:00:00Z,1.2021,1.2005,-16,-1,31.999999999999,16,0,sl,4,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-03-17T11:45:00Z,300329,300346,2023-03-17T12:00:00Z,2023-03-17T16:15:00Z,1.2158,1.2196,38,2,38,19,0,tp,18,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,25.5
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-03-23T13:00:00Z,300702,300710,2023-03-23T13:15:00Z,2023-03-23T15:15:00Z,1.231,1.235,40,2,40,20,0,tp,9,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,24
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2023-04-21T13:15:00Z,302612,302613,2023-04-21T13:30:00Z,2023-04-21T13:45:00Z,1.2428,1.2396,32.000000000001,2,32.000000000001,15.999999999998,0,tp,2,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,30.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-05-04T12:30:00Z,303437,303491,2023-05-04T12:45:00Z,2023-05-05T03:15:00Z,1.258,1.262,40,2,40,20,0,tp,55,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,24
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2023-05-18T11:45:00Z,304354,304356,2023-05-18T12:00:00Z,2023-05-18T12:30:00Z,1.2451,1.2429,22,2,22,10.999999999999,0,tp,3,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,43.75
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2023-05-29T11:30:00Z,304997,305012,2023-05-29T11:45:00Z,2023-05-29T15:30:00Z,1.2353,1.2363,-9.999999999999,-1,20,9.999999999999,0,sl,16,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,48.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,short,2023-05-31T11:30:00Z,305181,305187,2023-05-31T11:45:00Z,2023-05-31T13:15:00Z,1.2368,1.2385,-17,-1,34.000000000001,17,0,sl,7,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,28.25
eur_usd_ny_sweep_logit_on_british_pound_futures,british_pound_futures,British Pound Futures,futures,6B,ny_sweep_playbook,ny_sweep_v4|model=logit|min=0.5|start=420|end=600|max_tests=1|risk_min=0|risk_max=35|min_wick=0.25|rr=2|max_bars=144|one_trade=0,long,2023-06-15T12:00:00Z,306195,306196,2023-06-15T12:15:00Z,2023-06-15T12:30:00Z,1.2656,1.2637,-19,-1,38,19,0,sl,2,pre_2022_ml_holdout_rebuild_2026_05,custom,custom,auto,25.5
