market,symbol,phase,pip_or_tick_size,signal_atr_mult,recent_signal_lookback,abs_close_ema200_atr_max,trade_rsi_min,trade_rsi_max,trades,wins,losses,win_rate_pct,profit_factor,avg_pips
forex,NZDUSD,momentum,0.0001,2.5,10,,,,332,241,91,72.59036144578313,1.2526809075745773,2.2646882530120696
forex,NZDUSD,momentum,0.0001,1.5,10,0.75,,,118,99,19,83.89830508474576,1.249606456726084,1.80292118644071
forex,NZDUSD,momentum,0.0001,1.5,6,3.0,,,410,293,117,71.46341463414633,1.2455330334989354,1.5295236585365872
forex,NZDUSD,momentum,0.0001,2.5,16,,,,322,235,87,72.98136645962732,1.2411508222925416,2.2104139751552996
forex,NZDUSD,momentum,0.0001,1.5,24,0.75,,,82,69,13,84.14634146341463,1.2380166317070929,1.6571109756097486
forex,NZDUSD,momentum,0.0001,1.5,6,2.0,,,305,232,73,76.0655737704918,1.2282925116229422,1.5678786885246208
forex,NZDUSD,momentum,0.0001,1.5,16,,,,652,444,208,68.09815950920245,1.2277675085031514,1.2724493865030686
forex,NZDUSD,momentum,0.0001,1.5,10,3.0,,,375,276,99,73.6,1.2181757257101196,1.4086413333333276
forex,NZDUSD,momentum,0.0001,1.5,24,2.0,,,184,139,45,75.54347826086956,1.2059269034772206,1.3979271739130248
forex,NZDUSD,momentum,0.0001,2.5,24,,,,293,215,78,73.37883959044369,1.1920599163386973,1.8630924914675975
forex,NZDUSD,momentum,0.0001,2.0,6,3.0,,,283,210,73,74.20494699646643,1.1887928017614553,1.4704975265017957
forex,NZDUSD,momentum,0.0001,2.0,24,1.5,,,139,108,31,77.6978417266187,1.1842577581626004,1.5009985611510996
forex,NZDUSD,momentum,0.0001,2.0,16,,,,471,330,141,70.06369426751591,1.1751639725978105,1.2542656050955534
forex,NZDUSD,momentum,0.0001,2.0,24,2.0,,,171,132,39,77.19298245614034,1.161877088580845,1.3755859649122932
forex,NZDUSD,momentum,0.0001,1.5,24,1.0,,,107,85,22,79.43925233644859,1.1445361492142114,1.0591476635514327
forex,NZDUSD,momentum,0.0001,1.5,6,1.5,,,249,187,62,75.1004016064257,1.1388992875398585,0.9730481927711245
forex,NZDUSD,momentum,0.0001,2.0,10,,,,490,342,148,69.79591836734694,1.132274613326185,0.9858697959183786
forex,NZDUSD,momentum,0.0001,2.0,6,1.5,,,176,136,40,77.27272727272727,1.1309069190547922,1.1164437500000182
forex,NZDUSD,momentum,0.0001,1.5,24,3.0,,,245,173,72,70.61224489795919,1.1233694158468974,0.793866530612202
forex,NZDUSD,momentum,0.0001,1.5,6,,,,772,516,256,66.83937823834198,1.1216956307358223,0.7160338082901739
forex,NZDUSD,momentum,0.0001,2.5,6,3.0,,,193,144,49,74.61139896373057,1.118056132252493,1.2160968911917174
forex,NZDUSD,momentum,0.0001,2.0,24,1.0,,,102,81,21,79.41176470588235,1.1153714892165694,1.0933754901961217
forex,NZDUSD,momentum,0.0001,2.0,24,,,,404,280,124,69.3069306930693,1.1117916814586202,0.8800834158416054
forex,NZDUSD,momentum,0.0001,1.5,6,0.75,,,135,108,27,80.0,1.107451051892457,0.8390392592593099
forex,NZDUSD,momentum,0.0001,1.5,24,1.5,,,155,119,36,76.77419354838709,1.1041980419736643,0.746292258064516
forex,NZDUSD,momentum,0.0001,2.5,16,3.0,,,192,145,47,75.52083333333334,1.0867049490418998,0.9420166666666961
forex,NZDUSD,momentum,0.0001,2.0,6,2.0,,,217,169,48,77.88018433179722,1.0804119026489452,0.7128594470046333
forex,NZDUSD,momentum,0.0001,2.5,10,3.0,,,189,140,49,74.07407407407408,1.0803283302017646,0.8638597883597982
forex,NZDUSD,momentum,0.0001,3.0,24,3.0,,,115,91,24,79.13043478260869,1.0668412110753882,0.9377200000000019
forex,NZDUSD,momentum,0.0001,3.0,6,3.0,,,123,96,27,78.04878048780488,1.0655247113434085,0.9072756097560841
forex,NZDUSD,momentum,0.0001,1.5,10,,,,727,490,237,67.4002751031637,1.0646473869584292,0.39309518569463375
forex,NZDUSD,momentum,0.0001,3.0,10,3.0,,,122,95,27,77.8688524590164,1.0597246142165604,0.8312614754098201
forex,NZDUSD,momentum,0.0001,2.0,24,0.75,,,70,57,13,81.42857142857143,1.0480313490212128,0.43798428571428777
forex,NZDUSD,momentum,0.0001,3.0,16,3.0,,,119,92,27,77.31092436974791,1.0316283291908734,0.4513084033613326
forex,NZDUSD,momentum,0.0001,1.5,6,1.0,,,174,133,41,76.4367816091954,1.0260617311914473,0.20234597701155096
forex,NZDUSD,momentum,0.0001,1.5,24,,,,487,321,166,65.91375770020534,1.0239021713857954,0.14592833675563208
forex,NZDUSD,momentum,0.0001,2.0,16,0.75,,,73,58,15,79.45205479452055,1.0192198139939448,0.18177123287665953
forex,NZDUSD,momentum,0.0001,2.0,10,0.75,,,83,66,17,79.51807228915662,1.0082964748915832,0.0755204819276607
forex,NZDUSD,momentum,0.0001,2.5,24,3.0,,,177,134,43,75.70621468926554,1.0052133338623601,0.05998135593222415
forex,NZDUSD,momentum,0.0001,2.0,6,,,,486,336,150,69.1358024691358,1.002323789753281,0.01928333333337036
forex,NZDUSD,momentum,0.0001,2.5,6,2.0,,,150,114,36,76.0,0.9940747943192703,-0.0698919999999678
forex,NZDUSD,momentum,0.0001,2.5,16,2.0,,,143,111,32,77.62237762237763,0.9434993090684825,-0.7400034965034429
forex,NZDUSD,momentum,0.0001,2.5,10,2.0,,,145,109,36,75.17241379310344,0.9424655195561681,-0.7246724137930751
forex,NZDUSD,momentum,0.0001,3.0,6,,,,201,155,46,77.11442786069652,0.9338628897517903,-1.0087383084577357
forex,NZDUSD,momentum,0.0001,2.0,6,1.0,,,125,95,30,76.0,0.9301250909547744,-0.7386607999999749
forex,NZDUSD,momentum,0.0001,2.5,6,1.5,,,119,90,29,75.63025210084034,0.9259953458893558,-0.9180310924369304
forex,NZDUSD,momentum,0.0001,3.0,10,,,,199,153,46,76.88442211055276,0.9252146627355747,-1.1502010050251505
forex,NZDUSD,momentum,0.0001,3.0,16,,,,195,149,46,76.41025641025641,0.9026532376522743,-1.5279082051282242
forex,NZDUSD,momentum,0.0001,3.0,24,,,,194,150,44,77.31958762886599,0.8908360808368035,-1.7249474226804324
forex,NZDUSD,momentum,0.0001,2.5,10,1.5,,,116,87,29,75.0,0.8818632757444562,-1.5614249999999525
forex,NZDUSD,momentum,0.0001,2.5,16,1.5,,,112,87,25,77.67857142857143,0.8777177711111874,-1.7247803571427949
forex,NZDUSD,momentum,0.0001,2.5,24,2.0,,,134,104,30,77.61194029850746,0.8689115684916184,-1.8041313432835306
forex,NZDUSD,momentum,0.0001,3.0,6,2.0,,,90,67,23,74.44444444444444,0.8474563826038489,-2.5853388888889115
forex,NZDUSD,momentum,0.0001,3.0,10,2.0,,,89,66,23,74.15730337078652,0.8402506850280099,-2.7287808988764297
forex,NZDUSD,momentum,0.0001,3.0,16,2.0,,,86,63,23,73.25581395348837,0.808869209295765,-3.3787174418604864
forex,NZDUSD,momentum,0.0001,3.0,24,2.0,,,81,61,20,75.30864197530865,0.8046476691961143,-3.462280246913566
forex,NZDUSD,momentum,0.0001,2.5,24,1.5,,,105,81,24,77.14285714285715,0.7833321097336121,-3.2519809523808894
forex,NZDUSD,momentum,0.0001,2.5,6,1.0,,,85,64,21,75.29411764705883,0.7340153212795941,-4.036779999999982
forex,NZDUSD,momentum,0.0001,2.0,6,0.75,,,87,67,20,77.01149425287356,0.7281802102242939,-3.099541379310357
forex,NZDUSD,momentum,0.0001,2.5,10,1.0,,,85,63,22,74.11764705882354,0.6931107397837745,-5.0547282352940766
forex,NZDUSD,momentum,0.0001,2.5,16,0.75,,,63,50,13,79.36507936507937,0.6922268007489171,-5.712719047619005
forex,NZDUSD,momentum,0.0001,2.5,6,0.75,,,63,49,14,77.77777777777779,0.6838051850340072,-5.452022222222215
forex,NZDUSD,momentum,0.0001,2.5,16,1.0,,,82,62,20,75.60975609756098,0.6560293871492764,-6.240084146341398
forex,NZDUSD,momentum,0.0001,3.0,6,1.5,,,70,48,22,68.57142857142857,0.6428811336022017,-7.491452857142874
forex,NZDUSD,momentum,0.0001,3.0,10,1.5,,,69,47,22,68.11594202898551,0.6346862361637882,-7.747575362318861
forex,NZDUSD,momentum,0.0001,2.5,10,0.75,,,63,48,15,76.19047619047619,0.6289604833768987,-7.045533333333302
forex,NZDUSD,momentum,0.0001,3.0,24,1.5,,,61,43,18,70.49180327868852,0.6114302205532779,-8.70090163934425
forex,NZDUSD,momentum,0.0001,2.5,24,0.75,,,59,46,13,77.96610169491525,0.6101401671710691,-7.70186271186439
forex,NZDUSD,momentum,0.0001,3.0,16,1.5,,,66,44,22,66.66666666666666,0.6020842419207074,-8.822589393939406
forex,NZDUSD,momentum,0.0001,2.5,24,1.0,,,77,58,19,75.32467532467533,0.5829667101746316,-8.036229870129825
forex,NZDUSD,momentum,0.0001,3.0,24,0.75,,,36,26,10,72.22222222222221,0.5627776353493464,-11.123175000000058
forex,NZDUSD,momentum,0.0001,3.0,6,1.0,,,48,32,16,66.66666666666666,0.5182377057606072,-11.47254375000008
forex,NZDUSD,momentum,0.0001,3.0,24,1.0,,,44,31,13,70.45454545454545,0.5180366808820164,-12.085643181818243
forex,NZDUSD,momentum,0.0001,3.0,6,0.75,,,37,24,13,64.86486486486487,0.5027133270739533,-12.843162162162237
forex,NZDUSD,momentum,0.0001,3.0,10,1.0,,,48,31,17,64.58333333333334,0.48062756371845944,-12.992647916666755
forex,NZDUSD,momentum,0.0001,3.0,10,0.75,,,38,24,14,63.1578947368421,0.4740809266900623,-14.02394210526324
forex,NZDUSD,momentum,0.0001,3.0,16,1.0,,,47,30,17,63.829787234042556,0.4700446088573933,-13.539463829787318
forex,NZDUSD,momentum,0.0001,3.0,16,0.75,,,37,23,14,62.16216216216216,0.4615399266786147,-14.746418918918998
forex,USDCAD,mean_reversion,0.0001,2.5,24,,0.0,0.15,49,40,9,81.63265306122449,1.6866167913549464,8.428571428571454
forex,USDCAD,mean_reversion,0.0001,2.5,16,,0.0,0.15,52,41,11,78.84615384615384,1.5114613180515797,6.865384615384672
forex,USDCAD,mean_reversion,0.0001,2.5,10,,0.0,0.15,51,40,11,78.43137254901961,1.4785100286532964,6.5490196078431575
forex,USDCAD,mean_reversion,0.0001,2.5,24,,-0.05,0.15,61,50,11,81.9672131147541,1.4413638508730544,6.132786885245929
forex,USDCAD,mean_reversion,0.0001,2.5,6,,0.0,0.15,50,39,11,78.0,1.4061604584527232,5.67000000000002
forex,USDCAD,mean_reversion,0.0001,2.5,10,,-0.05,0.15,65,52,13,80.0,1.3385234614977248,4.916923076923109
forex,USDCAD,mean_reversion,0.0001,2.5,16,,-0.05,0.15,64,51,13,79.6875,1.3369346467535252,4.9703125000000545
forex,USDCAD,mean_reversion,0.0001,2.5,6,,-0.05,0.15,64,51,13,79.6875,1.2850333651096302,4.204687500000035
forex,USDCAD,mean_reversion,0.0001,3.0,6,,-0.1,0.1,37,28,9,75.67567567567568,1.2470957613814686,4.254054054053961
forex,USDCAD,mean_reversion,0.0001,3.0,10,,-0.1,0.1,36,27,9,75.0,1.1937205651491287,3.4277777777776617
forex,USDCAD,mean_reversion,0.0001,3.0,16,,-0.1,0.1,36,27,9,75.0,1.1937205651491287,3.4277777777776617
forex,USDCAD,mean_reversion,0.0001,3.0,24,,-0.1,0.1,36,27,9,75.0,1.1937205651491287,3.4277777777776617
forex,USDCAD,mean_reversion,0.0001,2.5,24,3.0,0.0,0.15,40,31,9,77.5,1.1845386533665812,2.7749999999999715
forex,USDCAD,mean_reversion,0.0001,2.5,24,2.0,0.0,0.15,34,27,7,79.41176470588235,1.146056475170391,2.205882352941064
forex,USDCAD,mean_reversion,0.0001,1.5,16,1.0,-0.2,0.4,107,81,26,75.70093457943925,1.0952934340499674,0.919626168224264
forex,USDCAD,mean_reversion,0.0001,1.5,24,1.0,-0.2,0.4,103,76,27,73.7864077669903,1.0866453921284107,0.869902912621259
forex,USDCAD,mean_reversion,0.0001,2.5,16,3.0,0.0,0.15,43,32,11,74.4186046511628,1.0787965616045854,1.2790697674418743
forex,USDCAD,mean_reversion,0.0001,2.5,6,0.75,-0.2,0.4,37,28,9,75.67567567567568,1.0623953098827512,0.8054054054054608
forex,USDCAD,mean_reversion,0.0001,2.5,10,0.75,-0.2,0.4,37,28,9,75.67567567567568,1.0623953098827512,0.8054054054054608
forex,USDCAD,mean_reversion,0.0001,3.0,24,,,,173,105,68,60.69364161849711,1.0609114275223308,0.8630057803467371
forex,USDCAD,mean_reversion,0.0001,2.5,24,,-0.1,0.1,56,41,15,73.21428571428571,1.0544774610875256,0.9624999999999615
forex,USDCAD,mean_reversion,0.0001,2.5,24,,,,211,134,77,63.507109004739334,1.0490036802493288,0.7004739336492896
forex,USDCAD,mean_reversion,0.0001,2.5,16,0.75,-0.2,0.4,36,27,9,75.0,1.0466917922948111,0.6194444444444955
forex,USDCAD,mean_reversion,0.0001,2.5,24,0.75,-0.2,0.4,36,27,9,75.0,1.0466917922948111,0.6194444444444955
forex,USDCAD,mean_reversion,0.0001,2.5,10,3.0,0.0,0.15,42,31,11,73.80952380952381,1.0458452722063016,0.7619047619047317
forex,USDCAD,mean_reversion,0.0001,2.5,16,,,,216,137,79,63.42592592592593,1.0398634724368894,0.5731481481481618
forex,USDCAD,mean_reversion,0.0001,1.5,10,1.0,-0.2,0.4,112,82,30,73.21428571428571,1.0396085310682273,0.38303571428568617
forex,USDCAD,mean_reversion,0.0001,2.5,6,,,,218,139,79,63.76146788990825,1.0385754765584756,0.5495412844036758
forex,USDCAD,mean_reversion,0.0001,2.5,10,,,,217,138,79,63.594470046082954,1.0290765069551782,0.4161290322580695
forex,USDCAD,mean_reversion,0.0001,2.5,10,,-0.1,0.1,61,43,18,70.49180327868852,1.0237854715768195,0.4245901639344063
forex,USDCAD,mean_reversion,0.0001,2.5,16,,-0.1,0.1,60,42,18,70.0,1.0205712186610323,0.3733333333332998
forex,USDCAD,mean_reversion,0.0001,2.5,24,1.5,-0.2,0.4,80,54,26,67.5,1.0204647936177569,0.29499999999996157
forex,USDCAD,mean_reversion,0.0001,3.0,6,,,,175,106,69,60.57142857142858,1.0196720003192152,0.2817142857142025
forex,USDCAD,mean_reversion,0.0001,3.0,24,,-0.05,0.15,37,26,11,70.27027027027027,1.0146140749148584,0.2783783783781632
forex,USDCAD,mean_reversion,0.0001,3.0,10,,,,175,106,69,60.57142857142858,1.0136866046845636,0.19599999999991347
forex,USDCAD,mean_reversion,0.0001,1.5,6,1.0,-0.2,0.4,112,82,30,73.21428571428571,1.013387498845905,0.12946428571428317
forex,USDCAD,mean_reversion,0.0001,2.5,24,1.5,-0.05,0.15,32,24,8,75.0,1.0118773946360082,0.1937499999998824
forex,USDCAD,mean_reversion,0.0001,2.5,24,3.0,-0.05,0.15,49,38,11,77.55102040816327,1.011798017932986,0.20408163265304036
forex,USDCAD,mean_reversion,0.0001,2.5,6,,-0.1,0.1,61,43,18,70.49180327868852,1.010469280925704,0.18688524590162686
forex,USDCAD,mean_reversion,0.0001,2.5,16,,-0.2,0.4,176,117,59,66.47727272727273,1.0082301529497473,0.12840909090912495
forex,USDCAD,mean_reversion,0.0001,2.5,6,,-0.2,0.4,178,119,59,66.85393258426966,1.0067734887108537,0.10449438202249503
forex,USDCAD,mean_reversion,0.0001,3.0,16,,,,174,105,69,60.3448275862069,1.0061051035473383,0.0879310344826713
forex,USDCAD,mean_reversion,0.0001,1.5,6,,,,309,208,101,67.31391585760518,1.0050021843599841,0.07411003236247841
forex,USDCAD,mean_reversion,0.0001,1.5,10,1.5,-0.1,0.25,127,89,38,70.07874015748031,0.9994971264367732,-0.0055118110237104955
forex,USDCAD,mean_reversion,0.0001,1.5,16,1.0,,,115,85,30,73.91304347826086,0.9986259295182652,-0.014782608695671322
forex,USDCAD,mean_reversion,0.0001,2.5,10,,-0.2,0.4,177,118,59,66.66666666666666,0.996030589949018,-0.06158192090393155
forex,USDCAD,mean_reversion,0.0001,1.5,10,,,,307,205,102,66.77524429967427,0.9939532853088857,-0.09022801302929889
forex,USDCAD,mean_reversion,0.0001,1.5,24,1.0,,,111,80,31,72.07207207207207,0.991523371276331,-0.09459459459467294
forex,USDCAD,mean_reversion,0.0001,3.0,6,,-0.05,0.15,39,27,12,69.23076923076923,0.9859173466701662,-0.27435897435917705
forex,USDCAD,mean_reversion,0.0001,2.5,24,,-0.2,0.4,168,112,56,66.66666666666666,0.9858681277158536,-0.22261904761901263
forex,USDCAD,mean_reversion,0.0001,2.5,24,,-0.1,0.25,113,79,34,69.91150442477876,0.9829666430092263,-0.29734513274336494
forex,USDCAD,mean_reversion,0.0001,3.0,24,,0.0,0.15,35,25,10,71.42857142857143,0.9824788166020301,-0.34857142857161827
forex,USDCAD,mean_reversion,0.0001,2.5,6,1.5,-0.2,0.4,84,56,28,66.66666666666666,0.9822656832684142,-0.25476190476196037
forex,USDCAD,mean_reversion,0.0001,2.5,10,1.5,-0.2,0.4,84,56,28,66.66666666666666,0.9822656832684142,-0.25476190476196037
forex,USDCAD,mean_reversion,0.0001,1.5,6,1.5,-0.1,0.25,126,89,37,70.63492063492063,0.9812095032397345,-0.2071428571429276
forex,USDCAD,mean_reversion,0.0001,1.5,16,,,,296,200,96,67.56756756756756,0.979786178772181,-0.3097972972973008
forex,USDCAD,mean_reversion,0.0001,1.5,16,1.5,-0.1,0.25,121,87,34,71.900826446281,0.9789397764154231,-0.2413223140497181
forex,USDCAD,mean_reversion,0.0001,2.5,16,1.5,-0.2,0.4,83,55,28,66.26506024096386,0.9760503853484671,-0.3481927710843967
forex,USDCAD,mean_reversion,0.0001,2.5,16,,-0.1,0.25,119,82,37,68.90756302521008,0.975580329134694,-0.42521008403361915
forex,USDCAD,mean_reversion,0.0001,2.5,6,3.0,0.0,0.15,41,30,11,73.17073170731707,0.9734957020057291,-0.45121951219515105
forex,USDCAD,mean_reversion,0.0001,1.5,24,,,,284,191,93,67.25352112676056,0.9684531031798712,-0.48521126760565364
forex,USDCAD,mean_reversion,0.0001,2.5,6,1.0,-0.1,0.25,42,30,12,71.42857142857143,0.967827470390656,-0.43333333333347457
forex,USDCAD,mean_reversion,0.0001,2.5,10,1.0,-0.1,0.25,42,30,12,71.42857142857143,0.967827470390656,-0.43333333333347457
forex,USDCAD,mean_reversion,0.0001,2.5,10,,-0.1,0.25,119,82,37,68.90756302521008,0.9661695864099215,-0.5890756302521161
forex,USDCAD,mean_reversion,0.0001,2.5,24,1.5,-0.1,0.25,59,40,19,67.79661016949152,0.9643250385377632,-0.5491525423729398
forex,USDCAD,mean_reversion,0.0001,2.5,6,3.0,-0.2,0.4,141,96,45,68.08510638297872,0.963307124136291,-0.5460992907800983
forex,USDCAD,mean_reversion,0.0001,2.5,16,3.0,-0.2,0.4,139,94,45,67.62589928057554,0.9625923278532325,-0.5647482014387951
forex,USDCAD,mean_reversion,0.0001,2.0,6,,,,260,162,98,62.30769230769231,0.9593770311484432,-0.6249999999999867
forex,USDCAD,mean_reversion,0.0001,2.5,6,,-0.1,0.25,119,82,37,68.90756302521008,0.9591718546402195,-0.7109243697479103
forex,USDCAD,mean_reversion,0.0001,2.5,24,3.0,-0.2,0.4,132,90,42,68.18181818181817,0.9564782391195635,-0.6590909090908537
forex,USDCAD,mean_reversion,0.0001,2.0,10,,,,259,161,98,62.16216216216216,0.9559731072199099,-0.6776061776061587
forex,USDCAD,mean_reversion,0.0001,1.5,10,1.0,,,120,86,34,71.66666666666667,0.9555797157723057,-0.4766666666666803
forex,USDCAD,mean_reversion,0.0001,2.5,16,1.0,-0.1,0.25,41,29,12,70.73170731707317,0.9545695598373587,-0.6268292682928349
forex,USDCAD,mean_reversion,0.0001,2.5,24,1.0,-0.1,0.25,41,29,12,70.73170731707317,0.9545695598373587,-0.6268292682928349
forex,USDCAD,mean_reversion,0.0001,2.5,10,3.0,-0.05,0.15,53,40,13,75.47169811320755,0.9528651625887082,-0.8396226415094467
forex,USDCAD,mean_reversion,0.0001,2.5,6,1.0,-0.2,0.4,51,36,15,70.58823529411765,0.9514821029082702,-0.6803921568628474
forex,USDCAD,mean_reversion,0.0001,2.5,10,1.0,-0.2,0.4,51,36,15,70.58823529411765,0.9514821029082702,-0.6803921568628474
forex,USDCAD,mean_reversion,0.0001,2.5,16,3.0,-0.05,0.15,52,39,13,75.0,0.9512763478445087,-0.8846153846153714
forex,USDCAD,mean_reversion,0.0001,2.5,10,3.0,-0.2,0.4,140,95,45,67.85714285714286,0.949249463902791,-0.7607142857142418
forex,USDCAD,mean_reversion,0.0001,2.5,16,2.0,0.0,0.15,36,27,9,75.0,0.9483606557377017,-0.8750000000000561
forex,USDCAD,mean_reversion,0.0001,2.0,24,,,,248,155,93,62.5,0.9481979642708767,-0.8044354838709639
forex,USDCAD,mean_reversion,0.0001,1.5,24,,-0.2,0.4,246,167,79,67.88617886178862,0.9459942211715223,-0.8357723577236362
forex,USDCAD,mean_reversion,0.0001,1.5,16,1.0,-0.1,0.25,94,70,24,74.46808510638297,0.9459722087260671,-0.5914893617021753
forex,USDCAD,mean_reversion,0.0001,2.0,16,,,,254,159,95,62.59842519685039,0.9419554237756618,-0.9094488188976333
forex,USDCAD,mean_reversion,0.0001,3.0,10,,-0.05,0.15,38,26,12,68.42105263157895,0.941168728612782,-1.1763157894739102
forex,USDCAD,mean_reversion,0.0001,3.0,16,,-0.05,0.15,38,26,12,68.42105263157895,0.941168728612782,-1.1763157894739102
forex,USDCAD,mean_reversion,0.0001,2.5,16,1.0,-0.2,0.4,50,35,15,70.0,0.940995525727062,-0.8440000000001107
forex,USDCAD,mean_reversion,0.0001,2.5,24,1.0,-0.2,0.4,50,35,15,70.0,0.940995525727062,-0.8440000000001107
forex,USDCAD,mean_reversion,0.0001,1.5,24,,-0.1,0.25,168,113,55,67.26190476190477,0.9409244302885462,-0.9273809523810524
forex,USDCAD,mean_reversion,0.0001,2.5,6,1.5,-0.05,0.15,35,26,9,74.28571428571429,0.9374672489082909,-1.0228571428572444
forex,USDCAD,mean_reversion,0.0001,2.5,10,1.5,-0.05,0.15,35,26,9,74.28571428571429,0.9374672489082909,-1.0228571428572444
forex,USDCAD,mean_reversion,0.0001,2.5,24,1.5,,,87,57,30,65.51724137931035,0.9373956594323837,-0.9482758620690269
forex,USDCAD,mean_reversion,0.0001,1.5,24,1.5,-0.1,0.25,112,78,34,69.64285714285714,0.9348030357788104,-0.8053571428572832
forex,USDCAD,mean_reversion,0.0001,1.5,6,1.0,,,120,86,34,71.66666666666667,0.9335248893375789,-0.7133333333333245
forex,USDCAD,mean_reversion,0.0001,1.5,10,1.5,-0.2,0.4,157,111,46,70.70063694267516,0.932882857305091,-0.7528662420382407
forex,USDCAD,mean_reversion,0.0001,2.0,24,,-0.05,0.15,91,58,33,63.73626373626373,0.9314740104075261,-1.287912087912181
forex,USDCAD,mean_reversion,0.0001,2.5,24,2.0,-0.05,0.15,41,32,9,78.04878048780488,0.9289099526066316,-1.3170731707317787
forex,USDCAD,mean_reversion,0.0001,1.5,6,,-0.2,0.4,263,178,85,67.68060836501901,0.9278453507829859,-1.0984790874524828
forex,USDCAD,mean_reversion,0.0001,1.5,10,,-0.2,0.4,262,176,86,67.17557251908397,0.9245052284808697,-1.1545801526717678
forex,USDCAD,mean_reversion,0.0001,2.5,16,1.5,-0.05,0.15,34,25,9,73.52941176470588,0.9243668122270678,-1.2735294117648177
forex,USDCAD,mean_reversion,0.0001,1.5,16,,-0.2,0.4,252,172,80,68.25396825396825,0.9222693317181482,-1.2222222222222638
forex,USDCAD,mean_reversion,0.0001,3.0,24,,-0.2,0.4,126,77,49,61.111111111111114,0.9222076951811704,-1.3222222222222682
forex,USDCAD,mean_reversion,0.0001,3.0,6,,-0.2,0.4,129,79,50,61.240310077519375,0.9207411454065347,-1.3496124031008216
forex,USDCAD,mean_reversion,0.0001,1.5,16,1.5,-0.2,0.4,152,110,42,72.36842105263158,0.9204260651629019,-0.9190789473684823
forex,USDCAD,mean_reversion,0.0001,2.5,6,1.5,-0.1,0.25,63,42,21,66.66666666666666,0.9195175210564576,-1.2285714285715104
forex,USDCAD,mean_reversion,0.0001,2.5,10,1.5,-0.1,0.25,63,42,21,66.66666666666666,0.9195175210564576,-1.2285714285715104
forex,USDCAD,mean_reversion,0.0001,1.5,24,1.5,-0.2,0.4,145,103,42,71.03448275862068,0.9189806879213723,-0.9779310344828551
forex,USDCAD,mean_reversion,0.0001,1.5,6,1.5,-0.2,0.4,156,111,45,71.15384615384616,0.9183209146237404,-0.9205128205128295
forex,USDCAD,mean_reversion,0.0001,2.0,6,,-0.2,0.4,226,144,82,63.716814159292035,0.9155762040906098,-1.3588495575221144
forex,USDCAD,mean_reversion,0.0001,3.0,10,,-0.2,0.4,129,79,50,61.240310077519375,0.9139124100883155,-1.465891472868268
forex,USDCAD,mean_reversion,0.0001,2.5,16,1.5,-0.1,0.25,62,41,21,66.12903225806451,0.9117188312363469,-1.3693548387097652
forex,USDCAD,mean_reversion,0.0001,2.0,10,,-0.2,0.4,225,143,82,63.55555555555556,0.9116624351473682,-1.4226666666666514
forex,USDCAD,mean_reversion,0.0001,2.5,6,0.75,,,41,30,11,73.17073170731707,0.9115267947421639,-1.2804878048780426
forex,USDCAD,mean_reversion,0.0001,2.5,10,0.75,,,41,30,11,73.17073170731707,0.9115267947421639,-1.2804878048780426
forex,USDCAD,mean_reversion,0.0001,2.5,6,2.0,0.0,0.15,35,26,9,74.28571428571429,0.9106557377049117,-1.5571428571429715
forex,USDCAD,mean_reversion,0.0001,2.5,10,2.0,0.0,0.15,35,26,9,74.28571428571429,0.9106557377049117,-1.5571428571429715
forex,USDCAD,mean_reversion,0.0001,3.0,6,,0.0,0.15,36,25,11,69.44444444444444,0.9105550379342383,-1.866666666666868
forex,USDCAD,mean_reversion,0.0001,3.0,10,,0.0,0.15,36,25,11,69.44444444444444,0.9105550379342383,-1.866666666666868
forex,USDCAD,mean_reversion,0.0001,3.0,16,,0.0,0.15,36,25,11,69.44444444444444,0.9105550379342383,-1.866666666666868
forex,USDCAD,mean_reversion,0.0001,2.5,6,3.0,,,162,105,57,64.81481481481481,0.9104496898690582,-1.2833333333332977
forex,USDCAD,mean_reversion,0.0001,2.0,24,,-0.2,0.4,215,137,78,63.72093023255814,0.9099354027325216,-1.4655813953488344
forex,USDCAD,mean_reversion,0.0001,2.5,16,3.0,,,160,103,57,64.375,0.9098035837353576,-1.3087499999999554
forex,USDCAD,mean_reversion,0.0001,2.5,10,3.0,-0.1,0.1,47,33,14,70.2127659574468,0.9092207934937865,-1.7574468085107187
forex,USDCAD,mean_reversion,0.0001,2.5,6,1.5,,,91,59,32,64.83516483516483,0.907022533362498,-1.401098901098978
forex,USDCAD,mean_reversion,0.0001,2.5,10,1.5,,,91,59,32,64.83516483516483,0.907022533362498,-1.401098901098978
forex,USDCAD,mean_reversion,0.0001,2.5,24,3.0,-0.1,0.1,41,30,11,73.17073170731707,0.9067127344521165,-1.8439024390245002
forex,USDCAD,mean_reversion,0.0001,3.0,16,,-0.2,0.4,128,78,50,60.9375,0.905262678685238,-1.6257812500000515
forex,USDCAD,mean_reversion,0.0001,2.5,24,3.0,,,154,100,54,64.93506493506493,0.9046397551865382,-1.3759740259739863
forex,USDCAD,mean_reversion,0.0001,1.5,10,1.0,-0.1,0.25,100,72,28,72.0,0.9035753982956609,-1.0410000000000463
forex,USDCAD,mean_reversion,0.0001,2.5,16,1.5,,,90,58,32,64.44444444444444,0.9015532706191155,-1.5000000000000817
forex,USDCAD,mean_reversion,0.0001,1.5,10,,-0.1,0.25,179,120,59,67.0391061452514,0.9008155089777493,-1.5491620111732363
