dataset,trades,wins,losses,win_rate_pct,confidence_pct,confidence_lower_95_pct,profit_factor_atr,avg_pnl_atr,trades_per_day,trades_per_week,trades_per_month,active_days,trades_per_active_day,active_weeks,trades_per_active_week,base_trades,base_win_rate_pct,market,symbol
mean_reversion,64,64,0,100.0,99.57832317575358,98.01497261335425,inf,4.5375503365273016,0.06127211440652612,0.42890480084568283,1.8649699822486387,63,1.0158730158730158,53,1.2075471698113207,467,72.59100642398288,forex,GBPUSD
mean_reversion,75,75,0,100.0,99.59361145845173,98.17260132041426,inf,4.716835043294285,0.0718362134333719,0.5028534940336034,2.1865147463782573,73,1.0273972602739727,58,1.293103448275862,463,69.11447084233261,forex,NZDUSD
mean_reversion,52,52,0,100.0,99.34520056264248,97.19397086008289,inf,5.115362061097828,0.049956468221801914,0.34969527755261337,1.5205500015010958,52,1.0,42,1.2380952380952381,389,65.29562982005142,forex,USDCAD
mean_reversion,44,44,0,100.0,99.28197064989519,96.84200648308952,inf,4.640749107336429,0.04235350739983155,0.2964745517988209,1.2891348814823729,44,1.0,37,1.1891891891891893,424,67.68867924528303,forex,USDCHF
mean_reversion,65,65,0,100.0,99.55518487628578,97.96172774550695,inf,5.005252115413688,0.06213901613224457,0.43497311292571195,1.891356303525194,63,1.0317460317460319,52,1.25,436,70.64220183486239,forex,USDJPY
mean_reversion,71,71,0,100.0,99.60443037974684,98.16448693665096,inf,4.9107307956417525,0.06848048868705542,0.47936342080938793,2.0843748744122492,67,1.0597014925373134,53,1.3396226415094339,474,71.51898734177216,futures,6A
mean_reversion,58,58,0,100.0,99.53371327066834,97.80989262774956,inf,5.406256176798694,0.0555278536809143,0.3886949757664001,1.690129046412829,57,1.0175438596491229,47,1.2340425531914894,458,72.48908296943232,futures,6B
mean_reversion,63,63,0,100.0,99.4840456674473,97.7423120112837,inf,4.995628653945031,0.0605247883433741,0.42367351840361867,1.8422232452014493,62,1.0161290322580645,48,1.3125,427,66.97892271662764,futures,6C
mean_reversion,55,55,0,100.0,99.45088204773434,97.5324086374709,inf,5.0428908510513235,0.052860789908394656,0.37002552935876254,1.6089502928367623,53,1.0377358490566038,45,1.2222222222222223,413,69.24939467312349,futures,6E
mean_reversion,71,71,0,100.0,99.6171855226525,98.20055709738895,inf,5.267670904777093,0.06800698428535794,0.4760488899975056,2.0699625841855824,69,1.0289855072463767,52,1.3653846153846154,439,72.4373576309795,futures,6J
mean_reversion,68,68,0,100.0,99.55433081581275,97.99390389950207,inf,5.365622524587427,0.06553295721484932,0.45873070050394527,1.994659385226976,68,1.0,55,1.2363636363636363,426,69.24882629107981,futures,CL
mean_reversion,63,63,0,100.0,99.61237212276215,98.10172323373035,inf,6.07468279247764,0.06075461084100133,0.4252822758870093,1.8492184674729781,62,1.0161290322580645,48,1.3125,391,75.1918158567775,futures,ES
mean_reversion,59,59,0,100.0,99.5,97.72994118834393,inf,4.163684131516122,0.05624795177612044,0.39373566243284314,1.712047032185666,58,1.0172413793103448,50,1.18,390,70.0,futures,GC
mean_reversion,66,66,0,100.0,99.57943334176575,98.04126502991608,inf,4.644654366053786,0.06320325592530525,0.44242279147713676,1.9237491022264783,64,1.03125,54,1.2222222222222223,472,71.82203389830508,futures,HG
mean_reversion,45,45,0,100.0,99.39152561124018,97.16820050390696,inf,7.390045454839788,0.04423872526932372,0.309671076885266,1.3465162003850406,44,1.0227272727272727,37,1.2162162162162162,393,72.01017811704835,futures,NG
mean_reversion,58,58,0,100.0,99.54922466642626,97.85418658835331,inf,5.53863918546819,0.05623333602650076,0.3936333521855054,1.7116021653066171,58,1.0,51,1.1372549019607843,376,73.40425531914893,futures,NQ
