market,symbol,phase,entry_time,exit_time,side,bars_held,pnl_atr,raw_pnl_points,win,atr_pct,atr_regime,bb_width_pct,bb_squeeze_rank_125,bb_keltner_width_ratio,bb_percent_b,bb_z,pos12,pos24,pos48,pos96,roll24_atr,roll48_atr,roll96_atr,efficiency24,efficiency48,efficiency96,chop24,chop48,chop96,gap_atr,range_atr,close_location,adx14,di_abs_spread14,ema_gap_atr,close_ema200_atr,signal_extension,lower_wick_atr,upper_wick_atr,body_atr,hour_utc,day_of_week,is_london_ny,abs_ema_gap_atr,abs_close_ema200_atr,abs_signal_extension,abs_body_atr,trade_rsi_proxy,trade_ema_gap,trade_di_spread14,filter_phase,pip_size,pnl_pips
forex,EURUSD,momentum,2024-02-13 10:30:00+00:00,2024-02-13 13:45:00+00:00,short,13,13.606908508779838,0.00655,1,0.000446812196428,1.1706619672040437,0.0016925657156382,0.3535904727594692,1.0786182308025478,0.7975071358178375,1.190028543271234,0.8750000000000694,0.7954545454545363,0.7954545454545363,0.5781250000000239,4.570259346460785,4.570259346460785,6.647649958487994,0.1603053435114591,0.0052910052909933,0.0047393364928907,57.08626794661044,57.59260539151099,58.01367831626533,-0.1038695306011298,1.038695306013605,0.500000000000222,17.95481314048658,6.931696302647607,-1.244242877889452,-0.0665469713729502,2.661815285144297,0.5193476530070331,0.1038695306011298,-0.4154781224054419,10.5,1.0,1.0,1.244242877889452,0.0665469713729502,2.661815285144297,0.4154781224054419,-0.1564189980395001,1.244242877889452,-6.931696302647607,momentum,0.0001,65.5
forex,EURUSD,momentum,2024-02-14 16:30:00+00:00,2024-02-28 07:30:00+00:00,short,924,-15.32622312883016,-0.00905,0,0.000550471900238,1.2249731367279784,0.0027309480843481,0.1714132466545437,1.3499897468884314,0.9190151984838768,1.6760607939354248,0.8367346938775584,0.8823529411764782,0.8904109589041196,0.8904109589041196,5.757918081549192,6.1812944110750285,6.1812944110750285,0.3552631578947453,0.111111111111122,0.0442477876106177,52.08920660398918,55.9190575765025,57.625140606427735,-0.1693505318102593,0.8467526590512966,0.2,29.64671343811249,15.493411458298134,-3.070725550950568,-0.897983513460595,2.073725456494124,0.1693505318102593,0.5080515954307779,-0.1693505318102593,16.5,2.0,1.0,3.070725550950568,0.897983513460595,2.073725456494124,0.1693505318102593,-0.3192154099461726,3.070725550950568,-15.493411458298134,momentum,0.0001,-90.5
forex,EURUSD,momentum,2024-03-01 11:45:00+00:00,2024-03-01 13:30:00+00:00,short,7,1.5660422709170516,0.0008000000000001,1,0.0004722147292972,1.1419083008260338,0.0014863931415445,0.1541434888857777,0.91884377755725,0.8233870865883132,1.29354834635328,0.8000000000000178,0.8000000000000178,0.8000000000000178,0.3739837398374233,4.893882096614862,4.893882096614862,12.038949957673012,0.1034482758621032,0.1304347826087103,0.0666666666666605,56.27408040998536,55.9417925294727,46.47407650282927,-0.1957552838645771,0.3915105677291542,0.5,14.172628187592478,8.714260559216353,-1.83962434611412,-0.854866947413878,3.0857075887914327,0.1957552838645771,0.1957552838645771,0.0,11.75,4.0,1.0,1.83962434611412,0.854866947413878,3.0857075887914327,0.0,-0.1555959852006294,1.83962434611412,-8.714260559216353,momentum,0.0001,8.000000000001
forex,EURUSD,momentum,2024-04-17 07:00:00+00:00,2024-04-19 01:30:00+00:00,short,170,2.178016863346307,0.0013999999999998,1,0.0006046910395614,1.0023222296564542,0.0027748297698783,0.7424246707642923,1.526069086563708,0.6305242239662829,0.5220968958651327,0.7499999999999654,0.7499999999999654,0.7499999999999654,0.5428571428571489,4.978324259077964,4.978324259077964,8.167563237549516,0.1139240506328985,0.0303030303030282,0.046783625730996,44.94466271781645,53.513066316670056,56.781266650113785,-0.311145266192675,1.2445810647693183,0.375,24.18003273743588,10.76505309024687,-1.6834762733714788,-0.8189126370055158,3.4146682841598865,0.4667178992884944,0.1555726330961648,-0.6222905323846591,7.0,2.0,1.0,1.6834762733714788,0.8189126370055158,3.4146682841598865,0.6222905323846591,-0.1134138588138968,1.6834762733714788,-10.76505309024687,momentum,0.0001,13.999999999998
forex,EURUSD,momentum,2024-04-19 15:45:00+00:00,2024-04-22 02:00:00+00:00,long,33,2.068342546485012,0.0014,1,0.000635320512559,1.224741474214444,0.0032834880067385,0.7698619186142872,1.4066202882039551,0.251302668218154,-0.9947893271273796,0.0,0.3142857142856744,0.5384615384615122,0.6470588235293926,5.170856366212365,7.68241517265838,10.04623522578406,0.0462962962963149,0.0924855491329396,0.016778523489939,54.60703723976175,50.51351233277369,48.87801331936891,0.1477387533203345,1.329648779883339,0.0,29.09510494723847,0.3511033173352764,1.1108003325395652,0.3328023433472263,-1.6887993017557683,0.0,0.1477387533203345,-1.1819100265630045,15.75,4.0,1.0,1.1108003325395652,0.3328023433472263,1.6887993017557683,1.1819100265630045,-0.1095966149244962,1.1108003325395652,0.3511033173352764,momentum,0.0001,14.0
forex,EURUSD,momentum,2024-04-24 15:45:00+00:00,2024-04-24 19:30:00+00:00,long,15,2.5070021167790384,0.0014499999999999,1,0.0005411996314678,1.247764870959422,0.0016758205934693,0.2149845059460485,0.8272104679044971,0.4232250811994169,-0.307099675202328,0.2727272727272452,0.359999999999968,0.2903225806451405,0.2432432432432286,4.322417442722533,5.359797628975849,6.397177815229165,0.0333333333333292,0.1368421052631674,0.031818181818177,61.40890854439307,58.416677773345214,55.85099762430943,0.0864483488546349,1.037380186253316,1.0,15.999236950705656,2.7544857343345197,1.2442397265178229,0.8015103769246659,-2.1477594672365643,0.1728966977088859,0.0,0.8644834885444299,15.75,2.0,1.0,1.2442397265178229,0.8015103769246659,2.1477594672365643,0.8644834885444299,-0.0489295175716567,1.2442397265178229,-2.7544857343345197,momentum,0.0001,14.499999999998998
forex,EURUSD,momentum,2024-04-25 12:45:00+00:00,2024-04-25 14:15:00+00:00,long,6,3.8635314794782825,0.0021999999999999,1,0.0005325233542084,1.5555044238527218,0.0036400329610781,1.0,1.464785904496661,-0.2187290720621305,-2.874916288248407,0.1272727272727118,0.1272727272727118,0.1272727272727118,0.1999999999999778,9.6588286986959,9.6588286986959,10.536904034940877,0.3333333333333685,0.0735294117647162,0.0242914979757047,39.74441734637732,43.07983015759062,47.81184159435798,-0.3512301344979902,1.756150672490341,0.6999999999998445,24.5210457529303,23.01780254399643,3.247314095044876,-0.8280997164151079,-3.8385697879776335,1.0536904034939707,0.5268452017473753,0.1756150672489951,12.75,3.0,1.0,3.247314095044876,0.8280997164151079,3.8385697879776335,0.1756150672489951,-0.4663413601180457,3.247314095044876,-23.01780254399643,momentum,0.0001,21.999999999998998
forex,EURUSD,momentum,2024-04-29 06:45:00+00:00,2024-04-29 10:30:00+00:00,long,15,0.8209339433043701,0.00045,1,0.0005115544421317,0.8331588059757333,0.0021277588539607,0.2589932801544131,1.6641079772434153,0.2192982456093246,-1.1228070175626998,0.0512820512820483,0.31481481481483,0.5697674418604838,0.5253164556962138,4.92560365982541,7.844479902685077,14.411951449119227,0.1028037383177671,0.1822222222222176,0.0252951096121417,42.433328858668936,39.70646955617561,43.33458522919847,0.0,0.5472892955365167,0.1666666666669133,32.421906830547776,1.1866386600862064,1.036040028440526,0.5866112616887333,-2.9559812754165824,0.0912148825895544,0.3648595303574078,-0.0912148825895544,6.75,0.0,0.0,1.036040028440526,0.5866112616887333,2.9559812754165824,0.0912148825895544,-0.0952405546125461,1.036040028440526,1.1866386600862064,momentum,0.0001,4.5
forex,EURUSD,momentum,2024-05-07 17:30:00+00:00,2024-05-09 14:30:00+00:00,long,180,2.9276587773008065,0.0014999999999998,1,0.0004761219130851,1.179797084867623,0.0025334474829789,0.7952716490404363,1.503367518121267,0.0359914446745786,-1.8560342213018024,0.1851851851852369,0.1612903225806936,0.1875000000000433,0.1875000000000433,6.050494806422534,6.245672058242588,6.245672058242588,0.0533333333333254,0.0296296296296252,0.073529411764697,49.18812432789591,56.533001518903134,57.32435164494484,0.0,0.7807090072802151,0.25,23.84914175682852,14.210123108296877,1.435009016308282,-0.3111355150121556,-1.9851947863589097,0.1951772518200537,0.5855317554601613,0.0,17.5,1.0,0.0,1.435009016308282,0.3111355150121556,1.9851947863589097,0.0,-0.243663105660208,1.435009016308282,-14.210123108296877,momentum,0.0001,14.999999999998
forex,EURUSD,momentum,2024-05-10 14:30:00+00:00,2024-05-10 16:15:00+00:00,long,7,1.5268645802986172,0.0006999999999999,1,0.0004257972050317,1.4228444621669127,0.0020460437091457,0.2454792849678204,1.125727870074285,0.0653605300639884,-1.7385578797440435,0.172413793103435,0.172413793103435,0.172413793103435,0.172413793103435,6.325581832666184,6.325581832666184,6.325581832666184,0.1688311688311733,0.0688259109311738,0.0478723404255268,50.85850894932647,55.43842621789543,57.79193288759081,0.218123511471231,1.0906175573561552,0.8,15.799241100131304,14.553565160872289,2.160619317780512,0.0448873189352601,-1.839612274744699,0.218123511471231,0.218123511471231,0.6543705344136931,14.5,4.0,1.0,2.160619317780512,0.0448873189352601,1.839612274744699,0.6543705344136931,-0.1892439523488197,2.160619317780512,-14.553565160872289,momentum,0.0001,6.999999999999
forex,EURUSD,momentum,2024-05-21 10:45:00+00:00,2024-05-24 12:45:00+00:00,long,296,-3.418348967864626,-0.0014,0,0.0003769137132358,1.1164786583196962,0.001653062996451,0.5979321522905052,1.3094103974295943,0.5055672521917891,0.0222690087671555,0.4375,0.5263157894737396,0.6250000000000347,0.6250000000000347,4.639187884958942,5.860026802053258,5.860026802053258,0.1093749999999962,0.0686274509803846,0.0215053763440834,56.24083017999862,53.58077743455292,60.65871197324868,0.1220838917097026,0.9766711336754526,0.25,19.401188863055676,0.5274881496843271,0.4140823852338544,0.7339448161168507,-1.8589035657736,0.2441677834188631,0.7325033502565894,0.0,10.75,1.0,1.0,0.4140823852338544,0.7339448161168507,1.8589035657736,0.0,0.0290185824197776,0.4140823852338544,0.5274881496843271,momentum,0.0001,-14.0
forex,EURUSD,momentum,2024-05-28 18:00:00+00:00,2024-05-31 09:30:00+00:00,long,254,-4.516161778823249,-0.002,0,0.0004076718509731,1.2300970341890876,0.0016654433244604,0.6504233509441629,1.1070277480746793,0.012207547359082,-1.9511698105637891,0.0555555555555487,0.2222222222222039,0.1874999999999869,0.257142857142888,6.096818401411211,7.225858846116897,7.90328311294081,0.3064516129032177,0.1271186440677963,0.0368098159509157,52.56355802546362,54.11617020952874,53.317872636220656,0.0,0.6774242668234122,0.3333333333333333,18.740847599693225,14.437629279651771,2.581769375135732,0.3179639851919395,-1.6521239739513431,0.2258080889411373,0.0,-0.4516161778822747,18.0,1.0,0.0,2.581769375135732,0.3179639851919395,1.6521239739513431,0.4516161778822747,-0.2932386760133323,2.581769375135732,-14.437629279651771,momentum,0.0001,-20.0
forex,EURUSD,momentum,2024-06-05 12:30:00+00:00,2024-06-05 14:45:00+00:00,short,9,2.387518563041804,0.0011000000000001,1,0.0004235423810239,1.041668322452609,0.0016899629033535,0.3228197073505786,1.2768197320770969,0.8739783632688083,1.49591345307537,0.9743589743590328,0.9047619047619148,0.6909090909091438,0.6551724137931298,4.55798998398846,5.968796407603546,6.294367120745785,0.0505050505050695,0.0823529411764576,0.0701754385964951,54.58060649646652,51.31813709689757,58.53558019335947,0.0,1.193759281520902,0.9090909090911292,26.00147886011373,4.451653038627178,-0.43709432358248,0.6782126978184195,3.021291415450597,0.6511414262839968,0.1085235710470918,0.4340942841898132,12.5,2.0,1.0,0.43709432358248,0.6782126978184195,3.021291415450597,0.4340942841898132,-0.1870778724446005,0.43709432358248,-4.451653038627178,momentum,0.0001,11.000000000001
forex,EURUSD,momentum,2024-06-05 18:45:00+00:00,2024-06-07 13:00:00+00:00,short,169,9.159489866149244,0.00485,1,0.0004868791977104,1.2025599004314362,0.0016677928838972,0.4091024989846031,0.9494955293943496,0.970005606483322,1.880022425933518,0.9347826086957068,0.565789473684232,0.565789473684232,0.565789473684232,7.176507523993239,7.176507523993239,7.176507523993239,0.0761421319797007,0.0032786885245826,0.0319634703196321,50.47620150466605,54.26217175827948,54.58531965180536,0.0,0.9442773057884736,0.700000000000222,18.864105678731004,7.894989844608453,-0.7742137995974521,0.3091441426096035,1.8845344278312293,0.3777109223153894,0.2832831917363324,0.2832831917367517,18.75,2.0,0.0,0.7742137995974521,0.3091441426096035,1.8845344278312293,0.2832831917367517,-0.1378747866106944,0.7742137995974521,-7.894989844608453,momentum,0.0001,48.5
forex,EURUSD,momentum,2024-06-24 07:15:00+00:00,2024-06-25 13:30:00+00:00,short,121,-0.0,-0.0,0,0.0004593589431868,0.8749702351438435,0.0020867239666036,0.3070065781653009,1.7306063541804335,0.8279416100506813,1.3117664402026783,0.6969696969697173,0.7826086956521949,0.8000000000000178,0.6600000000000009,4.677669780474536,5.0844236744288045,10.16884734885806,0.3265306122448841,0.1299435028248468,0.0506329113924053,43.44938223406484,50.19240569785365,52.73359979016431,-0.2033769469771341,1.4236386288399387,0.2857142857142857,28.567281858079035,18.288523203868067,-1.7001414160361277,-0.2118261296350845,2.3243870340766426,0.4067538939542682,0.2033769469771341,-0.8135077879085364,7.25,0.0,1.0,1.7001414160361277,0.2118261296350845,2.3243870340766426,0.8135077879085364,-0.2180713337300461,1.7001414160361277,-18.288523203868067,momentum,0.0001,-0.0
forex,EURUSD,momentum,2024-06-27 09:30:00+00:00,2024-07-02 07:45:00+00:00,short,273,-4.786148283579385,-0.0021999999999999,0,0.0004297492593234,1.0716275324984492,0.0012630540576631,0.314586813001363,0.9142009826276898,0.7831314459154262,1.132525783661544,0.8888888888889026,0.8421052631579132,0.8636363636363774,0.9090909090909212,4.133491699454989,4.786148283579385,7.179222425369319,0.1041666666666936,0.1812865497076342,0.0313901345291557,56.10190810867403,54.65248933606969,58.35760637496468,-0.1087760973538244,0.6526565841248787,0.6666666666669134,19.785479812606948,6.526077493176794,-1.3202758284233722,-0.1011101967223671,1.9286046569827984,0.4351043894167468,0.2175521947081319,0.0,9.5,3.0,1.0,1.3202758284233722,0.1011101967223671,1.9286046569827984,0.0,-0.1858283380810837,1.3202758284233722,-6.526077493176794,momentum,0.0001,-21.999999999998998
forex,EURUSD,momentum,2024-07-02 12:30:00+00:00,2024-07-09 11:45:00+00:00,short,469,-15.873113133018393,-0.0083999999999999,0,0.0004931936229359,1.0497391892406418,0.001959768336414,0.3764309836200523,1.261782845393405,1.0219153504015348,2.0876614016062613,0.8400000000000142,0.8400000000000142,0.7499999999999604,0.344262295081966,4.724140813398251,5.29103771100641,11.526903584691969,0.0,0.0495049504950342,0.0693069306930673,56.69223670399708,55.17294568124292,44.38251876940459,-0.1889656325359132,0.755862530143653,0.75,25.582405133624352,12.784808937461886,-0.8769439477877808,0.4837573486260002,1.9801318072145853,0.1889656325359132,0.1889656325359132,0.3779312650718265,12.5,1.0,1.0,0.8769439477877808,0.4837573486260002,1.9801318072145853,0.3779312650718265,-0.2498001329126768,0.8769439477877808,-12.784808937461886,momentum,0.0001,-83.999999999999
forex,EURUSD,momentum,2024-07-09 13:45:00+00:00,2024-07-09 15:15:00+00:00,short,6,3.1401898394053243,0.0013499999999999,1,0.0003972558806493,1.1038992837435606,0.0015005683092928,0.3783469867654483,1.140603576796589,0.6431725161222096,0.572690064488803,0.7142857142857596,0.5882352941177008,0.5128205128205391,0.3030303030303295,3.954313131103192,4.535829768030315,7.676019607435639,0.0841121495327257,0.0186915887850455,0.114285714285724,59.8789449746337,61.20902967819188,52.38391759261371,-0.2326066547707456,1.163033273853728,0.2,15.696595581532746,5.4164306541837135,-0.4538422828075557,-0.1915979747798991,2.212493395964969,0.2326066547707456,0.2326066547707456,-0.6978199643122369,13.75,1.0,1.0,0.4538422828075557,0.1915979747798991,2.212493395964969,0.6978199643122369,-0.0422165526096668,0.4538422828075557,-5.4164306541837135,momentum,0.0001,13.499999999999
forex,EURUSD,momentum,2024-08-08 10:00:00+00:00,2024-08-12 15:15:00+00:00,long,205,2.4140167679709754,0.001497,1,0.0005677358821582,0.9953321887598188,0.0018092292179945,0.7967888415938499,1.0672298045560895,-0.147053063870268,-2.5882122554811464,0.0958847736625243,0.0928286852589349,0.0928286852589349,0.3302941176470477,4.047549824720673,4.047549824720673,5.482736814362751,0.2280376717616423,0.0046849603212723,0.0426295392564936,56.04305511756266,60.370005368196445,60.81683445726278,0.0241885447694053,1.3706842035906877,0.2741176470587328,21.7738292105128,10.69708870216229,1.270063250592218,-0.4515634147947975,-2.025165152767178,0.3757287287488524,0.3144510820001218,-0.6805043928417134,10.0,3.0,1.0,1.270063250592218,0.4515634147947975,2.025165152767178,0.6805043928417134,-0.312987117358999,1.270063250592218,-10.69708870216229,momentum,0.0001,14.97
forex,EURUSD,momentum,2024-08-12 16:45:00+00:00,2024-08-12 18:00:00+00:00,long,5,1.944213838542626,0.00102,1,0.0004803061904042,1.1644734877926362,0.0019504119891152,0.9790727966155738,1.162404583944111,0.3516251884761174,-0.5934992460955607,0.3185483870967969,0.3185483870967969,0.3185483870967969,0.4070175438596639,4.7271081564565565,4.7271081564565565,5.432362195927851,0.0469606052700087,0.0311235862296752,0.0007932730445871,56.9449753964764,61.96082650462656,60.31262472725658,0.0190609199858365,0.5908885195566992,0.3870967741934559,21.37633726449041,2.094709994065287,0.8142165573137171,0.2817583364926761,-2.438936659051497,0.228731039828345,0.3430965597425176,-0.0190609199858365,16.75,0.0,1.0,0.8142165573137171,0.2817583364926761,2.438936659051497,0.0190609199858365,-0.0805786169388834,0.8142165573137171,2.094709994065287,momentum,0.0001,10.200000000000001
forex,EURUSD,momentum,2024-08-16 14:45:00+00:00,2024-08-16 17:30:00+00:00,long,11,4.013368097917355,0.0021200000000001,1,0.0004806065207405,1.1877392479052309,0.001507597294327,0.1302812945166765,0.8803458638290586,0.4366324754367444,-0.2534700982529935,0.3849557522123689,0.4734848484848427,0.5223367697594441,0.6263440860214993,4.99777914080241,5.508915643839011,7.042325152948813,0.1481920569057438,0.0876392185503085,0.042180120514632,53.31450860752766,54.83400890740136,54.5786464372274,-0.0530067484633195,1.760581288236993,0.9354838709677882,21.67174534739602,4.723520459183774,0.4934540446008069,0.7113074689764678,-1.9652377696962269,0.5906466257309494,0.1135858895635956,1.056348772942448,14.75,4.0,1.0,0.4934540446008069,0.7113074689764678,1.9652377696962269,1.056348772942448,0.0184908019680989,0.4934540446008069,-4.723520459183774,momentum,0.0001,21.200000000001
