market,symbol,phase,entry_time,exit_time,side,bars_held,pnl_atr,raw_pnl_points,win,atr_pct,atr_regime,bb_width_pct,bb_squeeze_rank_125,bb_keltner_width_ratio,bb_percent_b,bb_z,pos12,pos24,pos48,pos96,roll24_atr,roll48_atr,roll96_atr,efficiency24,efficiency48,efficiency96,chop24,chop48,chop96,gap_atr,range_atr,close_location,adx14,di_abs_spread14,ema_gap_atr,close_ema200_atr,signal_extension,lower_wick_atr,upper_wick_atr,body_atr,hour_utc,day_of_week,is_london_ny,abs_ema_gap_atr,abs_close_ema200_atr,abs_signal_extension,abs_body_atr,trade_rsi_proxy,trade_ema_gap,trade_di_spread14,filter_phase
gold_spot,XAUUSD,momentum,2024-04-11 11:00:00+00:00,2024-04-15 01:15:00+00:00,short,145,-4.64954344702485,-17.865000000000236,0,0.0016431585828315031,0.9038369789081149,0.005375584261657043,0.1982564249109086,1.2065208562608176,0.7927779846550987,1.1711119386203894,0.9096146921137854,0.6679005817027976,0.5953334904548679,0.5737828847898342,4.921515062034155,5.521414174566558,8.606795510389617,0.1300480769230818,0.04570383912248446,0.04531896468777044,48.83235696874984,50.278489727454144,55.94364265863664,0.0,0.6168160072459132,0.47046413502102663,17.83034278197546,8.856961071579022,-0.8832563309046529,-0.32439838113892316,2.254649024917556,0.29018980931607186,0.26546511704255243,-0.06116108088728895,11.0,3.0,1.0,0.8832563309046529,0.32439838113892316,2.254649024917556,0.06116108088728895,-0.11189290550762152,0.8832563309046529,-8.856961071579022,momentum
gold_spot,XAUUSD,momentum,2024-04-18 14:45:00+00:00,2024-04-18 16:00:00+00:00,long,5,1.2026036716692607,4.985000000000127,1,0.001741683869570097,1.4113963765472475,0.0057544285168665285,0.2597867777304782,0.7803018147521437,0.3764185830674626,-0.49432566773014075,0.4455445544554413,0.4455445544554413,0.4455445544554413,0.617208506477636,5.604108985531842,5.604108985531842,9.869311175122974,0.0009002250562632461,0.07482544394963796,0.06510568159782791,52.5754964158265,52.666753236619144,49.39431641040021,0.0,1.9794108577825364,0.6496039000609354,22.263656706625664,0.23693471319967685,0.6098498243407451,0.5510309369029036,-2.672429457624136,0.15077779233566072,0.6935778447440394,1.1350552207028364,14.75,3.0,1.0,0.6098498243407451,0.5510309369029036,2.672429457624136,1.1350552207028364,-0.010283644781066812,0.6098498243407451,0.23693471319967685,momentum
gold_spot,XAUUSD,momentum,2024-04-19 08:30:00+00:00,2024-04-19 14:30:00+00:00,long,24,1.5235343675774002,7.135000000000218,1,0.0019648948781764066,1.2165477193257368,0.005725647628413486,0.17285540585215206,0.7984264077066889,0.38103333843105075,-0.4758666462758094,0.3377525252525164,0.16837136113296283,0.21755898366605506,0.28577345206046256,6.784906030801759,9.412388917002051,10.311348929265641,0.24106376894481774,0.017427088924673314,0.03100961538461469,47.44176727624066,46.17765013066208,49.96786672862795,0.0,0.7238656630816718,0.712389380530894,18.801241266553056,8.593335927734802,0.9687161937678227,0.3851752323010154,-1.9298535927539393,0.007473539294418851,0.20819145177133483,0.508200672015918,8.5,4.0,1.0,0.9687161937678227,0.3851752323010154,1.9298535927539393,0.508200672015918,-0.07002216789628718,0.9687161937678227,-8.593335927734802,momentum
gold_spot,XAUUSD,momentum,2024-05-08 03:00:00+00:00,2024-05-08 08:00:00+00:00,short,20,3.2281882847151038,9.264999999999873,1,0.001239245605605762,0.8739284112125668,0.00447046412117252,0.7738207909235344,1.3759356177013304,0.7059957014412913,0.8239828057651888,0.7960555804571813,0.7960555804571813,0.5741998060135682,0.491150442477859,3.886717789098398,5.388443801739749,6.299583830291382,0.053455517373028213,0.0672019549659701,0.036654366543668944,46.803962544065364,52.387595477843064,57.71525218270568,0.0,0.9128821700974998,0.1316793893129062,18.78786751476852,10.555611445272614,-0.4734383751767441,0.24453582773572582,2.6831974917097052,0.12020776667307935,0.36933400774936653,-0.42334039567505394,3.0,2.0,0.0,0.4734383751767441,0.24453582773572582,2.6831974917097052,0.42334039567505394,-0.12046250050399707,0.4734383751767441,-10.555611445272614,momentum
gold_spot,XAUUSD,momentum,2024-05-08 14:45:00+00:00,2024-05-09 07:30:00+00:00,short,63,2.2887192007337287,6.635000000000218,1,0.0012519709472803395,1.1987581308620399,0.0040411409458633385,0.3255246136260463,0.8975464352115977,0.6070535787116094,0.428214314846437,0.7012565869477151,0.7012565869477151,0.663761596851284,0.6282597126131088,4.25491354047471,6.134871286367556,6.481542393637567,0.20953479430987884,0.02367861593724451,0.02369479510971218,59.404810055422686,52.53437024408823,57.07176096320792,0.0,1.0158670755327721,0.22580645161291318,18.447770274513324,1.8198561551360477,-0.35623384671462016,0.27139436945567746,2.0847712523345225,0.2293893396364425,0.7399099752183338,-0.04656776067799578,14.75,2.0,1.0,0.35623384671462016,0.27139436945567746,2.0847712523345225,0.04656776067799578,-0.08368273827828616,0.35623384671462016,-1.8198561551360477,momentum
gold_spot,XAUUSD,momentum,2024-05-09 11:30:00+00:00,2024-05-13 15:15:00+00:00,short,199,-8.32228221020782,-20.544999999999618,0,0.0010670501152629862,0.9601147884284653,0.0032922528775830057,0.2767919175709323,1.071183699012778,0.8123034094785246,1.2492136379141487,0.9001305483028867,0.6088300220750633,0.5225464190981534,0.47568126940324484,4.587483379440439,5.344975116266333,5.871573649888718,0.14865648559828976,0.09693417493237433,0.029870447323390656,52.534647067657744,53.31243480687656,60.493158677787875,0.0,0.9012936440843022,0.6561797752809421,18.09087822376328,4.309426249273564,-0.5880446471220301,0.1102123064284693,2.2403076151657766,0.5083701228429366,0.3098829832469234,0.08304053799444215,11.5,3.0,1.0,0.5880446471220301,0.1102123064284693,2.2403076151657766,0.08304053799444215,-0.13466679320067357,0.5880446471220301,-4.309426249273564,momentum
gold_spot,XAUUSD,momentum,2024-05-14 02:00:00+00:00,2024-05-14 07:00:00+00:00,short,20,1.4335046763338306,3.8850000000002183,1,0.001156398429596437,0.8015437098585614,0.003307721774544769,0.3209777462570955,1.1895234661495082,1.1895000808742824,2.7580003234971238,0.9498637602179807,0.9498637602179807,0.6659907300115903,0.4139359020525711,3.385432536772823,6.368671998332094,10.246698806123092,0.2830922047074193,0.07796725205735161,0.13559754851889963,47.1876014289933,49.70435800980762,48.23244295709839,0.0,0.9667393184026432,0.8244274809160094,18.967585028136995,16.441117869329776,-2.052757937030354,-0.293481807744196,3.1786635619098518,0.22692545069367911,0.16973285742949218,0.5700810102794718,2.0,1.0,0.0,2.052757937030354,0.293481807744196,3.1786635619098518,0.5700810102794718,-0.3016185546580408,2.052757937030354,-16.441117869329776,momentum
gold_spot,XAUUSD,momentum,2024-05-31 14:15:00+00:00,2024-06-03 17:15:00+00:00,long,104,2.306269830627747,6.775000000000091,1,0.001254368882473622,1.5609413217924344,0.008382713345308546,0.8823620310796719,1.427090487303337,0.29266980328803827,-0.8293207868478357,0.19733874605322443,0.19733874605322443,0.21556094335463455,0.21556094335463455,7.546863785242307,7.722174333253078,7.722174333253078,0.00023736055067087182,0.07151979565772776,0.00975877656203985,44.26010074611089,48.99345087018727,53.764499215490844,0.0,2.2398901085654983,0.664893617021238,20.51383301819238,7.8362724927335385,0.6922288531617847,-0.5880174442090034,-3.6768152729594528,0.1599921506118987,0.7506014725512907,1.3292964854023088,14.25,4.0,1.0,0.6922288531617847,0.5880174442090034,3.6768152729594528,1.3292964854023088,-0.13565390371064326,0.6922288531617847,-7.8362724927335385,momentum
gold_spot,XAUUSD,momentum,2024-06-17 06:00:00+00:00,2024-06-17 13:15:00+00:00,long,29,1.803844066917199,5.0949999999998,1,0.0012181548735051295,0.8084056169709141,0.003749734935320572,0.23241795774334081,1.269250914020861,-0.035943933014323054,-2.143775732057348,0.19747235387046042,0.15368852459016621,0.0995487125033181,0.41831962586680244,4.319312584178678,6.668381354344817,10.977072678070686,0.3366521468574828,0.27872409677768056,0.09820035764562698,47.4185658400343,42.36740770734666,48.4309259107064,0.0,0.7753520130616132,0.8561643835616225,28.84873385789634,20.57462556881775,1.3802970410278437,-0.6342756184080386,-3.032810390074711,0.6549777279287115,0.11152323475545406,0.008851050377447656,6.0,0.0,0.0,1.3802970410278437,0.6342756184080386,3.032810390074711,0.008851050377447656,-0.40327987139558613,1.3802970410278437,-20.57462556881775,momentum
gold_spot,XAUUSD,momentum,2024-06-25 09:00:00+00:00,2024-06-25 11:30:00+00:00,short,10,0.7187126667937953,1.699999999999818,1,0.0010151696683716608,0.9947022810001094,0.002739097144185741,0.3915612992796184,0.9041790357542375,1.009198983777204,2.0367959351089397,0.8567931456548271,0.8607971445567986,0.6175842936406201,0.6584926072845261,3.5533999790601842,4.952775818523524,5.861735955939534,0.07654132468028751,0.0671192379283948,0.006243971775219684,59.23431572067866,53.492831266858055,60.25814203239004,-0.004227721569468001,0.7800146295497355,0.36585365853647717,21.80987496564225,3.3164966748429734,-1.8693257301418835,-0.7316957216152699,2.099617639533088,0.13528709021989996,0.4946434236169899,0.15008411571284572,9.0,1.0,1.0,1.8693257301418835,0.7316957216152699,2.099617639533088,0.15008411571284572,-0.20089685332406432,1.8693257301418835,-3.3164966748429734,momentum
gold_spot,XAUUSD,momentum,2024-07-02 13:00:00+00:00,2024-07-02 14:45:00+00:00,short,7,0.38256210963071724,0.9200000000000728,1,0.0010331592375394506,1.1581844651023872,0.005382335776485142,0.6339584929570415,1.4993552148135487,0.6460303128322826,0.5841212513291095,0.8529264632316342,0.6354826686544998,0.5586500655308141,0.477190036384002,5.578337718147448,6.345541079308905,7.428774009295804,0.03240099695375473,0.07399951686931017,0.06744399632631681,51.40005023094767,51.99656080138168,56.43781430710613,-0.024949702801978633,1.079074646186474,0.43352601156072706,19.734704460793346,1.6646734279472781,-0.29783548386291225,0.2446084027324936,2.238581182556979,0.39711610293182414,0.6112677186489492,0.07069082460570067,13.0,1.0,1.0,0.29783548386291225,0.2446084027324936,2.238581182556979,0.07069082460570067,-0.08693681224222559,0.29783548386291225,-1.6646734279472781,momentum
gold_spot,XAUUSD,momentum,2024-07-18 16:15:00+00:00,2024-07-24 03:00:00+00:00,long,315,-14.013052666331713,-45.7800000000002,0,0.0013273637461937123,1.0858335448518166,0.0036237014342335575,0.14048957564588566,0.8380654698915583,0.1826079636172611,-1.2695681455309904,0.3629032258064629,0.3629032258064629,0.2644937216136914,0.41250533504054765,4.175142821510885,5.728577558986433,7.171817911143475,0.031680083095293424,0.08149343504730659,0.028451655474905278,58.47435207335528,53.72946855164473,53.8444884161729,0.01836573088639437,0.5035271218024314,0.4589665653496155,18.83347314739158,14.869675256330034,1.6662205235544916,0.6784055064228773,-2.169213685974043,0.11172486289226724,0.272425008148392,0.11937725076177222,16.25,3.0,1.0,1.6662205235544916,0.6784055064228773,2.169213685974043,0.11937725076177222,-0.15507780583481448,1.6662205235544916,-14.869675256330034,momentum
gold_spot,XAUUSD,momentum,2024-07-30 15:45:00+00:00,2024-07-30 17:00:00+00:00,long,5,5.619568300125971,16.914999999999964,1,0.0012618555838454595,1.203557252103506,0.005274309420371497,0.371196034799725,1.1576251185211606,0.15112863924068234,-1.3954854430373067,0.13175322411989537,0.13175322411989537,0.13175322411989537,0.5582550097535004,4.7657527203846355,4.7657527203846355,9.367054580079838,0.10005238344683552,0.009696065634905559,0.03783883800536283,55.78125130833342,57.20157452661458,48.530328695294344,-0.006644479219770467,0.7757429489089196,0.8094218415416887,22.617910051540782,6.980155271216411,0.9359585738620221,-0.3550158425834539,-2.5188196396346583,0.2823903668404715,0.14783966264008172,0.3455129194283664,15.75,1.0,1.0,0.9359585738620221,0.3550158425834539,2.5188196396346583,0.3455129194283664,-0.19362215058286908,0.9359585738620221,-6.980155271216411,momentum
gold_spot,XAUUSD,momentum,2024-08-02 20:45:00+00:00,2024-08-05 00:30:00+00:00,short,11,2.635659683951719,12.784999999999854,1,0.0019859930096291223,1.1480398973156785,0.007827738358802709,0.1952020125587617,1.144406588910504,0.992044342470187,1.968177369880713,0.9798540145985253,0.9892035675168125,0.4729204069419482,0.4729204069419482,6.587603066146103,13.779232950749634,13.779232950749634,0.1108286731062542,0.09837712907601845,0.002577455157540822,50.13100161108444,40.98279380484424,44.09602936136888,0.0278305871985969,0.5937191935691297,0.8802083333332494,24.284995596745645,1.679208696345981,-0.5122345372663686,0.2561944192528213,1.7867126025656708,0.4463201576656582,0.07112261172968513,0.07627642417378641,20.75,4.0,0.0,0.5122345372663686,0.2561944192528213,1.7867126025656708,0.07627642417378641,-0.10263758037625266,0.5122345372663686,-1.679208696345981,momentum
gold_spot,XAUUSD,momentum,2024-08-05 01:45:00+00:00,2024-08-05 06:30:00+00:00,short,19,1.777771752747813,9.360000000000127,1,0.0021582187658077613,1.420705674984129,0.009333560514013557,0.2443113549002599,1.0146739556345516,0.5955229070272126,0.3820916281088457,0.8044395810536162,0.7863691931540286,0.45044832468145185,0.4284111310592444,6.214603819434626,12.074033154078677,12.695113670262996,0.1449679397825507,0.1507448223018514,0.029472452342090408,47.85677103843994,46.120253937433944,47.43739154314295,-0.0009496643978560864,0.8594462800410155,0.44088397790051953,24.881564177232317,7.098122110604798,-0.6950723625483335,-0.19868058373648645,1.6938410442695613,0.15004697485797955,0.48053018530472874,0.22886911987830727,1.75,0.0,0.0,0.6950723625483335,0.19868058373648645,1.6938410442695613,0.22886911987830727,-0.06221892476429886,0.6950723625483335,7.098122110604798,momentum
gold_spot,XAUUSD,momentum,2024-08-28 02:00:00+00:00,2024-08-29 06:30:00+00:00,long,110,0.36504579114287977,0.9700000000002547,1,0.001055905046043677,0.7956668415336949,0.00473256203171371,0.5179202403813459,1.8776685640826707,-0.11209213059549344,-2.448368522381965,0.006011163589498417,0.005516154452301707,0.5056795926361047,0.5060665362035125,4.775702154228813,9.607854688531285,9.615381405874428,0.4820404467250552,0.20120702661925455,0.048928320449752205,37.016668319554356,41.015159643484246,51.13803317269775,-0.001881679335828619,0.8072404350528505,0.03263403263389723,29.665861899178108,18.385547086773162,2.600079291878155,0.6403481412350099,-3.658513564360891,0.026343510700916117,0.5268702140205471,-0.2540267103313872,2.0,2.0,0.0,2.600079291878155,0.6403481412350099,3.658513564360891,0.2540267103313872,-0.4551897297942313,2.600079291878155,-18.385547086773162,momentum
gold_spot,XAUUSD,momentum,2024-08-30 10:30:00+00:00,2024-08-30 12:15:00+00:00,long,7,2.0810784238147666,5.630000000000109,1,0.0010744297394961974,1.0330545263711275,0.005253043769205468,0.4200260787762976,1.5775694918215373,0.24487296281474888,-1.0205081487409922,0.10084872690965405,0.37159804605723173,0.386162235855483,0.5680638722554959,5.296954496139578,5.422632411609625,9.259505242727945,0.10816351139515404,0.04950957496496638,0.002415705488074698,50.20444854819233,53.21449744695202,52.142628470683704,-0.02217845567118473,1.1163156021173066,0.33443708609278955,32.390015913156965,3.2496816006025853,1.314150603033105,0.4281449663623626,-2.3705148997615555,0.3733373371320298,0.09610664124180049,-0.6468716237434762,10.5,4.0,1.0,1.314150603033105,0.4281449663623626,2.3705148997615555,0.6468716237434762,-0.11534374354049817,1.314150603033105,-3.2496816006025853,momentum
gold_spot,XAUUSD,momentum,2024-09-02 08:45:00+00:00,2024-09-02 10:00:00+00:00,short,5,1.826414243894701,5.419999999999618,1,0.0011840108544747842,1.031464893279741,0.004399720826158355,0.27844826287363134,1.2008637376753777,1.1917827255770397,2.767130902308194,0.9151648351648224,0.9392890846177951,0.9439767779390333,0.4416078218359503,5.356246200499684,5.804425341529202,12.407485693765302,0.5116029989289473,0.07198408392113521,0.08246966632962667,44.60260759695898,50.289871875246824,46.990972564135454,-0.006739535955325346,0.978917597511811,0.6678141135971669,25.116491768643904,20.68802069926955,-3.0127568375017635,-0.6845393962683765,2.3848903047724948,0.3150733059117281,0.32518260984479275,0.3386616817552902,8.75,0.0,1.0,3.0127568375017635,0.6845393962683765,2.3848903047724948,0.3386616817552902,-0.3737793421542472,3.0127568375017635,-20.68802069926955,momentum
gold_spot,XAUUSD,momentum,2024-09-09 16:30:00+00:00,2024-09-17 16:00:00+00:00,short,550,-19.82634534845687,-61.590000000000146,0,0.0012412286819504144,1.0273606691369157,0.004658565058356496,0.22148304397347718,1.2177444872661092,0.7608031398982228,1.043212559592896,0.8925698059630656,0.783222591362115,0.8677811550151897,0.7103825136611932,3.8757785029293617,6.354474057128321,7.9527498268164365,0.20237506185056234,0.058984569437529305,0.046290424857325534,59.51289122899392,53.47623438990897,54.05019294334715,-0.004828627702944111,0.6309406865233981,0.5025510204079869,15.90232525261213,11.12900575719243,-1.056709921011158,0.3339115804071544,2.2309483759736706,0.0579435324357685,0.3138608006941486,0.259136353393481,16.5,0.0,1.0,1.056709921011158,0.3339115804071544,2.2309483759736706,0.259136353393481,-0.19622852735142374,1.056709921011158,-11.12900575719243,momentum
gold_spot,XAUUSD,momentum,2024-09-29 22:00:00+00:00,2024-09-30 01:45:00+00:00,short,15,2.338706839837369,8.0,1,0.0012855715613848868,1.0670524908450016,0.0062357498100810045,0.41409711104955405,1.515253817535041,1.1277610189721912,2.511044075888711,0.8768996960486392,0.8791645947289968,0.5663036515054436,0.5663036515054436,5.878924318641091,9.126803442465274,9.126803442465274,0.2753023205142248,0.0005394325169940838,0.07086987437781565,47.34785115226332,46.980911004604245,49.76002256069061,0.954484729008589,0.980795180956802,0.27570789865877104,27.42985290794547,15.681144503627934,-1.894524205945438,0.16383960169614165,2.1684575965253,0.270412978356249,0.42389061472046996,-0.28649158788008305,22.0,6.0,0.0,1.894524205945438,0.16383960169614165,2.1684575965253,0.28649158788008305,-0.3083616976861242,1.894524205945438,-15.681144503627934,momentum
gold_spot,XAUUSD,momentum,2024-10-07 07:45:00+00:00,2024-10-07 12:30:00+00:00,short,19,2.9090279275352917,8.989999999999782,1,0.0011652377250999275,0.8851404453344152,0.004269933061566185,0.3363002182063415,1.379980945123658,1.0992768788880707,2.397107515552368,0.9447619047619117,0.9447619047619117,0.8668297797972624,0.5266187050359753,4.2470513402560215,4.628881479799133,12.369031427145602,0.2176318701586154,0.12524196670537452,0.04733470535377769,46.60079330459463,53.325624063136075,47.79319527978479,0.0016179243199856985,1.2716885155966071,0.8155216284987432,25.60572910434791,11.641387549484048,-1.8109466080845154,0.03740956500800641,2.8423425130021815,0.050155653922941086,0.2345990264141127,0.9869338352595534,7.75,0.0,1.0,1.8109466080845154,0.03740956500800641,2.8423425130021815,0.9869338352595534,-0.33287019923517647,1.8109466080845154,-11.641387549484048,momentum
