market,symbol,phase,pip_or_tick_size,entry_rank,signal_atr_mult,recent_signal_lookback,abs_close_ema200_atr_max,trade_rsi_min,trade_rsi_max,tp_units,sl_units,trades,wins,losses,win_rate_pct,profit_factor,avg_pips,signal_exit_trades,signal_exit_win_rate_pct,signal_exit_profit_factor,signal_exit_avg_pips
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,3,50,77,72,5,93.5064935064935,1.059257807040891,0.15584025974025592,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,3,100,77,72,5,93.5064935064935,0.9441867917485387,-0.16467012987013457,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,3,200,77,72,5,93.5064935064935,0.8314141004218295,-0.5648584415584518,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,1,77,17,60,22.07792207792208,1.0916600000000007,0.07142337662337721,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,2,77,23,54,29.87012987012987,0.8287000000000004,-0.2402649350649345,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,3,77,32,45,41.55844155844156,0.9296266666666669,-0.12338181818181762,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,4,77,37,40,48.05194805194805,0.9093725000000003,-0.18831688311688255,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,5,77,46,31,59.74025974025974,1.170965161290323,0.34415064935064993,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,8,77,57,20,74.02597402597402,1.4756909747103455,0.9440272727272774,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,10,77,60,17,77.92207792207793,1.4769003075067115,0.9959753246753293,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,20,77,66,11,85.71428571428571,1.3022272352652662,0.7881831168831215,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,50,77,70,7,90.9090909090909,1.330075323112909,0.8943519480519498,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,100,77,70,7,90.9090909090909,1.189383568395869,0.5738415584415594,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,4,200,77,70,7,90.9090909090909,1.0506242610125445,0.1736532467532424,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,1,77,17,60,22.07792207792208,1.3249916666666721,0.25324025974026393,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,2,77,22,55,28.57142857142857,0.9499954545454575,-0.07143506493506074,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,3,77,31,46,40.25974025974026,1.08332971014493,0.14934415584416005,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,4,77,35,42,45.45454545454545,1.008925595238097,0.019474025974030165,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,5,77,44,33,57.14285714285714,1.2999969696969718,0.6428506493506536,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,8,77,54,23,70.12987012987013,1.4823462540191576,1.1075766233766242,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,10,77,59,18,76.62337662337663,1.6807782939473526,1.5101740259740266,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,20,77,65,12,84.4155844155844,1.4360473620926646,1.250433766233767,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,50,77,70,7,90.9090909090909,1.6396756049454906,1.733225974025972,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,100,77,70,7,90.9090909090909,1.4662351734016583,1.4127155844155812,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,5,200,77,70,7,90.9090909090909,1.2951770029943754,1.0125272727272643,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,1,77,14,63,18.181818181818183,1.5952301587301638,0.4870064935064977,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,2,77,18,59,23.376623376623375,1.1228771186440705,0.18830519480519903,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,3,77,25,52,32.467532467532465,1.2083301282051302,0.42207142857143276,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,4,77,28,49,36.36363636363637,1.0841811224489812,0.21427922077922498,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,5,77,37,40,48.05194805194805,1.4224975000000017,1.0973961038961082,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,8,77,46,31,59.74025974025974,1.4483290733961884,1.4021025974025885,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,10,77,51,26,66.23376623376623,1.5266267824783335,1.7153636363636287,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,20,77,60,17,77.92207792207793,1.417952086830345,1.7413376623376546,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,50,77,65,12,84.4155844155844,1.3684861808176734,1.7306168831168733,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,100,77,66,11,85.71428571428571,1.8332725149746245,2.9685506493506484,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,8,200,77,66,11,85.71428571428571,1.6481329511556762,2.5683623376623315,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,1,77,13,64,16.883116883116884,1.6969906250000042,0.5793168831168867,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,2,77,17,60,22.07792207792208,1.225897500000007,0.35204805194806293,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,3,77,24,53,31.16883116883117,1.305705660377369,0.631262337662359,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,4,77,26,51,33.76623376623377,1.115721568627459,0.3065870129870343,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,5,77,35,42,45.45454545454545,1.490987619047634,1.3390571428571838,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,8,77,43,34,55.84415584415584,1.4402024851827533,1.5138935064935342,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,10,77,48,29,62.33766233766234,1.5010190182312295,1.8271545454545746,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,20,77,58,19,75.32467532467533,1.4453621647988826,2.0868948051948344,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,50,77,63,14,81.81818181818183,1.2271615020524915,1.3618922077922329,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,100,77,65,12,84.4155844155844,1.5481666333167878,2.6647597402597776,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,10,200,77,65,12,84.4155844155844,1.441082777996895,2.303532467532494,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,1,77,10,67,12.987012987012985,1.7238641791045028,0.6298558441558662,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,2,77,13,64,16.883116883116884,1.1523398437500092,0.2532402597402752,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,3,77,20,57,25.97402597402597,1.3508701754386068,0.7792051948052177,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,4,77,21,56,27.27272727272727,1.1116017857142946,0.3246597402597661,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,5,77,30,47,38.961038961038966,1.5585068085106524,1.704533766233809,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,8,77,38,39,49.35064935064935,1.5115165373782682,2.024871428571443,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,10,77,43,34,55.84415584415584,1.5291126766311178,2.2731883116883327,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,20,77,54,23,70.12987012987013,1.5184436814542348,2.967985714285721,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,50,77,63,14,81.81818181818183,1.6979750235575752,4.184541558441576,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,100,77,65,12,84.4155844155844,2.126141921984779,5.474425974025997,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,20,200,77,65,12,84.4155844155844,1.9790805727322078,5.113198701298713,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,1,77,9,68,11.688311688311687,1.4371926470588594,0.3860922077922396,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,2,77,12,65,15.584415584415584,0.9979207692307842,-0.0035103896103643117,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,3,77,19,58,24.675324675324674,1.1927166666666758,0.43548961038963074,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,4,77,20,57,25.97402597402597,0.9891785087719377,-0.032042857142833885,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,5,77,29,48,37.66233766233766,1.4845133333333493,1.5101714285714776,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,8,77,37,40,48.05194805194805,1.4186209178429736,1.700631168831189,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,10,77,42,35,54.54545454545454,1.434462654356766,1.9229740259740529,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,20,77,53,24,68.83116883116884,1.4493863516268695,2.689370129870154,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,50,77,62,15,80.51948051948052,1.7070416743862125,4.292097402597448,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,100,77,64,13,83.11688311688312,2.130765306780169,5.581981818181867,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,50,200,77,64,13,83.11688311688312,1.9854773777941055,5.220754545454584,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,1,77,9,68,11.688311688311687,1.4371926470588594,0.3860922077922396,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,2,77,12,65,15.584415584415584,0.9979207692307842,-0.0035103896103643117,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,3,77,19,58,24.675324675324674,1.1927166666666758,0.43548961038963074,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,4,77,20,57,25.97402597402597,0.9891785087719377,-0.032042857142833885,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,5,77,29,48,37.66233766233766,1.4845133333333493,1.5101714285714776,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,8,77,37,40,48.05194805194805,1.4186209178429736,1.700631168831189,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,10,77,42,35,54.54545454545454,1.434462654356766,1.9229740259740529,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,20,77,53,24,68.83116883116884,1.4493863516268695,2.689370129870154,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,50,77,62,15,80.51948051948052,1.7070416743862125,4.292097402597448,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,100,77,64,13,83.11688311688312,2.130765306780169,5.581981818181867,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,100,200,77,64,13,83.11688311688312,1.9854773777941055,5.220754545454584,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,1,77,9,68,11.688311688311687,1.4371926470588594,0.3860922077922396,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,2,77,12,65,15.584415584415584,0.9979207692307842,-0.0035103896103643117,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,3,77,19,58,24.675324675324674,1.1927166666666758,0.43548961038963074,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,4,77,20,57,25.97402597402597,0.9891785087719377,-0.032042857142833885,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,5,77,29,48,37.66233766233766,1.4845133333333493,1.5101714285714776,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,8,77,37,40,48.05194805194805,1.4186209178429736,1.700631168831189,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,10,77,42,35,54.54545454545454,1.434462654356766,1.9229740259740529,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,20,77,53,24,68.83116883116884,1.4493863516268695,2.689370129870154,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,50,77,62,15,80.51948051948052,1.7070416743862125,4.292097402597448,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,100,77,64,13,83.11688311688312,2.130765306780169,5.581981818181867,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,4,1.5,24,1.5,-0.05,0.15,200,200,77,64,13,83.11688311688312,1.9854773777941055,5.220754545454584,77,83.11688311688312,2.186478243885436,5.707766233766282
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,1,95,30,65,31.57894736842105,0.46153846153846156,-0.3684210526315789,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,2,95,51,44,53.68421052631579,0.5795454545454546,-0.3894736842105263,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,3,95,65,30,68.42105263157895,0.7222222222222222,-0.2631578947368421,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,4,95,70,25,73.68421052631578,0.7,-0.3157894736842105,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,5,95,76,19,80.0,0.8,-0.2,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,8,95,85,10,89.47368421052632,1.0625,0.05263157894736842,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,10,95,86,9,90.52631578947368,0.9555555555555556,-0.042105263157894736,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,11,95,86,9,90.52631578947368,0.8686868686868687,-0.1368421052631579,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,20,95,90,5,94.73684210526315,0.9,-0.10526315789473684,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,50,95,92,3,96.84210526315789,0.6133333333333333,-0.6105263157894737,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,100,95,92,3,96.84210526315789,0.6754107892468716,-0.4654042105263188,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,1,200,95,92,3,96.84210526315789,1.3725627686381199,0.2628642105263085,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,1,95,28,67,29.47368421052631,0.835820895522388,-0.11578947368421053,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,2,95,45,50,47.368421052631575,0.9,-0.10526315789473684,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,3,95,58,37,61.05263157894737,1.045045045045045,0.05263157894736842,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,4,95,61,34,64.21052631578948,0.8970588235294118,-0.14736842105263157,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,5,95,67,28,70.52631578947368,0.9571428571428572,-0.06315789473684211,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,8,95,80,15,84.21052631578947,1.3333333333333333,0.42105263157894735,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,10,95,81,14,85.26315789473684,1.1571428571428573,0.23157894736842105,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,11,95,81,14,85.26315789473684,1.051948051948052,0.08421052631578947,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,20,95,87,8,91.57894736842105,1.0875,0.14736842105263157,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,50,95,90,5,94.73684210526315,0.72,-0.7368421052631579,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,100,95,90,5,94.73684210526315,0.8221190209110558,-0.40996210526315324,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,2,200,95,90,5,94.73684210526315,1.2019158538710706,0.31830631578947405,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,1,95,27,68,28.421052631578945,1.169111764705883,0.12104842105263204,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,2,95,39,56,41.05263157894737,1.031246428571429,0.03683789473684258,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,3,95,51,44,53.68421052631579,1.1477242424242426,0.2052589473684215,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,4,95,55,40,57.89473684210527,1.0218725000000002,0.03683789473684256,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,5,95,62,33,65.26315789473685,1.1181793939393943,0.2052589473684215,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,8,95,74,21,77.89473684210526,1.3124976190476194,0.5526273684210531,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,10,95,76,19,80.0,1.192103157894737,0.3842063157894741,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,11,95,77,18,81.05263157894737,1.159088888888889,0.3315747368421057,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,20,95,86,9,90.52631578947368,1.424997777777778,0.8052589473684215,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,50,95,89,6,93.6842105263158,0.8849986666666668,-0.36316210526315745,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,100,95,89,6,93.6842105263158,0.8324270159500167,-0.562597894736837,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,3,200,95,89,6,93.6842105263158,0.7590888518413581,-0.8869610526315782,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,4,1,95,22,73,23.157894736842106,1.1712273972602745,0.13157473684210572,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,4,2,95,32,63,33.68421052631579,0.9960285714285718,-0.005267368421052173,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,4,3,95,44,51,46.31578947368421,1.1339843137254906,0.2157852631578952,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,4,4,95,48,47,50.526315789473685,1.0079765957446811,0.015785263157895194,95,83.15789473684211,2.180578175895772,5.792895789473705
forex,AUDUSD,mean_reversion,0.0001,5,1.5,10,1.5,-0.1,0.1,4,5,95,56,39,58.94736842105262,1.1358953846153848,0.2789431578947373,95,83.15789473684211,2.180578175895772,5.792895789473705
