market,symbol,phase,entry_time,exit_time,side,bars_held,pnl_atr,raw_pnl_points,win,atr_pct,atr_regime,bb_width_pct,bb_squeeze_rank_125,bb_keltner_width_ratio,bb_percent_b,bb_z,pos12,pos24,pos48,pos96,roll24_atr,roll48_atr,roll96_atr,efficiency24,efficiency48,efficiency96,chop24,chop48,chop96,gap_atr,range_atr,close_location,adx14,di_abs_spread14,ema_gap_atr,close_ema200_atr,signal_extension,lower_wick_atr,upper_wick_atr,body_atr,hour_utc,day_of_week,is_london_ny,abs_ema_gap_atr,abs_close_ema200_atr,abs_signal_extension,abs_body_atr,trade_rsi_proxy,trade_ema_gap,trade_di_spread14,filter_phase
gold_spot,XAUUSD,momentum,2023-12-15 13:45:00+00:00,2023-12-15 15:15:00+00:00,long,6,1.9911612154684646,5.065000000000055,1,0.0012521896062661424,1.293267197109623,0.007580580532364652,0.7620647483877511,1.5603529787816803,-0.12963260608388258,-2.518530424335541,0.24756335282650818,0.24756335282650818,0.24756335282650818,0.21222248746717354,7.058499432129468,7.058499432129468,8.233933199997319,0.16743946419371583,0.015309672929716456,0.05679012345679047,43.43851114301972,46.97517472471759,54.10213044269845,0.0,2.525806675100623,0.6887159533073908,25.628738605915906,27.249727285326667,5.026318947062081,1.9396663896406803,-4.57635253335386,0.644719524850631,0.7862433229885265,1.0948438272614658,13.75,4.0,1.0,5.026318947062081,1.9396663896406803,4.57635253335386,1.0948438272614658,-0.3422691324487076,5.026318947062081,-27.249727285326667,momentum
gold_spot,XAUUSD,momentum,2023-12-27 10:30:00+00:00,2023-12-27 11:45:00+00:00,long,5,2.2933348396395035,3.7800000000002,1,0.0007984047603085799,0.9352046295563857,0.0027462090025952165,0.21479331853891523,1.2259776871371955,0.13761405474958777,-1.4495437810016716,0.3719008264462566,0.3719008264462566,0.3719008264462566,0.6659905341446879,4.771713892529958,4.771713892529958,8.973127586842956,0.015072285450622917,0.06258503401361117,0.039261305801946665,46.59621966135124,54.09064036538517,49.813730929433845,0.0,1.820107015586811,0.974999999999909,23.333314444989888,21.148642159608414,3.859325041959754,2.782740083634805,-2.6695549232160793,1.428784007235382,0.045502675389835816,0.3458203329615934,10.5,2.0,1.0,3.859325041959754,2.782740083634805,2.6695549232160793,0.3458203329615934,-0.19259997263451098,3.859325041959754,-21.148642159608414,momentum
gold_spot,XAUUSD,momentum,2024-01-30 15:30:00+00:00,2024-01-30 17:00:00+00:00,long,6,2.0356096145668054,4.2000000000000455,1,0.0010155532444661296,1.652511371121746,0.009471601795633366,1.0,1.881286858934973,0.22287500758928241,-1.108499969642881,0.13133640552995537,0.13133640552995537,0.13133640552995537,0.39453961456102715,9.46558470773564,9.46558470773564,13.580424142895643,0.12803632236095586,0.01141262997717402,0.07243887654071701,40.95758631905739,44.113513053332866,42.2132988369722,0.0,1.5921375199647738,0.41552511415524357,24.38575928718305,14.820318252647397,3.4084708053955675,0.817555473190853,-3.1734233082637777,0.661573124734209,0.7173100546568754,-0.21325434057368947,15.5,1.0,1.0,3.4084708053955675,0.817555473190853,3.1734233082637777,0.21325434057368947,-0.20721916709662536,3.4084708053955675,-14.820318252647397,momentum
gold_spot,XAUUSD,momentum,2024-02-16 13:45:00+00:00,2024-02-16 15:30:00+00:00,long,7,5.474440988954923,8.404999999999973,1,0.0007670753112496777,1.3931592486822262,0.004340470228206136,0.556044080822427,1.3538693598361808,-0.0006596822298202193,-2.0026387289193033,0.488104374520331,0.488104374520331,0.488104374520331,0.4825493171471911,8.48684902868325,8.48684902868325,8.584548748890567,0.17550058892814346,0.12349992404678727,0.04690456880237923,36.61380352043557,41.27955393996118,53.9931249705987,0.0,4.061051703287746,0.5172413793103385,27.724831471475,32.501991625532156,2.095948963090654,-0.33157867045588263,-4.1515881560196135,0.18888612573429311,1.9605077188285926,1.9116578587248605,13.75,4.0,1.0,2.095948963090654,0.33157867045588263,4.1515881560196135,1.9116578587248605,-0.2510392256355779,2.095948963090654,-32.501991625532156,momentum
gold_spot,XAUUSD,momentum,2024-02-28 01:45:00+00:00,2024-02-28 03:15:00+00:00,short,6,1.7876455023763087,2.480000000000018,1,0.0006822192471717202,0.8238209974652411,0.0021276207110926776,0.2839794452660013,1.2618743997757214,1.1479198853782384,2.5916795415128253,0.9398249452953871,0.944219066937102,0.47282884713051904,0.43688409197559686,3.5536662607722787,7.096520149554306,7.680388237023943,0.09990574929311764,0.13508260447036116,0.028960562747885114,48.78885087227491,51.06534859918688,53.948655125726276,0.0,0.6847835593780492,0.7105263157893918,14.55357544407226,8.462671180481891,-0.2907480518241437,1.066182282871273,2.7561789817494144,0.3496000276823889,0.1982268198200177,0.13695671187564262,1.75,2.0,0.0,0.2907480518241437,1.066182282871273,2.7561789817494144,0.13695671187564262,-0.27111849418132267,0.2907480518241437,-8.462671180481891,momentum
gold_spot,XAUUSD,momentum,2024-03-01 08:15:00+00:00,2024-03-01 09:45:00+00:00,long,6,2.9790508208027675,4.059999999999945,1,0.0006672755214036224,0.9745178786876808,0.0027009956333453084,0.11598263610082157,1.3845467446952167,-0.13767319489810861,-2.55069277959245,0.044150110375300755,0.044150110375300755,0.044150110375300755,0.6308680248007159,4.9858744648660025,4.9858744648660025,16.5682186043663,0.1556329849012658,0.15303430079155614,0.07134131443928865,44.72423636785659,51.25981508385497,41.215703387680485,0.0,1.3134238840486685,0.16759776536321222,22.37267853063579,8.925023848647378,4.473152915680662,2.2486571008769993,-2.2738876885368873,0.2201269079412276,0.0697068541813665,-1.0235901219260743,8.25,4.0,1.0,4.473152915680662,2.2486571008769993,2.2738876885368873,1.0235901219260743,-0.2890389515856518,4.473152915680662,-8.925023848647378,momentum
gold_spot,XAUUSD,momentum,2024-03-01 13:00:00+00:00,2024-03-01 14:30:00+00:00,long,6,0.26142925397014627,0.40000000000009095,1,0.0007458877111171416,1.2673111735160514,0.010399776794371766,0.5818865073866942,3.6672967002564847,0.5590393813081942,0.2361575252327992,0.3008403361344569,0.6616969368392625,0.6616969368392625,0.7876828853351545,12.055156473695586,12.055156473695586,19.208514435452045,0.08964426877470599,0.17117944011014338,0.2389466840052035,33.94560693309028,36.62548346779053,38.0665310466148,0.0,0.8855915978236809,0.11808118081169913,35.272026739467265,11.729793889618033,5.675259152246573,6.540857326219167,-2.1453801545405304,0.10457170158793962,0.04248225377017477,-0.7385376424655665,13.0,4.0,1.0,5.675259152246573,6.540857326219167,2.1453801545405304,0.7385376424655665,0.06947821719820738,5.675259152246573,11.729793889618033,momentum
gold_spot,XAUUSD,momentum,2024-03-05 07:15:00+00:00,2024-03-05 08:30:00+00:00,long,5,2.877783453295335,5.835000000000036,1,0.0009584550996669237,0.9545035037487324,0.0036780917245213306,0.10776825609553498,1.3401456511191372,0.5507006439432147,0.20280257577286437,0.25302245250426597,0.5341949380721227,0.5341949380721227,0.884377416860012,4.579300662184507,4.579300662184507,19.13097174864186,0.16259953763163587,0.05026038512777439,0.2956970439041435,47.147627519835176,55.7335101464825,37.49200194132841,0.0,1.1491406077425672,0.6287553648067539,28.330054069726785,6.738525448244442,12.69010991516451,13.024407877403744,-2.4646661636892393,0.2909841023896053,0.4266122857071345,0.43154421964582734,7.25,1.0,1.0,12.69010991516451,13.024407877403744,2.4646661636892393,0.43154421964582734,0.03245350647633643,12.69010991516451,6.738525448244442,momentum
gold_spot,XAUUSD,momentum,2024-03-05 12:30:00+00:00,2024-03-05 13:30:00+00:00,long,4,2.703715728882322,5.754999999999654,1,0.0010029175902016502,1.124258287373458,0.005625855767362652,0.19338094327696329,1.6631675118731386,0.4246027537461174,-0.30158898501552533,0.1801948051948301,0.622711991034754,0.7008293838862659,0.8907517577068743,6.288311908095815,7.930273067512668,21.71663936882582,0.2049708499539702,0.15139011690735016,0.3193456328630472,48.290302995145325,46.55201967518036,35.68260508159005,0.0,1.1134328892182785,0.4683544303798221,35.06441268409617,3.7932241119886605,12.160795092183713,12.615775622170405,-1.9368649514741603,0.401681485350925,0.5919516626222922,0.11979974124506144,12.5,1.0,1.0,12.160795092183713,12.615775622170405,1.9368649514741603,0.11979974124506144,0.037340010018438646,12.160795092183713,3.7932241119886605,momentum
gold_spot,XAUUSD,momentum,2024-03-05 16:30:00+00:00,2024-03-05 18:00:00+00:00,long,6,2.6274427609821274,7.300000000000182,1,0.001307632922993989,1.8461380776051326,0.006573834452233351,0.21474681644677943,0.9077107565091092,0.28682844309086136,-0.8526862276365511,0.13144855727193722,0.1686863790596219,0.38431161371387257,0.570552147239261,7.425225227268523,10.025673713308956,14.37355159723541,0.005399898115127179,0.12279840441852997,0.16219658648421845,56.391849408907966,48.380138122798634,43.3589278934071,0.0,1.810416039416479,0.19582504970180678,36.63950251401872,8.633063786648192,9.27471094382476,8.743079269631636,-1.7010287707981742,0.3545248108996802,0.8602175614721634,-0.5956736670446353,16.5,1.0,1.0,9.27471094382476,8.743079269631636,1.7010287707981742,0.5956736670446353,-0.07109153098240682,9.27471094382476,8.633063786648192,momentum
