market,symbol,strategy,variant_id,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,size_multiplier,dollars_per_unit,pnl_dollars,risk_dollars,target_dollars,session_key,selection_key
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,long,163819,163820,163838,2024-07-12 15:15:00+00:00,2024-07-12 15:30:00+00:00,2024-07-12 20:00:00+00:00,2176.8,2167.7,-91.00000000000364,-94.00000000000364,-0.7066214763913491,195.04106223897907,130.02737482598604,3.0,session_close,18,1,0.5,-47.00000000000182,66.51368741299302,97.52053111948953,2024-07-12,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,short,164276,164277,164298,2024-07-19 14:30:00+00:00,2024-07-19 14:45:00+00:00,2024-07-19 20:00:00+00:00,2207.5,2201.5,60.0,57.0,0.3596863158196211,233.20712490179176,155.4714166011945,3.0,session_close,21,1,0.5,28.5,79.23570830059725,116.60356245089588,2024-07-19,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,long,333316,333317,333320,2024-07-24 13:45:00+00:00,2024-07-24 14:00:00+00:00,2024-07-24 14:45:00+00:00,2422.6,2430.5827956722524,79.8279567225245,76.8279567225245,1.3665922852012486,79.8279567225245,53.218637815016336,3.0,tp,3,3,1.0,230.4838701675735,168.655913445049,239.4838701675735,2024-07-24,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,short,333410,333411,333417,2024-07-25 14:15:00+00:00,2024-07-25 14:30:00+00:00,2024-07-25 16:00:00+00:00,2365.5,2357.2505432924063,82.49456707593708,79.49456707593708,1.370681579572931,82.49456707593708,54.99637805062321,3.0,tp,6,3,1.0,238.48370122781125,173.98913415186962,247.48370122781125,2024-07-25,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,long,164732,164733,164736,2024-07-26 13:30:00+00:00,2024-07-26 13:45:00+00:00,2024-07-26 14:30:00+00:00,2277.6,2265.0001073728395,-125.99892627160443,-128.99892627160443,-1.0,188.99838940740665,125.99892627160443,3.0,sl,3,1,0.5,-64.49946313580222,64.49946313580222,94.49919470370332,2024-07-26,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,long,333503,333504,333525,2024-07-26 14:30:00+00:00,2024-07-26 14:45:00+00:00,2024-07-26 20:00:00+00:00,2386.1,2385.0,-10.99999999999909,-13.99999999999909,-0.15978148466489267,126.92949600225347,84.61966400150231,3.0,session_close,21,3,1.0,-41.99999999999727,262.85899200450694,380.7884880067604,2024-07-26,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,long,333775,333776,333782,2024-07-31 14:45:00+00:00,2024-07-31 15:00:00+00:00,2024-07-31 16:30:00+00:00,2467.3,2472.6980958133922,53.98095813392047,50.98095813392047,1.3076296907749412,53.98095813392047,35.987305422613645,3.0,tp,6,3,1.0,152.9428744017614,116.96191626784093,161.9428744017614,2024-07-31,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,RTY,dan_mcdermitt_ema_rider,dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1,short,165376,165377,165378,2024-08-06 13:30:00+00:00,2024-08-06 13:45:00+00:00,2024-08-06 14:00:00+00:00,2047.6,2069.4552034554313,-218.55203455431365,-221.55203455431365,-1.0,327.8280518314705,218.55203455431365,3.0,sl,1,1,0.5,-110.77601727715683,110.77601727715683,163.91402591573524,2024-08-06,RTY	dan_mcdermitt_ema_rider	dan_mcdermitt_ema_rider|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=both|max_bars=32|one_trade=1
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,long,334417,334418,334440,2024-08-09 14:15:00+00:00,2024-08-09 14:30:00+00:00,2024-08-09 20:00:00+00:00,2471.6,2469.5,-20.99999999999909,-23.99999999999909,-0.31125656614545993,111.16021062885466,74.10680708590462,3.0,session_close,22,3,1.0,-71.99999999999727,231.32042125771386,333.48063188656397,2024-08-09,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,GC,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,short,334694,334695,334716,2024-08-14 14:30:00+00:00,2024-08-14 14:45:00+00:00,2024-08-14 20:00:00+00:00,2487.7,2485.9,17.99999999999727,14.999999999997272,0.1473434222958079,148.20447536385473,98.80298357590164,3.0,session_close,21,3,1.0,44.999999999991815,305.4089507277049,444.6134260915642,2024-08-14,GC	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
