market,symbol,strategy,variant_id,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,size_multiplier,dollars_per_unit,pnl_dollars,risk_dollars,target_dollars,session_key,selection_key
futures,CL,claytrader_sr_rejection,claytrader_sr_rejection|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=16|one_trade=1,long,272957,272958,272961,2022-01-03 14:30:00+00:00,2022-01-03 14:45:00+00:00,2022-01-03 15:30:00+00:00,75.47,75.73538461538462,26.53846153846189,23.53846153846189,0.3069840021514836,26.53846153846189,73.67650878708218,3.0,tp,3,4,1.0,94.15384615384755,306.70603514832874,106.15384615384755,2022-01-03,CL	claytrader_sr_rejection	claytrader_sr_rejection|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=16|one_trade=1
futures,YM,claytrader_sr_rejection,claytrader_sr_rejection|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=16|one_trade=1,long,270842,270843,270843,2022-01-03 14:30:00+00:00,2022-01-03 14:45:00+00:00,2022-01-03 14:45:00+00:00,36355.0,36266.42676501003,-88.57323498996993,-91.57323498996993,-1.0,132.85985248495126,88.57323498996993,3.0,sl,1,1,0.5,-45.78661749498497,45.78661749498497,66.42992624247563,2022-01-03,YM	claytrader_sr_rejection	claytrader_sr_rejection|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=16|one_trade=1
futures,CL,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,short,272959,272960,272960,2022-01-03 15:00:00+00:00,2022-01-03 15:15:00+00:00,2022-01-03 15:15:00+00:00,75.35,75.5185515298478,-16.855152984780375,-19.855152984780375,-1.0,25.282729477170562,16.855152984780375,3.0,sl,1,1,1.0,-19.855152984780375,19.855152984780375,25.282729477170562,2022-01-03,CL	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,CL,umar_ashraf_level_retest,umar_ashraf_level_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=20|one_trade=1,short,272959,272960,272960,2022-01-03 15:00:00+00:00,2022-01-03 15:15:00+00:00,2022-01-03 15:15:00+00:00,75.35,75.5185515298478,-16.855152984780375,-19.855152984780375,-1.0,25.282729477170562,16.855152984780375,3.0,sl,1,1,1.0,-19.855152984780375,19.855152984780375,25.282729477170562,2022-01-03,CL	umar_ashraf_level_retest	umar_ashraf_level_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=20|one_trade=1
futures,ES,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,short,270696,270697,270714,2022-01-03 15:00:00+00:00,2022-01-03 15:15:00+00:00,2022-01-03 19:30:00+00:00,4770.0,4783.063955730706,-52.25582292282343,-55.25582292282343,-1.0,78.38373438423514,52.25582292282343,3.0,sl,17,6,1.25,-414.4186719211757,414.4186719211757,587.8780078817636,2022-01-03,ES	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,ES,umar_ashraf_level_retest,umar_ashraf_level_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=20|one_trade=1,short,270696,270697,270714,2022-01-03 15:00:00+00:00,2022-01-03 15:15:00+00:00,2022-01-03 19:30:00+00:00,4770.0,4783.063955730706,-52.25582292282343,-55.25582292282343,-1.0,78.38373438423514,52.25582292282343,3.0,sl,17,6,1.25,-414.4186719211757,414.4186719211757,587.8780078817636,2022-01-03,ES	umar_ashraf_level_retest	umar_ashraf_level_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=20|one_trade=1
futures,NQ,claytrader_sr_rejection,claytrader_sr_rejection|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=16|one_trade=1,long,270479,270480,270496,2022-01-03 15:00:00+00:00,2022-01-03 15:15:00+00:00,2022-01-03 19:15:00+00:00,16387.25,16462.5,301.0,298.0,0.8670919121255889,511.0162835093506,340.6775223395671,3.0,timeout,16,1,0.5,149.0,171.83876116978354,255.5081417546753,2022-01-03,NQ	claytrader_sr_rejection	claytrader_sr_rejection|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=16|one_trade=1
futures,YM,sasha_evdakov_sr_break_retest,sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1,short,270844,270845,270850,2022-01-03 15:00:00+00:00,2022-01-03 15:15:00+00:00,2022-01-03 16:30:00+00:00,36295.0,36189.64798433696,105.35201566304022,102.35201566304022,1.3975894986350246,105.35201566304022,70.2346771086959,3.0,tp,5,1,0.5,51.17600783152011,36.61733855434795,52.67600783152011,2022-01-03,YM	sasha_evdakov_sr_break_retest	sasha_evdakov_sr_break_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=24|one_trade=1
futures,YM,umar_ashraf_level_retest,umar_ashraf_level_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=20|one_trade=1,short,270844,270845,270850,2022-01-03 15:00:00+00:00,2022-01-03 15:15:00+00:00,2022-01-03 16:30:00+00:00,36295.0,36189.64798433696,105.35201566304022,102.35201566304022,1.3975894986350246,105.35201566304022,70.2346771086959,3.0,tp,5,1,0.5,51.17600783152011,36.61733855434795,52.67600783152011,2022-01-03,YM	umar_ashraf_level_retest	umar_ashraf_level_retest|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=20|one_trade=1
futures,ES,claytrader_sr_rejection,claytrader_sr_rejection|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=16|one_trade=1,long,270697,270698,270700,2022-01-03 15:15:00+00:00,2022-01-03 15:30:00+00:00,2022-01-03 16:00:00+00:00,4776.75,4764.157755392916,-50.36897842833423,-53.36897842833423,-1.0,75.55346764250135,50.36897842833423,3.0,sl,2,1,1.25,-66.71122303541779,66.71122303541779,94.44183455312668,2022-01-03,ES	claytrader_sr_rejection	claytrader_sr_rejection|ny|range=15|entry=150|rr=1.5|sl_atr=1|tp_atr=1.5|threshold=0.05|adx_max=none|adx_min=none|rsi2=none|trend=all|max_bars=16|one_trade=1
