market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held
futures,6A,momentum,short,3130,3131,3293,2025-06-16 00:00:00+00:00,2025-06-16 00:15:00+00:00,2025-06-17 17:45:00+00:00,0.65045,0.6494,20.999999999999908,17.999999999999908,0.03578528827037755,200,500,3.0,signal,162
gold_spot,XAUUSD,momentum,long,3141,3142,3145,2025-06-16 03:45:00+00:00,2025-06-16 04:00:00+00:00,2025-06-16 04:45:00+00:00,3431.655,3428.655,-300.0,-311.0,-1.0,1032,300,11.0,sl,3
forex,NZDUSD,momentum,short,3259,3260,3278,2025-06-16 05:00:00+00:00,2025-06-16 05:15:00+00:00,2025-06-16 09:45:00+00:00,0.60240966,0.60440966,-20.0,-22.0,-1.0,75,20,2.0,sl,18
forex,USDCHF,momentum,short,3250,3251,3277,2025-06-16 07:00:00+00:00,2025-06-16 07:15:00+00:00,2025-06-16 13:45:00+00:00,0.81282997,0.80966997,31.600000000000517,29.600000000000517,0.05896414342629585,200,500,2.0,signal,26
futures,RTY,momentum,short,3148,3149,3242,2025-06-16 07:00:00+00:00,2025-06-16 07:15:00+00:00,2025-06-17 07:30:00+00:00,2120.7,2101.8,188.99999999999636,185.99999999999636,0.6138613861386019,500,300,3.0,signal,93
futures,ZN,mean_reversion,long,3174,3175,3258,2025-06-16 13:45:00+00:00,2025-06-16 14:00:00+00:00,2025-06-17 11:45:00+00:00,110.71875,110.78125,4.0,1.0,0.018867924528301886,15,50,3.0,signal,83
gold_spot,XAUUSD,momentum,long,3181,3182,3182,2025-06-16 13:45:00+00:00,2025-06-16 14:00:00+00:00,2025-06-16 14:00:00+00:00,3388.26,3398.5800000000004,1032.0,1021.0,3.282958199356913,1032,300,11.0,tp,0
futures,ZB,momentum,short,3175,3176,3190,2025-06-16 14:15:00+00:00,2025-06-16 14:30:00+00:00,2025-06-16 18:00:00+00:00,113.4375,112.78125,21.0,18.0,0.23076923076923078,30,75,3.0,signal,14
gold_spot,XAUUSD,momentum,short,3186,3187,3187,2025-06-16 15:00:00+00:00,2025-06-16 15:15:00+00:00,2025-06-16 15:15:00+00:00,3400.89,3403.89,-300.0,-311.0,-1.0,1032,300,11.0,sl,0
forex,USDJPY,mean_reversion,long,3281,3282,3286,2025-06-16 15:15:00+00:00,2025-06-16 15:30:00+00:00,2025-06-16 16:30:00+00:00,144.095001,144.19701,10.200900000000956,8.200900000000956,0.0271552980132482,100,300,2.0,signal,4
forex,AUDUSD,momentum,long,3314,3315,3339,2025-06-16 19:45:00+00:00,2025-06-16 20:00:00+00:00,2025-06-17 02:00:00+00:00,0.65244764,0.65254557,0.9793000000002383,-1.0206999999997617,-0.010006862745095702,150,100,2.0,signal,24
futures,6J,momentum,long,3213,3214,3243,2025-06-16 19:45:00+00:00,2025-06-16 20:00:00+00:00,2025-06-17 04:15:00+00:00,0.006974,0.006989,30.000000000000515,27.000000000000515,0.08910891089109081,100,300,3.0,signal,29
forex,USDCHF,mean_reversion,short,3306,3307,3364,2025-06-16 21:00:00+00:00,2025-06-16 21:15:00+00:00,2025-06-17 11:30:00+00:00,0.81264001,0.81246001,1.7999999999995797,-0.20000000000042029,-0.0009900990099030707,75,200,2.0,signal,57
forex,USDCHF,momentum,long,3306,3307,3312,2025-06-16 21:00:00+00:00,2025-06-16 21:15:00+00:00,2025-06-16 22:30:00+00:00,0.81264001,0.81421,15.699900000000211,13.699900000000211,0.027290637450199624,200,500,2.0,signal,5
futures,ES,momentum,long,3207,3208,3361,2025-06-16 22:45:00+00:00,2025-06-16 23:00:00+00:00,2025-06-18 14:15:00+00:00,6018.5,6062.25,175.0,172.0,0.5676567656765676,300,300,3.0,signal,153
gold_spot,XAUUSD,momentum,short,3213,3214,3215,2025-06-16 22:45:00+00:00,2025-06-16 23:00:00+00:00,2025-06-16 23:15:00+00:00,3395.48,3398.48,-300.0,-311.0,-1.0,1032,300,11.0,sl,1
gold_spot,XAUUSD,momentum,short,3258,3259,3259,2025-06-17 10:00:00+00:00,2025-06-17 10:15:00+00:00,2025-06-17 10:15:00+00:00,3391.64,3394.64,-300.0,-311.0,-1.0,1032,300,11.0,sl,0
forex,GBPUSD,momentum,short,3377,3378,3384,2025-06-17 11:00:00+00:00,2025-06-17 11:15:00+00:00,2025-06-17 12:45:00+00:00,1.35713,1.35513,20.0,18.0,0.23376623376623376,20,75,2.0,tp,6
futures,ES,mean_reversion,long,3259,3260,3270,2025-06-17 11:45:00+00:00,2025-06-17 12:00:00+00:00,2025-06-17 14:30:00+00:00,6012.75,6021.0,33.0,30.0,0.05964214711729622,500,500,3.0,signal,10
futures,RTY,momentum,short,3259,3260,3282,2025-06-17 11:45:00+00:00,2025-06-17 12:00:00+00:00,2025-06-17 17:30:00+00:00,2112.4,2107.7,47.00000000000273,44.00000000000273,0.14521452145215422,500,300,3.0,signal,22
forex,AUDUSD,momentum,long,3382,3383,3714,2025-06-17 12:45:00+00:00,2025-06-17 13:00:00+00:00,2025-06-23 01:15:00+00:00,0.65249872,0.64249872,-100.0,-102.0,-1.0,150,100,2.0,sl,331
forex,USDCAD,momentum,short,3370,3371,3371,2025-06-17 12:45:00+00:00,2025-06-17 13:00:00+00:00,2025-06-17 13:00:00+00:00,1.35824,1.35774,5.0,3.0,0.13636363636363635,5,20,2.0,tp,0
