market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held
futures,SI,momentum,long,275763,275764,275815,2022-03-04 01:45:00+00:00,2022-03-04 02:00:00+00:00,2022-03-04 14:45:00+00:00,25.225,25.675,89.99999999999986,86.99999999999986,0.1729622266401587,150,500,3.0,signal,51
futures,YM,mean_reversion,long,274807,274808,274898,2022-03-04 01:45:00+00:00,2022-03-04 02:00:00+00:00,2022-03-07 01:30:00+00:00,33611.0,33111.0,-500.0,-503.0,-1.0,300,500,3.0,sl,90
futures,CL,momentum,long,276995,276996,277001,2022-03-04 17:00:00+00:00,2022-03-04 17:15:00+00:00,2022-03-04 18:30:00+00:00,110.33,113.22,289.00000000000006,286.00000000000006,0.5685884691848908,500,500,3.0,signal,5
futures,CL,momentum,long,277115,277116,277124,2022-03-08 01:00:00+00:00,2022-03-08 01:15:00+00:00,2022-03-08 03:15:00+00:00,117.61,121.25,364.00000000000006,361.00000000000006,0.7176938369781313,500,500,3.0,signal,8
futures,SI,momentum,long,276069,276070,276647,2022-03-09 09:15:00+00:00,2022-03-09 09:30:00+00:00,2022-03-17 14:45:00+00:00,26.56,25.69,-173.9999999999995,-176.9999999999995,-0.3518886679920467,150,500,3.0,signal,577
futures,CL,momentum,long,277241,277242,277259,2022-03-09 09:30:00+00:00,2022-03-09 09:45:00+00:00,2022-03-09 14:00:00+00:00,121.91,116.91,-500.0,-503.0,-1.0,500,500,3.0,sl,17
futures,CL,momentum,short,277718,277719,277725,2022-03-16 12:45:00+00:00,2022-03-16 13:00:00+00:00,2022-03-16 14:30:00+00:00,98.62,95.68,293.9999999999998,290.9999999999998,0.5785288270377729,500,500,3.0,signal,6
futures,SI,momentum,long,276841,276842,276876,2022-03-21 17:15:00+00:00,2022-03-21 17:30:00+00:00,2022-03-22 03:00:00+00:00,25.295,25.485,37.999999999999545,34.999999999999545,0.069582504970178,150,500,3.0,signal,34
futures,SI,momentum,long,276896,276897,277012,2022-03-22 08:00:00+00:00,2022-03-22 08:15:00+00:00,2022-03-23 14:00:00+00:00,25.32,25.265,-10.999999999999943,-13.999999999999943,-0.0278330019880714,150,500,3.0,signal,115
futures,CL,momentum,long,278274,278275,278449,2022-03-24 13:45:00+00:00,2022-03-24 14:00:00+00:00,2022-03-28 11:30:00+00:00,112.92,107.92,-500.0,-503.0,-1.0,500,500,3.0,sl,174
futures,SI,momentum,short,277537,277538,277631,2022-03-31 07:15:00+00:00,2022-03-31 07:30:00+00:00,2022-04-01 07:45:00+00:00,24.945,24.865,16.00000000000037,13.00000000000037,0.0258449304174957,150,500,3.0,signal,93
futures,SI,momentum,short,277714,277715,277746,2022-04-04 05:30:00+00:00,2022-04-04 05:45:00+00:00,2022-04-04 13:30:00+00:00,24.875,24.675,39.99999999999986,36.99999999999986,0.0735586481113317,150,500,3.0,signal,31
futures,CL,momentum,short,278911,278912,279034,2022-04-04 12:00:00+00:00,2022-04-04 12:15:00+00:00,2022-04-05 19:45:00+00:00,100.92,100.4,51.9999999999996,48.9999999999996,0.0974155069582497,500,500,3.0,signal,122
futures,SI,momentum,short,277807,277808,277848,2022-04-05 05:45:00+00:00,2022-04-05 06:00:00+00:00,2022-04-05 16:00:00+00:00,24.73,24.48,50.0,47.0,0.0934393638170974,150,500,3.0,signal,40
futures,YM,mean_reversion,short,276888,276889,276896,2022-04-05 15:00:00+00:00,2022-04-05 15:15:00+00:00,2022-04-05 17:00:00+00:00,34800.0,34739.0,61.0,58.0,0.1153081510934393,300,500,3.0,signal,7
futures,SI,momentum,long,278464,278465,278520,2022-04-14 09:00:00+00:00,2022-04-14 09:15:00+00:00,2022-04-18 00:00:00+00:00,25.77,26.09,64.00000000000006,61.00000000000006,0.1212723658051691,150,500,3.0,signal,55
futures,ES,mean_reversion,long,277395,277396,277522,2022-04-14 17:45:00+00:00,2022-04-14 18:00:00+00:00,2022-04-19 03:30:00+00:00,4421.5,4405.5,-64.0,-67.0,-0.1332007952286282,200,500,3.0,signal,126
futures,SI,momentum,long,278650,278651,279029,2022-04-19 09:30:00+00:00,2022-04-19 09:45:00+00:00,2022-04-25 12:15:00+00:00,26.0,23.5,-500.0,-503.0,-1.0,150,500,3.0,sl,378
futures,ES,mean_reversion,long,278144,278145,278186,2022-04-27 22:00:00+00:00,2022-04-27 22:15:00+00:00,2022-04-28 08:30:00+00:00,4211.25,4249.5,153.0,150.0,0.2982107355864811,200,500,3.0,signal,41
futures,CL,momentum,short,280452,280453,280539,2022-04-28 06:45:00+00:00,2022-04-28 07:00:00+00:00,2022-04-29 05:30:00+00:00,101.42,106.42,-500.0,-503.0,-1.0,500,500,3.0,sl,86
