market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,roll_count_90,roll_pf_90,roll_total_90,roll_count_180,roll_pf_180,roll_total_180,roll_count_365,roll_pf_365,roll_total_365
forex,GBPUSD,momentum,long,13118,13119,13124,2024-05-10 14:15:00+00:00,2024-05-10 14:30:00+00:00,2024-05-10 15:45:00+00:00,1.2506,1.2519,13.000000000000789,11.000000000000789,0.1428571428571531,20,75,2.0,signal,5,34,2.277310924369715,2.9610389610388657,60,1.6587112171837621,3.5844155844155106,60,1.6587112171837621,3.5844155844155106
futures,CL,momentum,long,12536,12537,12643,2024-05-10 14:45:00+00:00,2024-05-10 15:00:00+00:00,2024-05-13 18:30:00+00:00,79.34,79.12,-21.999999999999886,-24.999999999999886,-0.0825082508250821,500,300,3.0,signal,106,12,2.4224422442244165,1.4224422442244182,21,2.2310231023102314,2.4620462046204623,21,2.2310231023102314,2.4620462046204623
futures,SI,momentum,long,12502,12503,12645,2024-05-13 01:15:00+00:00,2024-05-13 01:30:00+00:00,2024-05-14 14:00:00+00:00,28.21,28.905,139.00000000000006,136.00000000000006,0.2703777335984096,500,500,3.0,signal,142,22,1.3657474600870814,0.500994035785286,32,1.334768568353065,0.6182902584493001,32,1.334768568353065,0.6182902584493001
forex,USDCHF,momentum,short,13211,13212,13305,2024-05-13 14:30:00+00:00,2024-05-13 14:45:00+00:00,2024-05-14 14:00:00+00:00,0.90600002,0.90584999,1.500300000000232,-0.499699999999768,-0.0009954183266927,200,500,2.0,signal,93,27,1.3238620415884206,0.17031872509959664,45,1.9584474646018635,0.6434243027888398,45,1.9584474646018635,0.6434243027888398
forex,AUDUSD,momentum,long,13278,13279,13367,2024-05-13 15:00:00+00:00,2024-05-13 15:15:00+00:00,2024-05-14 13:15:00+00:00,0.66070002,0.66229999,15.99969999999895,13.99969999999895,0.1372519607843034,150,100,2.0,signal,88,27,1.0461280497448362,0.13725392156860425,45,1.3579615697400798,1.8284147058822988,45,1.3579615697400798,1.8284147058822988
futures,ZB,mean_reversion,short,12583,12584,12602,2024-05-13 19:00:00+00:00,2024-05-13 19:15:00+00:00,2024-05-14 00:45:00+00:00,116.28125,116.28125,-0.0,-3.0,-0.0566037735849056,15,50,3.0,signal,18,7,41.00000000000018,0.7547169811320754,11,66.00000000000028,1.2264150943396224,11,66.00000000000028,1.2264150943396224
futures,CL,momentum,long,12707,12708,12892,2024-05-14 11:30:00+00:00,2024-05-14 11:45:00+00:00,2024-05-16 11:45:00+00:00,78.93,78.69,-24.00000000000091,-27.00000000000091,-0.0891089108910921,500,300,3.0,signal,184,13,2.237804878048776,1.3399339933993362,22,2.1426307448494457,2.37953795379538,22,2.1426307448494457,2.37953795379538
futures,YM,momentum,long,12702,12703,12715,2024-05-14 15:15:00+00:00,2024-05-14 15:30:00+00:00,2024-05-14 18:30:00+00:00,39557.0,39611.0,54.0,51.0,0.1013916500994035,300,500,3.0,signal,12,12,1.9097345132743357,1.0218687872763415,19,1.5758426966292132,1.2226640159045719,19,1.5758426966292132,1.2226640159045719
forex,AUDUSD,momentum,long,13465,13466,13470,2024-05-15 13:45:00+00:00,2024-05-15 14:00:00+00:00,2024-05-15 15:00:00+00:00,0.66360003,0.66659999,29.999600000000235,27.999600000000235,0.2745058823529435,150,100,2.0,signal,4,27,0.976933833452819,-0.06863333333335847,46,1.384832348658118,1.9656666666666023,46,1.384832348658118,1.9656666666666023
futures,HG,momentum,long,12879,12880,12888,2024-05-16 08:30:00+00:00,2024-05-16 08:45:00+00:00,2024-05-16 10:45:00+00:00,4.923,4.948,50.0,47.0,0.6025641025641025,50,75,3.0,tp,8,20,0.9380341880341881,-0.3717948717948709,34,1.3749999999999984,2.9999999999999907,34,1.3749999999999984,2.9999999999999907
forex,AUDUSD,momentum,long,13560,13561,13566,2024-05-16 13:30:00+00:00,2024-05-16 13:45:00+00:00,2024-05-16 15:00:00+00:00,0.66549999,0.66759998,20.999899999999403,18.999899999999403,0.1862735294117588,150,100,2.0,signal,5,27,1.0263554494749194,0.0784205882352717,47,1.438574290370695,2.2401725490195457,47,1.438574290370695,2.2401725490195457
futures,HG,momentum,short,12950,12951,12961,2024-05-17 03:15:00+00:00,2024-05-17 03:30:00+00:00,2024-05-17 06:00:00+00:00,4.9065,4.944,-75.0,-78.0,-1.0,50,75,3.0,sl,10,21,1.0384615384615385,0.23076923076923161,35,1.4503205128205112,3.6025641025640933,35,1.4503205128205112,3.6025641025640933
forex,GBPUSD,momentum,long,13565,13566,13586,2024-05-17 08:00:00+00:00,2024-05-17 08:15:00+00:00,2024-05-17 13:15:00+00:00,1.265,1.26665,16.500000000001513,14.500000000001512,0.1883116883117079,20,75,2.0,signal,20,34,2.2380952380952093,2.870129870129785,61,1.6849642004773202,3.7272727272726636,61,1.6849642004773202,3.7272727272726636
futures,YM,momentum,long,12949,12950,12967,2024-05-17 08:00:00+00:00,2024-05-17 08:15:00+00:00,2024-05-17 12:30:00+00:00,39968.0,40030.0,62.0,59.0,0.1172962226640159,300,500,3.0,signal,17,13,1.9999999999999996,1.1232604373757449,20,1.6235955056179772,1.3240556660039753,20,1.6235955056179772,1.3240556660039753
forex,AUDUSD,momentum,long,13635,13636,13662,2024-05-17 08:15:00+00:00,2024-05-17 08:30:00+00:00,2024-05-17 15:00:00+00:00,0.66549999,0.66874999,32.49999999999975,30.49999999999975,0.2990196078431348,150,100,2.0,signal,26,28,1.0889579203745001,0.2646941176470305,48,1.4750423655697962,2.4264460784313044,48,1.4750423655697962,2.4264460784313044
futures,CL,momentum,long,13065,13066,13085,2024-05-20 09:00:00+00:00,2024-05-20 09:15:00+00:00,2024-05-20 14:00:00+00:00,79.39,79.56,17.00000000000017,14.00000000000017,0.0462046204620467,500,300,3.0,signal,19,12,1.7661971830985843,0.8976897689768926,23,2.0547112462006054,2.2904290429042877,23,2.0547112462006054,2.2904290429042877
futures,CL,momentum,short,13104,13105,13133,2024-05-20 18:45:00+00:00,2024-05-20 19:00:00+00:00,2024-05-21 03:00:00+00:00,79.28,78.76,51.9999999999996,48.9999999999996,0.1617161716171604,500,300,3.0,signal,28,13,1.8056338028168946,0.9438943894389392,24,2.0759878419452864,2.3366336633663343,24,2.0759878419452864,2.3366336633663343
futures,SI,momentum,long,13057,13058,13106,2024-05-21 02:00:00+00:00,2024-05-21 02:15:00+00:00,2024-05-21 14:15:00+00:00,31.52,32.47,189.99999999999983,186.99999999999983,0.3717693836978128,500,500,3.0,signal,48,22,1.8254237288135577,0.9681908548707734,33,1.481162540365982,0.8886679920477096,33,1.481162540365982,0.8886679920477096
forex,GBPUSD,momentum,long,13725,13726,13743,2024-05-21 02:00:00+00:00,2024-05-21 02:15:00+00:00,2024-05-21 06:30:00+00:00,1.2698,1.2718,20.0,18.0,0.2337662337662337,20,75,2.0,tp,17,34,2.2184873949579624,2.824675324675259,62,1.7195704057279209,3.9155844155843713,62,1.7195704057279209,3.9155844155843713
futures,GC,momentum,long,13119,13120,13257,2024-05-21 02:30:00+00:00,2024-05-21 02:45:00+00:00,2024-05-22 14:00:00+00:00,2418.5,2407.5,-110.0,-113.0,-1.0,300,110,3.0,sl,137,8,4.495575221238953,6.991150442477904,19,2.2705436156763597,8.893805309734518,19,2.2705436156763597,8.893805309734518
forex,USDCHF,momentum,long,13757,13758,13786,2024-05-21 09:00:00+00:00,2024-05-21 09:15:00+00:00,2024-05-21 16:15:00+00:00,0.90930003,0.91060001,12.999799999999784,10.999799999999784,0.0219119521912346,200,500,2.0,signal,28,26,1.409274889435834,0.20219223107569426,46,1.955547818975879,0.6424288844621471,46,1.955547818975879,0.6424288844621471
forex,GBPUSD,momentum,long,13768,13769,13774,2024-05-21 12:45:00+00:00,2024-05-21 13:00:00+00:00,2024-05-21 14:15:00+00:00,1.2708,1.27205,12.499999999999734,10.499999999999734,0.1363636363636329,20,75,2.0,signal,5,34,2.3165266106442455,3.0519480519480044,63,1.7625298329355583,4.149350649350605,63,1.7625298329355583,4.149350649350605
futures,YM,momentum,short,13157,13158,13165,2024-05-21 14:00:00+00:00,2024-05-21 14:15:00+00:00,2024-05-21 16:00:00+00:00,39997.0,39962.0,35.0,32.0,0.0636182902584493,300,500,3.0,signal,7,14,2.1044247787610613,1.2405566600397608,21,1.678838951310861,1.4413518886679912,21,1.678838951310861,1.4413518886679912
forex,AUDUSD,momentum,short,13890,13891,13896,2024-05-22 02:00:00+00:00,2024-05-22 02:15:00+00:00,2024-05-22 03:30:00+00:00,0.66829997,0.66684997,14.499999999999512,12.499999999999512,0.1225490196078383,150,100,2.0,signal,5,28,1.144972270254303,0.431364705882326,49,1.5335835312376476,2.7254656862744393,49,1.5335835312376476,2.7254656862744393
futures,HG,momentum,long,13225,13226,13232,2024-05-22 03:00:00+00:00,2024-05-22 03:15:00+00:00,2024-05-22 04:45:00+00:00,5.07,5.032500000000001,-75.0,-78.0,-1.0,50,75,3.0,sl,6,23,0.9761904761904762,-0.16666666666666585,37,1.3561253561253546,3.205128205128196,37,1.3561253561253546,3.205128205128196
futures,SI,momentum,long,13155,13156,13471,2024-05-22 03:30:00+00:00,2024-05-22 03:45:00+00:00,2024-05-27 13:30:00+00:00,31.965,31.47,-99.0000000000002,-102.0000000000002,-0.2027833001988075,500,500,3.0,signal,315,23,2.1423728813559304,1.3399602385685863,34,1.6824542518837426,1.2604373757455225,34,1.6824542518837426,1.2604373757455225
futures,YM,momentum,short,13247,13248,13255,2024-05-22 13:30:00+00:00,2024-05-22 13:45:00+00:00,2024-05-22 15:30:00+00:00,39982.0,39946.0,36.0,33.0,0.0656063618290258,300,500,3.0,signal,7,15,2.161061946902654,1.30417495029821,22,1.7088014981273405,1.5049701789264405,22,1.7088014981273405,1.5049701789264405
forex,GBPUSD,momentum,long,13945,13946,13952,2024-05-23 09:00:00+00:00,2024-05-23 09:15:00+00:00,2024-05-23 10:45:00+00:00,1.27125,1.2728,15.499999999999403,13.499999999999403,0.1753246753246675,20,75,2.0,signal,6,33,2.1736694677871,2.7207792207791703,64,1.7875894988066796,4.2857142857142385,64,1.7875894988066796,4.2857142857142385
forex,GBPUSD,momentum,long,13964,13965,14063,2024-05-23 13:45:00+00:00,2024-05-23 14:00:00+00:00,2024-05-24 14:30:00+00:00,1.2713,1.2733,20.0,18.0,0.2337662337662337,20,75,2.0,tp,98,33,2.1484593837534827,2.6623376623376043,65,1.8198090692124063,4.461038961038906,65,1.8198090692124063,4.461038961038906
futures,CL,momentum,long,13361,13362,13605,2024-05-23 14:00:00+00:00,2024-05-23 14:15:00+00:00,2024-05-28 08:30:00+00:00,77.99,79.0,101.00000000000053,98.00000000000053,0.3234323432343251,500,300,3.0,signal,243,14,1.9436619718309773,1.1056105610560996,25,2.1504559270516688,2.4983498349834945,25,2.1504559270516688,2.4983498349834945
forex,USDCHF,momentum,long,14062,14063,14126,2024-05-24 13:15:00+00:00,2024-05-24 13:30:00+00:00,2024-05-27 07:15:00+00:00,0.91439998,0.91525,8.500200000000069,6.500200000000069,0.0129486055776893,200,500,2.0,signal,63,26,1.4213716246076546,0.20816832669322344,47,1.988139625839245,0.6643408366533817,47,1.988139625839245,0.6643408366533817
forex,AUDUSD,momentum,short,14134,14135,14395,2024-05-24 15:00:00+00:00,2024-05-24 15:15:00+00:00,2024-05-29 10:15:00+00:00,0.66339999,0.6638,-4.000099999998952,-6.000099999998952,-0.0588245098039112,150,100,2.0,signal,260,25,1.1663606950339656,0.4460754901960592,50,1.5575758122490613,2.8480147058822776,50,1.5575758122490613,2.8480147058822776
futures,ZB,mean_reversion,long,13469,13470,13535,2024-05-27 10:30:00+00:00,2024-05-27 10:45:00+00:00,2024-05-28 08:00:00+00:00,116.9375,117.125,6.0,3.0,0.0566037735849056,15,50,3.0,signal,65,6,8.000000000000016,0.5283018867924529,12,16.500000000000032,1.1698113207547167,12,16.500000000000032,1.1698113207547167
futures,ZN,momentum,short,13511,13512,13602,2024-05-27 10:45:00+00:00,2024-05-27 11:00:00+00:00,2024-05-28 14:30:00+00:00,108.78125,108.625,10.0,7.0,0.0457516339869281,50,150,3.0,signal,90,11,0.7441860465116281,-0.07189542483660125,28,1.3563218390804597,0.20261437908496732,28,1.3563218390804597,0.20261437908496732
forex,USDCHF,momentum,long,14152,14153,14334,2024-05-27 13:45:00+00:00,2024-05-27 14:00:00+00:00,2024-05-29 11:15:00+00:00,0.91385001,0.91430002,4.500100000000007,2.500100000000007,0.0049802788844621,200,500,2.0,signal,181,25,1.3387097944845232,0.1673312749003932,48,2.0073993635593177,0.677289442231071,48,2.0073993635593177,0.677289442231071
futures,ZB,mean_reversion,short,13540,13541,13549,2024-05-28 09:15:00+00:00,2024-05-28 09:30:00+00:00,2024-05-28 11:30:00+00:00,116.9375,116.8125,4.0,1.0,0.0188679245283018,15,50,3.0,signal,8,7,8.750000000000018,0.5849056603773586,13,17.250000000000032,1.2264150943396224,13,17.250000000000032,1.2264150943396224
forex,GBPUSD,momentum,short,14311,14312,14329,2024-05-29 06:30:00+00:00,2024-05-29 06:45:00+00:00,2024-05-29 11:00:00+00:00,1.2762,1.2745,17.000000000000348,15.000000000000348,0.1948051948051993,20,75,2.0,signal,17,32,2.156862745098027,2.6818181818181386,66,1.862768496420044,4.69480519480514,66,1.862768496420044,4.69480519480514
forex,GBPUSD,momentum,short,14334,14335,14339,2024-05-29 12:15:00+00:00,2024-05-29 12:30:00+00:00,2024-05-29 13:30:00+00:00,1.27535,1.27335,20.0,18.0,0.2337662337662337,20,75,2.0,tp,4,32,2.1848739495798295,2.746753246753225,67,1.898568019093076,4.889610389610339,67,1.898568019093076,4.889610389610339
forex,USDCHF,momentum,long,14338,14339,14356,2024-05-29 12:15:00+00:00,2024-05-29 12:30:00+00:00,2024-05-29 16:45:00+00:00,0.912,0.91390002,19.00020000000002,17.00020000000002,0.0338649402390438,200,500,2.0,signal,17,24,1.300403063215913,0.1484067729083607,49,2.014807023365778,0.6822697211155331,49,2.014807023365778,0.6822697211155331
forex,USDCHF,momentum,long,14407,14408,15008,2024-05-30 05:30:00+00:00,2024-05-30 05:45:00+00:00,2024-06-07 13:45:00+00:00,0.91250002,0.89649999,-160.0002999999994,-162.0002999999994,-0.3227097609561741,200,500,2.0,signal,600,25,1.3689520356385825,0.1822717131474045,50,2.0651776878359143,0.7161346613545769,50,2.0651776878359143,0.7161346613545769
futures,CL,momentum,short,13790,13791,13806,2024-05-30 08:45:00+00:00,2024-05-30 09:00:00+00:00,2024-05-30 12:45:00+00:00,79.21,78.78,42.99999999999926,39.99999999999926,0.1320132013201296,500,300,3.0,signal,15,14,15.15384615384591,2.4290429042904247,26,2.2993920972644353,2.82178217821782,26,2.2993920972644353,2.82178217821782
futures,ZN,momentum,short,13778,13779,14328,2024-05-30 12:30:00+00:00,2024-05-30 12:45:00+00:00,2024-06-07 12:30:00+00:00,108.078125,110.421875,-150.0,-153.0,-1.0,50,150,3.0,sl,549,11,0.9285714285714288,-0.019607843137254846,29,1.4367816091954022,0.24836601307189543,29,1.4367816091954022,0.24836601307189543
forex,AUDUSD,momentum,short,14503,14504,14771,2024-05-30 13:15:00+00:00,2024-05-30 13:30:00+00:00,2024-06-04 10:15:00+00:00,0.66320002,0.66329998,-0.9996000000001004,-2.9996000000001004,-0.0294078431372558,150,100,2.0,signal,267,26,1.1413221591096088,0.387250980392148,51,1.5398422393885278,2.7891901960783665,51,1.5398422393885278,2.7891901960783665
futures,SI,momentum,short,13736,13737,13832,2024-05-30 13:15:00+00:00,2024-05-30 13:30:00+00:00,2024-05-31 14:15:00+00:00,31.73,31.345,77.00000000000031,74.00000000000031,0.1471172962226646,500,500,3.0,signal,95,20,3.807817589576543,1.7137176938369774,35,1.516003879728416,1.057654075546715,35,1.516003879728416,1.057654075546715
forex,GBPUSD,momentum,short,14511,14512,14527,2024-05-31 08:30:00+00:00,2024-05-31 08:45:00+00:00,2024-05-31 12:30:00+00:00,1.2716,1.2716,-0.0,-2.0,-0.0259740259740259,20,75,2.0,signal,15,31,2.1204481792716954,2.5974025974025516,68,1.9415274463007137,5.123376623376573,68,1.9415274463007137,5.123376623376573
futures,CL,momentum,short,13898,13899,13904,2024-05-31 12:45:00+00:00,2024-05-31 13:00:00+00:00,2024-05-31 14:15:00+00:00,78.5,77.58,92.00000000000016,89.00000000000017,0.2937293729372943,500,300,3.0,signal,5,15,15.923076923076653,2.5610561056105543,27,2.360182370820665,2.9537953795379495,27,2.360182370820665,2.9537953795379495
forex,GBPUSD,mean_reversion,short,14536,14537,14601,2024-05-31 14:45:00+00:00,2024-05-31 15:00:00+00:00,2024-06-03 09:00:00+00:00,1.2731,1.2705,25.99999999999936,23.99999999999936,0.1188118811881156,100,200,2.0,signal,64,8,40.75000000000075,0.3935643564356516,18,2.65384615384632,0.5321782178218187,18,2.65384615384632,0.5321782178218187
futures,NQ,momentum,long,13972,13973,13978,2024-06-03 14:45:00+00:00,2024-06-03 15:00:00+00:00,2024-06-03 16:15:00+00:00,18590.5,18507.0,-334.0,-337.0,-1.0,500,334,3.0,sl,5,26,2.117238562091504,8.115727002967358,44,1.3619777412880862,5.887240356083087,44,1.3619777412880862,5.887240356083087
futures,YM,momentum,long,14033,14034,14064,2024-06-04 07:00:00+00:00,2024-06-04 07:15:00+00:00,2024-06-04 14:45:00+00:00,38584.0,38742.0,158.0,155.0,0.3081510934393638,300,500,3.0,signal,30,14,2.485089463220675,1.4850894632206753,23,1.7397003745318347,1.5705765407554662,23,1.7397003745318347,1.5705765407554662
futures,GC,momentum,short,14066,14067,14070,2024-06-04 13:15:00+00:00,2024-06-04 13:30:00+00:00,2024-06-04 14:15:00+00:00,2357.3,2341.0,163.00000000000182,160.00000000000182,1.4159292035398392,300,110,3.0,signal,3,8,2.737463126843664,5.21238938053099,20,1.9867256637168147,7.8938053097345176,20,1.9867256637168147,7.8938053097345176
futures,YM,momentum,long,14065,14066,14073,2024-06-04 15:00:00+00:00,2024-06-04 15:15:00+00:00,2024-06-04 17:00:00+00:00,38617.0,38660.0,43.0,40.0,0.0795228628230616,300,500,3.0,signal,7,15,2.793240556660039,1.7932405566600391,24,1.8848314606741565,1.87872763419483,24,1.8848314606741565,1.87872763419483
forex,GBPUSD,momentum,long,14739,14740,14787,2024-06-04 19:30:00+00:00,2024-06-04 19:45:00+00:00,2024-06-05 07:30:00+00:00,1.27735,1.2779,5.5000000000005045,3.5000000000005045,0.045454545454552,20,75,2.0,signal,47,30,1.8975069252077417,2.1038961038960586,69,1.932304038004748,5.097402597402547,69,1.932304038004748,5.097402597402547
forex,AUDUSD,momentum,short,14835,14836,14883,2024-06-05 02:15:00+00:00,2024-06-05 02:30:00+00:00,2024-06-05 14:15:00+00:00,0.66619998,0.66320002,29.999600000000235,27.999600000000235,0.2745058823529435,150,100,2.0,signal,47,26,1.0371684955752185,0.10294215686273789,52,1.5311273232520743,2.7597823529411105,52,1.5311273232520743,2.7597823529411105
futures,YM,momentum,long,14152,14153,14158,2024-06-05 13:45:00+00:00,2024-06-05 14:00:00+00:00,2024-06-05 15:15:00+00:00,38739.0,38789.0,50.0,47.0,0.0934393638170974,300,500,3.0,signal,5,16,2.8727634194831007,1.8727634194831007,25,1.9222846441947559,1.9582504970178916,25,1.9222846441947559,1.9582504970178916
forex,GBPUSD,momentum,long,14813,14814,14815,2024-06-05 14:00:00+00:00,2024-06-05 14:15:00+00:00,2024-06-05 14:30:00+00:00,1.276,1.278,20.0,18.0,0.2337662337662337,20,75,2.0,tp,1,31,1.9168975069251963,2.1493506493506107,70,1.9406175771971483,5.142857142857099,70,1.9406175771971483,5.142857142857099
futures,SI,momentum,short,14112,14113,14287,2024-06-05 15:15:00+00:00,2024-06-05 15:30:00+00:00,2024-06-07 13:00:00+00:00,29.95,29.945,0.999999999999801,-2.000000000000199,-0.0039761431411534,500,500,3.0,signal,174,21,4.048859934853417,1.860834990059642,36,1.5877788554801138,1.2047713717693795,36,1.5877788554801138,1.2047713717693795
futures,CL,momentum,short,14188,14189,14460,2024-06-05 16:15:00+00:00,2024-06-05 16:30:00+00:00,2024-06-10 15:15:00+00:00,73.91,76.91,-300.0,-303.0,-1.0,500,300,3.0,sl,271,15,17.615384615384315,2.8514851485148434,28,2.495440729483279,3.2475247524752437,28,2.495440729483279,3.2475247524752437
forex,AUDUSD,momentum,long,14954,14955,15349,2024-06-06 08:00:00+00:00,2024-06-06 08:15:00+00:00,2024-06-12 12:45:00+00:00,0.6645,0.66759998,30.999800000000025,28.999800000000025,0.2843117647058825,150,100,2.0,signal,394,27,1.1362821238938041,0.3774480392156814,53,1.5839566974075003,3.034288235294054,53,1.5839566974075003,3.034288235294054
forex,GBPUSD,momentum,long,14885,14886,14977,2024-06-06 08:00:00+00:00,2024-06-06 08:15:00+00:00,2024-06-07 07:00:00+00:00,1.27815,1.28015,20.0,18.0,0.2337662337662337,20,75,2.0,tp,91,32,2.0166204986149476,2.3831168831168443,71,1.983372921615201,5.376623376623333,71,1.983372921615201,5.376623376623333
forex,GBPUSD,mean_reversion,long,14916,14917,14923,2024-06-06 15:45:00+00:00,2024-06-06 16:00:00+00:00,2024-06-06 17:30:00+00:00,1.2783,1.2787,3.99999999999956,1.9999999999995597,0.0099009900990077,100,200,2.0,signal,6,9,52.75000000000041,0.5123762376237672,19,3.023076923077091,0.6509900990099343,19,3.023076923077091,0.6509900990099343
forex,GBPUSD,mean_reversion,short,14982,14983,15002,2024-06-07 08:15:00+00:00,2024-06-07 08:30:00+00:00,2024-06-07 13:15:00+00:00,1.2788,1.2725,62.99999999999972,60.99999999999972,0.3019801980198006,100,200,2.0,signal,19,10,53.750000000000185,0.5222772277227749,20,3.0538461538463157,0.660891089108942,20,3.0538461538463157,0.660891089108942
forex,GBPUSD,momentum,long,14982,14983,14996,2024-06-07 08:15:00+00:00,2024-06-07 08:30:00+00:00,2024-06-07 11:45:00+00:00,1.2788,1.2808,20.0,18.0,0.2337662337662337,20,75,2.0,tp,13,33,2.116343490304699,2.616883116883078,72,2.0261282660332536,5.610389610389567,72,2.0261282660332536,5.610389610389567
futures,ES,mean_reversion,long,14433,14434,14441,2024-06-10 14:45:00+00:00,2024-06-10 15:00:00+00:00,2024-06-10 16:45:00+00:00,5352.75,5366.25,54.0,51.0,0.1013916500994035,500,500,3.0,signal,7,7,4.108108108108108,0.6858846918489063,10,3.197802197802198,0.7952286282306162,10,3.197802197802198,0.7952286282306162
futures,YM,momentum,long,14496,14497,14608,2024-06-11 07:45:00+00:00,2024-06-11 08:00:00+00:00,2024-06-12 12:45:00+00:00,38872.0,39021.0,149.0,146.0,0.2902584493041749,300,500,3.0,signal,111,16,2.6958250497017886,1.6958250497017886,26,1.96629213483146,2.051689860834989,26,1.96629213483146,2.051689860834989
forex,GBPUSD,momentum,short,15167,15168,15188,2024-06-11 08:30:00+00:00,2024-06-11 08:45:00+00:00,2024-06-11 13:45:00+00:00,1.2731,1.2711,20.0,18.0,0.2337662337662337,20,75,2.0,tp,20,33,3.8647342995169107,3.8506493506493116,72,2.0261282660332536,5.610389610389567,73,2.068883610451306,5.844155844155801
futures,SI,momentum,short,14469,14470,14610,2024-06-11 12:30:00+00:00,2024-06-11 12:45:00+00:00,2024-06-13 01:45:00+00:00,29.585,29.08,101.00000000000053,98.00000000000053,0.194831013916502,500,500,3.0,signal,140,22,4.022653721682843,1.8568588469184886,37,1.5847047434656312,1.2007952286282262,37,1.5847047434656312,1.2007952286282262
futures,6A,momentum,short,14576,14577,14582,2024-06-11 13:00:00+00:00,2024-06-11 13:15:00+00:00,2024-06-11 14:30:00+00:00,0.66085,0.6597,23.000000000001908,20.000000000001908,0.0397614314115346,200,500,3.0,signal,5,24,5.106194690265455,0.9224652087475067,44,2.0593368237347494,1.2067594433399733,45,1.0966542750929433,0.20675944333997331
futures,ES,mean_reversion,long,14525,14526,14540,2024-06-11 14:45:00+00:00,2024-06-11 15:00:00+00:00,2024-06-11 18:30:00+00:00,5361.25,5376.75,62.0,59.0,0.1172962226640159,500,500,3.0,signal,14,8,4.5675675675675675,0.7872763419483099,11,3.4780219780219777,0.8966202783300198,11,3.4780219780219777,0.8966202783300198
forex,GBPUSD,momentum,short,15207,15208,15279,2024-06-11 18:30:00+00:00,2024-06-11 18:45:00+00:00,2024-06-12 12:30:00+00:00,1.2742,1.2817,-75.0,-77.0,-1.0,20,75,2.0,sl,71,32,3.6908212560386477,3.616883116883078,73,2.068883610451306,5.844155844155801,74,2.111638954869359,6.077922077922035
futures,6C,mean_reversion,short,14690,14691,14737,2024-06-12 18:00:00+00:00,2024-06-12 18:15:00+00:00,2024-06-13 06:45:00+00:00,0.72955,0.72775,36.00000000000048,33.00000000000048,0.1625615763546821,75,200,3.0,signal,46,9,1.5000000000000036,0.2660098522167565,19,1.6666666666666323,0.6798029556650034,21,0.5628058727569287,-1.3201970443349966
forex,GBPUSD,momentum,long,15365,15366,15375,2024-06-13 10:00:00+00:00,2024-06-13 10:15:00+00:00,2024-06-13 12:30:00+00:00,1.2784,1.2804,20.0,18.0,0.2337662337662337,20,75,2.0,tp,9,32,2.0166204986149476,2.3831168831168443,74,1.748995983935741,4.844155844155801,75,1.7851405622489944,5.077922077922035
futures,SI,momentum,short,14654,14655,14667,2024-06-13 12:45:00+00:00,2024-06-13 13:00:00+00:00,2024-06-13 16:00:00+00:00,29.465,28.815,129.99999999999972,126.99999999999972,0.2524850894632201,500,500,3.0,signal,12,22,4.0841423948220035,1.8946322067594439,37,1.6253630203291358,1.2842942345924413,38,1.6795740561471417,1.3956262425447281
futures,6A,momentum,long,14763,14764,15001,2024-06-13 13:45:00+00:00,2024-06-13 14:00:00+00:00,2024-06-18 05:45:00+00:00,0.66475,0.66395,-15.999999999998238,-18.99999999999824,-0.0377733598409507,200,500,3.0,signal,237,24,11.055555555555635,1.0795228628230582,45,2.094240837696358,1.246520874751508,46,1.1152416356877406,0.2465208747515079
forex,AUDUSD,momentum,long,15450,15451,15700,2024-06-13 14:00:00+00:00,2024-06-13 14:15:00+00:00,2024-06-18 06:30:00+00:00,0.66420001,0.66289997,-13.000399999999468,-15.000399999999468,-0.147062745098034,150,100,2.0,signal,249,26,1.786700277008311,1.3921509803921466,52,1.964944908955721,4.048990196078368,54,1.6386732392378305,3.3185999999999365
futures,CL,momentum,long,14737,14738,14743,2024-06-13 15:30:00+00:00,2024-06-13 15:45:00+00:00,2024-06-13 17:00:00+00:00,78.1,78.56,46.0000000000008,43.0000000000008,0.1419141914191445,500,300,3.0,signal,5,15,2.2647887323943574,1.4818481848184766,29,1.70863683662851,2.2475247524752437,29,1.70863683662851,2.2475247524752437
forex,GBPUSD,momentum,short,15396,15397,15445,2024-06-13 17:45:00+00:00,2024-06-13 18:00:00+00:00,2024-06-14 06:00:00+00:00,1.276,1.274,20.0,18.0,0.2337662337662337,20,75,2.0,tp,48,33,2.116343490304699,2.616883116883078,75,1.7851405622489944,5.077922077922035,76,1.8212851405622477,5.311688311688269
futures,CL,momentum,long,14753,14754,14806,2024-06-13 19:30:00+00:00,2024-06-13 19:45:00+00:00,2024-06-14 09:45:00+00:00,78.18,78.44,25.99999999999909,22.99999999999909,0.0759075907590729,500,300,3.0,signal,52,16,2.3859154929577393,1.623762376237621,30,1.7533818938605608,2.389438943894388,30,1.7533818938605608,2.389438943894388
forex,USDCHF,momentum,short,15464,15465,15472,2024-06-14 09:45:00+00:00,2024-06-14 10:00:00+00:00,2024-06-14 11:45:00+00:00,0.89420003,0.89230001,19.00020000000002,17.00020000000002,0.0338649402390438,200,500,2.0,signal,7,22,0.8831371551225471,-0.07868466135458488,48,1.3083922040324172,0.30378585657370044,51,1.3953921733693684,0.39342490039840283
