dataset,stage,feature,operator,lower,upper,value,label,rule,before_trades,after_trades,before_win_rate_pct,after_win_rate_pct,posterior_mean_pct,posterior_lower_95_pct,posterior_upper_95_pct,avg_pnl_points,profit_factor
momentum,1,atr_pct,<=,,0.0010015316366252065,,bottom 20%,atr_pct <= 0.00100153 (bottom 20%),1087,218,59.337626494940196,70.64220183486239,70.59058276938329,64.56968401990777,76.61148151885881,1.1970871559633023,1.491547451992352
momentum,2,abs_close_ema200_atr,<=,,2.0916040223951526,,bottom 40%,abs_close_ema200_atr <= 2.0916 (bottom 40%),218,87,70.64220183486239,81.60919540229885,81.48457047539615,73.4147169121858,89.55442403860651,3.2224137931034473,3.002428484696973
mean_reversion,1,atr_regime,<=,,0.9273049402725327,,bottom 20%,atr_regime <= 0.927305 (bottom 20%),831,167,47.292418772563174,61.67664670658682,61.59102630221764,54.25792320430577,68.92412940012952,2.8870359281437126,1.6411412309922275
mean_reversion,2,hour_sin,between,0.4422886902190017,0.9659258262890683,,30-80%,0.442289 <= hour_sin <= 0.965926 (30-80%),167,90,61.67664670658682,73.33333333333333,73.20523787589657,64.15503762710989,82.25543812468324,5.322666666666671,2.7653301886792487
naked_long_4bar,1,pos12,<=,,0.12160566706023249,,bottom 10%,pos12 <= 0.121606 (bottom 10%),69751,6976,51.98778512136026,55.174885321100916,55.17442852015498,54.007558644384915,56.34129839592505,0.24607110091742848,1.1427568127276517
naked_long_4bar,2,roll96_atr_minus_roll24_atr,>=,8.647712647508168,,,top 19%,roll96_atr_minus_roll24_atr >= 8.64771 (top 19%),6976,1396,55.174885321100916,59.957020057306586,59.953596911468225,57.38502419749432,62.522169625442125,0.6305429799426859,1.4713380775676888
naked_short_4bar,1,pos12,>=,0.9165284687672863,,,top 9%,pos12 >= 0.916528 (top 9%),69751,6976,47.93766397614371,51.132454128440365,51.13199622530832,49.95912788795263,52.304864562664,-0.09693807339449291,0.9487376968653172
naked_short_4bar,2,pos96,between,0.5934479556881564,0.8252054695512661,,30-50%,0.593448 <= pos96 <= 0.825205 (30-50%),6976,1395,51.132454128440365,54.91039426523297,54.907688004389996,52.29837788493176,57.51699812384824,0.03913620071683742,1.0249902158464326
