market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,prior_180d_trades,prior_180d_profit_factor_r,prior_180d_total_r
futures,NQ,momentum,long,26934,26935,26942,2024-12-18 13:45:00+00:00,2024-12-18 14:00:00+00:00,2024-12-18 15:45:00+00:00,21987.75,22034.5,187.0,184.0,0.5459940652818991,500,334,3.0,signal,7,63,1.4657654687328274,12.57566765578635
forex,GBPUSD,momentum,long,28316,28317,28366,2024-12-20 20:45:00+00:00,2024-12-20 21:00:00+00:00,2024-12-23 09:15:00+00:00,1.2574,1.25815,7.500000000000284,5.500000000000284,0.0714285714285751,20,75,2.0,signal,49,77,2.256287425149706,6.811688311688336
forex,GBPUSD,momentum,short,28475,28476,28516,2024-12-24 12:30:00+00:00,2024-12-24 12:45:00+00:00,2024-12-26 07:00:00+00:00,1.2555,1.2535,20.0,18.0,0.2337662337662337,20,75,2.0,tp,40,76,2.302808302808304,6.928571428571442
forex,GBPUSD,momentum,short,28562,28563,28621,2024-12-26 18:30:00+00:00,2024-12-26 18:45:00+00:00,2024-12-27 09:15:00+00:00,1.253,1.25165,13.499999999999623,11.499999999999623,0.1493506493506444,20,75,2.0,signal,58,75,2.2991452991453043,6.909090909090942
forex,GBPUSD,momentum,short,28627,28628,28743,2024-12-27 10:45:00+00:00,2024-12-27 11:00:00+00:00,2024-12-30 15:45:00+00:00,1.2534,1.2514,20.0,18.0,0.2337662337662337,20,75,2.0,tp,115,76,2.3272283272283314,7.0584415584415865
forex,NZDUSD,momentum,short,28847,28848,28853,2024-12-31 01:30:00+00:00,2024-12-31 01:45:00+00:00,2024-12-31 03:00:00+00:00,0.56435001,0.56355,8.000099999999621,6.000099999999621,0.272731818181801,75,20,2.0,signal,5,103,1.3149706730892035,7.795522727272918
forex,GBPUSD,momentum,short,28783,28784,28816,2024-12-31 01:45:00+00:00,2024-12-31 02:00:00+00:00,2024-12-31 10:00:00+00:00,1.25585,1.25385,20.0,18.0,0.2337662337662337,20,75,2.0,tp,32,76,2.3272283272283314,7.0584415584415865
forex,NZDUSD,momentum,short,28871,28872,28878,2024-12-31 07:30:00+00:00,2024-12-31 07:45:00+00:00,2024-12-31 09:15:00+00:00,0.56349999,0.56269997,8.000199999999014,6.000199999999014,0.2727363636363188,75,20,2.0,signal,6,104,1.3259901425142662,8.06825454545472
forex,NZDUSD,momentum,short,28945,28946,28953,2025-01-02 09:00:00+00:00,2025-01-02 09:15:00+00:00,2025-01-02 11:00:00+00:00,0.56220001,0.56099999,12.000199999999683,10.000199999999683,0.454554545454531,75,20,2.0,signal,7,105,1.3370097955940905,8.340990909091039
forex,NZDUSD,momentum,short,29027,29028,29035,2025-01-03 05:30:00+00:00,2025-01-03 05:45:00+00:00,2025-01-03 07:30:00+00:00,0.56099999,0.55989999,10.9999999999999,8.999999999999899,0.4090909090909045,75,20,2.0,signal,7,106,1.3553756391874494,8.79554545454557
forex,NZDUSD,momentum,short,29051,29052,29067,2025-01-03 11:30:00+00:00,2025-01-03 11:45:00+00:00,2025-01-03 15:30:00+00:00,0.5607,0.55949998,12.000199999999683,10.000199999999683,0.454554545454531,75,20,2.0,signal,15,107,1.3719045678429,9.204636363636475
forex,NZDUSD,momentum,short,29071,29072,29104,2025-01-03 16:30:00+00:00,2025-01-03 16:45:00+00:00,2025-01-06 00:45:00+00:00,0.56040001,0.56240001,-20.0,-22.0,-1.0,75,20,2.0,sl,32,108,1.390270411436259,9.659190909091006
forex,GBPUSD,momentum,short,29050,29051,29087,2025-01-06 01:45:00+00:00,2025-01-06 02:00:00+00:00,2025-01-06 11:00:00+00:00,1.2435,1.251,-75.0,-77.0,-1.0,20,75,2.0,sl,36,76,2.3504273504273545,7.181818181818211
forex,NZDUSD,momentum,long,29111,29112,29135,2025-01-06 02:30:00+00:00,2025-01-06 02:45:00+00:00,2025-01-06 08:30:00+00:00,0.56190002,0.56349999,15.99970000000006,13.99970000000006,0.6363500000000027,75,20,2.0,signal,23,107,1.3992637342345318,9.818263636363735
forex,NZDUSD,momentum,short,29492,29493,29512,2025-01-10 01:45:00+00:00,2025-01-10 02:00:00+00:00,2025-01-10 06:45:00+00:00,0.56,0.55849999,15.000100000001073,13.000100000001073,0.590913636363685,75,20,2.0,signal,19,107,1.485551742455644,11.454613636363737
futures,NQ,momentum,short,28258,28259,28264,2025-01-10 11:00:00+00:00,2025-01-10 11:15:00+00:00,2025-01-10 12:30:00+00:00,21361.0,21281.25,319.0,316.0,0.9376854599406528,500,334,3.0,signal,5,60,1.3945488515221451,10.652818991097924
forex,NZDUSD,momentum,short,29665,29666,29671,2025-01-13 21:00:00+00:00,2025-01-13 21:15:00+00:00,2025-01-13 22:30:00+00:00,0.55680001,0.55880001,-20.0,-22.0,-1.0,75,20,2.0,sl,5,105,1.5897997959183747,13.136450000000178
forex,GBPUSD,momentum,short,29610,29611,29622,2025-01-13 21:45:00+00:00,2025-01-13 22:00:00+00:00,2025-01-14 00:45:00+00:00,1.22,1.2211,-11.000000000001007,-13.000000000001007,-0.1688311688311819,20,75,2.0,signal,11,76,1.9414182939362834,5.948051948051977
futures,NQ,momentum,short,28472,28473,28478,2025-01-14 18:30:00+00:00,2025-01-14 18:45:00+00:00,2025-01-14 20:00:00+00:00,20977.25,20861.25,464.0,461.0,1.367952522255193,500,334,3.0,signal,5,58,1.484629080118694,12.11572700296736
forex,NZDUSD,momentum,long,29796,29797,29803,2025-01-15 05:45:00+00:00,2025-01-15 06:00:00+00:00,2025-01-15 07:30:00+00:00,0.55980003,0.5607,8.999699999999722,6.999699999999722,0.3181681818181692,75,20,2.0,signal,6,105,1.5136759765625083,11.954640909091111
forex,GBPUSD,momentum,long,29751,29752,29754,2025-01-15 09:00:00+00:00,2025-01-15 09:15:00+00:00,2025-01-15 09:45:00+00:00,1.2203,1.2223,20.0,18.0,0.2337662337662337,20,75,2.0,tp,2,76,1.8708708708708692,5.649350649350653
forex,NZDUSD,momentum,long,29822,29823,29828,2025-01-15 12:15:00+00:00,2025-01-15 12:30:00+00:00,2025-01-15 13:45:00+00:00,0.5607,0.5632,25.000000000000576,23.000000000000576,1.0454545454545716,75,20,2.0,signal,5,106,1.5273472656250076,12.27280909090928
forex,NZDUSD,momentum,short,29929,29930,29984,2025-01-16 15:00:00+00:00,2025-01-16 15:15:00+00:00,2025-01-17 04:45:00+00:00,0.56040001,0.55919999,12.000199999999683,10.000199999999683,0.454554545454531,75,20,2.0,signal,54,107,1.5722691406250084,13.318263636363852
forex,GBPUSD,momentum,short,29872,29873,29935,2025-01-16 15:15:00+00:00,2025-01-16 15:30:00+00:00,2025-01-17 07:00:00+00:00,1.2224,1.2204,20.0,18.0,0.2337662337662337,20,75,2.0,tp,62,77,1.9069069069069051,5.883116883116887
futures,NQ,momentum,long,28656,28657,28666,2025-01-16 18:30:00+00:00,2025-01-16 18:45:00+00:00,2025-01-16 21:00:00+00:00,21306.5,21223.0,-334.0,-337.0,-1.0,500,334,3.0,sl,9,59,1.5393471810089019,13.483679525222552
forex,NZDUSD,momentum,short,30024,30025,30025,2025-01-17 14:45:00+00:00,2025-01-17 15:00:00+00:00,2025-01-17 15:00:00+00:00,0.55930001,0.56130001,-20.0,-22.0,-1.0,75,20,2.0,sl,0,108,1.5918007812500077,13.772818181818383
forex,GBPUSD,momentum,short,29967,29968,29969,2025-01-17 15:00:00+00:00,2025-01-17 15:15:00+00:00,2025-01-17 15:30:00+00:00,1.2221,1.2201,20.0,18.0,0.2337662337662337,20,75,2.0,tp,1,78,1.942942942942941,6.1168831168831215
forex,NZDUSD,momentum,short,30056,30057,30059,2025-01-19 22:45:00+00:00,2025-01-19 23:00:00+00:00,2025-01-19 23:30:00+00:00,0.55909997,0.55800003,10.999400000000216,8.999400000000215,0.4090636363636461,75,20,2.0,signal,2,109,1.526220973782779,12.772818181818383
forex,GBPUSD,momentum,short,30006,30007,30040,2025-01-20 00:45:00+00:00,2025-01-20 01:00:00+00:00,2025-01-20 09:15:00+00:00,1.2184,1.2178,5.999999999999339,3.999999999999339,0.0519480519480433,20,75,2.0,signal,33,78,1.955955955955955,6.201298701298711
forex,NZDUSD,momentum,long,30097,30098,30116,2025-01-20 09:00:00+00:00,2025-01-20 09:15:00+00:00,2025-01-20 13:45:00+00:00,0.56029999,0.56489998,45.99989999999998,43.99989999999998,1.9999954545454537,75,20,2.0,signal,18,110,1.5430737827715435,13.18188181818203
forex,GBPUSD,momentum,short,30046,30047,30057,2025-01-20 10:45:00+00:00,2025-01-20 11:00:00+00:00,2025-01-20 13:30:00+00:00,1.2191,1.2266,-75.0,-77.0,-1.0,20,75,2.0,sl,10,79,1.9639639639639617,6.253246753246755
forex,GBPUSD,momentum,long,30102,30103,30103,2025-01-21 00:45:00+00:00,2025-01-21 01:00:00+00:00,2025-01-21 01:00:00+00:00,1.226,1.228,20.0,18.0,0.2337662337662337,20,75,2.0,tp,0,79,1.9639639639639617,6.253246753246755
forex,NZDUSD,momentum,long,30159,30160,30165,2025-01-21 00:45:00+00:00,2025-01-21 01:00:00+00:00,2025-01-21 02:15:00+00:00,0.56330001,0.56459999,12.999800000000894,10.999800000000894,0.4999909090909497,75,20,2.0,signal,5,111,1.6254705992509442,15.181877272727483
forex,GBPUSD,momentum,long,30133,30134,30153,2025-01-21 08:30:00+00:00,2025-01-21 08:45:00+00:00,2025-01-21 13:30:00+00:00,1.2249,1.2269,20.0,18.0,0.2337662337662337,20,75,2.0,tp,19,80,1.9999999999999976,6.487012987012989
futures,NQ,momentum,long,28902,28903,28908,2025-01-21 15:00:00+00:00,2025-01-21 15:15:00+00:00,2025-01-21 16:30:00+00:00,21539.5,21629.75,361.0,358.0,1.0623145400593472,500,334,3.0,signal,5,58,1.6034866468842728,14.483679525222552
forex,NZDUSD,momentum,long,30377,30378,30389,2025-01-23 07:15:00+00:00,2025-01-23 07:30:00+00:00,2025-01-23 10:15:00+00:00,0.56599998,0.56590003,-0.999499999999598,-2.999499999999598,-0.1363409090908908,75,20,2.0,signal,11,111,1.6273425093633038,15.227313636363853
futures,NQ,momentum,long,29060,29061,29109,2025-01-23 08:30:00+00:00,2025-01-23 08:45:00+00:00,2025-01-23 20:45:00+00:00,21884.25,22009.25,500.0,497.0,1.4747774480712166,500,334,3.0,tp,48,59,1.647749752720079,15.5459940652819
forex,GBPUSD,momentum,short,30330,30331,30397,2025-01-23 09:45:00+00:00,2025-01-23 10:00:00+00:00,2025-01-24 02:30:00+00:00,1.2317,1.2392,-75.0,-77.0,-1.0,20,75,2.0,sl,66,81,2.0360360360360334,6.720779220779223
forex,NZDUSD,momentum,long,30409,30410,30415,2025-01-23 15:15:00+00:00,2025-01-23 15:30:00+00:00,2025-01-23 16:45:00+00:00,0.56620002,0.5679,16.999799999999343,14.999799999999343,0.681809090909061,75,20,2.0,signal,5,112,1.61825271718131,15.090972727272963
forex,NZDUSD,momentum,short,30576,30577,30633,2025-01-27 09:00:00+00:00,2025-01-27 09:15:00+00:00,2025-01-27 23:15:00+00:00,0.56919998,0.56830001,8.999700000000832,6.999700000000832,0.3181681818182196,75,20,2.0,signal,56,111,1.6990333000323379,16.363718181818378
futures,NQ,momentum,short,29363,29364,29371,2025-01-28 15:15:00+00:00,2025-01-28 15:30:00+00:00,2025-01-28 17:15:00+00:00,21467.25,21550.75,-334.0,-337.0,-1.0,500,334,3.0,sl,7,57,1.9533700720644338,20.020771513353115
forex,GBPUSD,momentum,long,30711,30712,30753,2025-01-29 09:00:00+00:00,2025-01-29 09:15:00+00:00,2025-01-29 19:30:00+00:00,1.2433,1.2453,20.0,18.0,0.2337662337662337,20,75,2.0,tp,41,79,1.9779779779779785,6.344155844155864
futures,NQ,momentum,long,29448,29449,29455,2025-01-29 13:30:00+00:00,2025-01-29 13:45:00+00:00,2025-01-29 15:15:00+00:00,21575.0,21491.5,-334.0,-337.0,-1.0,500,334,3.0,sl,6,58,1.8645805233342323,19.020771513353115
forex,NZDUSD,momentum,short,30813,30814,30846,2025-01-29 20:15:00+00:00,2025-01-29 20:30:00+00:00,2025-01-30 04:30:00+00:00,0.56569999,0.56519997,5.000200000000454,3.0002000000004543,0.1363727272727479,75,20,2.0,signal,32,110,1.646605870491145,15.136440909091126
futures,NQ,momentum,short,29475,29476,29478,2025-01-29 20:15:00+00:00,2025-01-29 20:30:00+00:00,2025-01-29 21:00:00+00:00,21585.5,21460.5,500.0,497.0,1.4747774480712166,500,334,3.0,tp,2,59,1.7835118049283962,18.020771513353115
forex,GBPUSD,momentum,short,30824,30825,30853,2025-01-30 13:15:00+00:00,2025-01-30 13:30:00+00:00,2025-01-30 20:30:00+00:00,1.2434,1.2414,20.0,18.0,0.2337662337662337,20,75,2.0,tp,28,80,2.0140140140140144,6.577922077922098
forex,NZDUSD,momentum,short,30883,30884,30911,2025-01-30 13:45:00+00:00,2025-01-30 14:00:00+00:00,2025-01-30 20:45:00+00:00,0.56569999,0.56269997,30.00019999999992,28.00019999999992,1.27273636363636,75,20,2.0,signal,27,111,1.6524315072150653,15.272813636363875
futures,NQ,momentum,long,29547,29548,29550,2025-01-30 15:15:00+00:00,2025-01-30 15:30:00+00:00,2025-01-30 16:00:00+00:00,21532.0,21448.5,-334.0,-337.0,-1.0,500,334,3.0,sl,2,60,1.847632563540188,19.49554896142433
forex,NZDUSD,momentum,short,30976,30977,30982,2025-01-31 13:00:00+00:00,2025-01-31 13:15:00+00:00,2025-01-31 14:30:00+00:00,0.56510001,0.56419998,9.000299999999406,7.000299999999406,0.3181954545454275,75,20,2.0,signal,5,112,1.7068008803892138,16.545550000000233
forex,GBPUSD,momentum,short,30919,30920,30923,2025-01-31 13:00:00+00:00,2025-01-31 13:15:00+00:00,2025-01-31 14:00:00+00:00,1.2428,1.2408,20.0,18.0,0.2337662337662337,20,75,2.0,tp,3,81,2.0500500500500505,6.811688311688332
forex,GBPUSD,momentum,long,31079,31080,31086,2025-02-04 05:00:00+00:00,2025-02-04 05:15:00+00:00,2025-02-04 06:45:00+00:00,1.2386,1.2406,20.0,18.0,0.2337662337662337,20,75,2.0,tp,6,78,2.3384615384615377,7.344155844155864
forex,NZDUSD,momentum,short,31144,31145,31174,2025-02-04 07:00:00+00:00,2025-02-04 07:15:00+00:00,2025-02-04 14:30:00+00:00,0.56040001,0.56240001,-20.0,-22.0,-1.0,75,20,2.0,sl,29,108,2.0562117754236344,20.500086363636555
forex,GBPUSD,momentum,long,31107,31108,31111,2025-02-04 12:00:00+00:00,2025-02-04 12:15:00+00:00,2025-02-04 13:00:00+00:00,1.2401,1.2421,20.0,18.0,0.2337662337662337,20,75,2.0,tp,3,77,2.2958579881656798,7.11038961038963
forex,GBPUSD,momentum,long,31282,31283,31299,2025-02-06 07:45:00+00:00,2025-02-06 08:00:00+00:00,2025-02-06 12:00:00+00:00,1.2475,1.24,-75.0,-77.0,-1.0,20,75,2.0,sl,16,77,2.3523809523809573,7.37662337662341
forex,NZDUSD,momentum,long,31339,31340,31367,2025-02-06 07:45:00+00:00,2025-02-06 08:00:00+00:00,2025-02-06 14:45:00+00:00,0.56580001,0.56639999,5.9997999999994445,3.999799999999445,0.1818090909090656,75,20,2.0,signal,27,107,1.9120324187443516,18.61373181818202
futures,ES,momentum,long,30025,30026,30031,2025-02-06 19:30:00+00:00,2025-02-06 19:45:00+00:00,2025-02-06 21:00:00+00:00,6077.25,6107.25,120.0,117.0,0.3861386138613861,300,300,3.0,signal,5,39,2.0713407134071335,5.749174917491747
forex,GBPUSD,momentum,short,31377,31378,31401,2025-02-07 07:30:00+00:00,2025-02-07 07:45:00+00:00,2025-02-07 13:30:00+00:00,1.2445,1.2425,20.0,18.0,0.2337662337662337,20,75,2.0,tp,23,78,1.9879275653923587,6.37662337662341
forex,GBPUSD,momentum,short,31406,31407,31410,2025-02-07 14:45:00+00:00,2025-02-07 15:00:00+00:00,2025-02-07 15:45:00+00:00,1.2455,1.2435,20.0,18.0,0.2337662337662337,20,75,2.0,tp,3,79,2.0241448692152963,6.610389610389644
futures,ES,momentum,long,30099,30100,30195,2025-02-07 15:00:00+00:00,2025-02-07 15:15:00+00:00,2025-02-10 16:00:00+00:00,6084.25,6089.75,22.0,19.0,0.0627062706270627,300,300,3.0,signal,95,40,2.1432964329643287,6.135313531353133
forex,NZDUSD,momentum,short,31476,31477,31493,2025-02-07 18:00:00+00:00,2025-02-07 18:15:00+00:00,2025-02-09 22:15:00+00:00,0.56599998,0.56419998,17.999999999999126,15.999999999999126,0.7272727272726875,75,20,2.0,signal,16,108,1.920940669198972,18.795540909091088
forex,NZDUSD,momentum,short,31538,31539,31549,2025-02-10 09:30:00+00:00,2025-02-10 09:45:00+00:00,2025-02-10 12:15:00+00:00,0.56620002,0.56489998,13.000400000000578,11.000400000000578,0.5000181818182081,75,20,2.0,signal,10,108,1.9476672023020127,19.34100454545466
forex,GBPUSD,momentum,short,31481,31482,31490,2025-02-10 09:30:00+00:00,2025-02-10 09:45:00+00:00,2025-02-10 11:45:00+00:00,1.2418,1.2398,20.0,18.0,0.2337662337662337,20,75,2.0,tp,8,80,2.060362173038234,6.844155844155878
forex,GBPUSD,momentum,short,31575,31576,31581,2025-02-11 09:00:00+00:00,2025-02-11 09:15:00+00:00,2025-02-11 10:30:00+00:00,1.2376,1.2356,20.0,18.0,0.2337662337662337,20,75,2.0,tp,5,80,2.060362173038234,6.844155844155878
forex,NZDUSD,momentum,short,31653,31654,31659,2025-02-11 14:15:00+00:00,2025-02-11 14:30:00+00:00,2025-02-11 15:45:00+00:00,0.5654,0.56480002,5.999800000000555,3.9998000000005542,0.1818090909091161,75,20,2.0,signal,5,107,1.9164863212542622,18.70463181818197
futures,NQ,momentum,short,30280,30281,30368,2025-02-11 14:30:00+00:00,2025-02-11 14:45:00+00:00,2025-02-12 13:30:00+00:00,21789.75,21664.75,500.0,497.0,1.4747774480712166,500,334,3.0,tp,87,57,1.8125168599946044,17.875370919881306
futures,ES,momentum,short,30283,30284,30292,2025-02-11 15:00:00+00:00,2025-02-11 15:15:00+00:00,2025-02-11 17:15:00+00:00,6072.5,6072.75,-1.0,-4.0,-0.0132013201320132,300,300,3.0,signal,8,39,2.031980319803197,5.5379537953795355
forex,NZDUSD,momentum,long,31706,31707,31728,2025-02-12 03:30:00+00:00,2025-02-12 03:45:00+00:00,2025-02-12 09:00:00+00:00,0.56590003,0.56390003,-20.0,-22.0,-1.0,75,20,2.0,sl,21,108,1.9253945717088852,18.886440909091085
forex,NZDUSD,momentum,short,31737,31738,31747,2025-02-12 11:15:00+00:00,2025-02-12 11:30:00+00:00,2025-02-12 13:45:00+00:00,0.56440002,0.56120002,31.999999999999805,29.999999999999805,1.3636363636363549,75,20,2.0,signal,9,108,1.8237836770527427,17.63644090909107
forex,NZDUSD,momentum,long,31820,31821,31866,2025-02-13 08:00:00+00:00,2025-02-13 08:15:00+00:00,2025-02-13 19:30:00+00:00,0.56400001,0.56660002,26.000099999999858,24.000099999999858,1.0909136363636298,75,20,2.0,signal,45,108,1.8641225733785334,18.500059090909218
futures,NQ,momentum,long,30439,30440,30464,2025-02-13 08:15:00+00:00,2025-02-13 08:30:00+00:00,2025-02-13 14:30:00+00:00,21790.25,21915.25,500.0,497.0,1.4747774480712166,500,334,3.0,tp,24,58,1.8795521985432961,19.35014836795252
futures,ES,momentum,short,30462,30463,30835,2025-02-13 13:45:00+00:00,2025-02-13 14:00:00+00:00,2025-02-19 19:00:00+00:00,6084.5,6159.5,-300.0,-303.0,-1.0,300,300,3.0,sl,372,40,2.0269938650306742,5.5247524752475226
forex,NZDUSD,momentum,short,32103,32104,32110,2025-02-18 06:45:00+00:00,2025-02-18 07:00:00+00:00,2025-02-18 08:30:00+00:00,0.57120001,0.5711,1.000099999999282,-0.999900000000718,-0.0454500000000326,75,20,2.0,signal,6,109,1.915078253798576,19.59097272727285
futures,NQ,momentum,long,30724,30725,30727,2025-02-18 14:30:00+00:00,2025-02-18 14:45:00+00:00,2025-02-18 15:15:00+00:00,22221.5,22138.0,-334.0,-337.0,-1.0,500,334,3.0,sl,2,57,1.8324790936066895,18.314540059347177
forex,GBPUSD,momentum,long,32091,32092,32106,2025-02-18 18:00:00+00:00,2025-02-18 18:15:00+00:00,2025-02-18 21:45:00+00:00,1.2596,1.2616,20.0,18.0,0.2337662337662337,20,75,2.0,tp,14,81,2.0965794768611716,7.077922077922112
forex,GBPUSD,momentum,long,32121,32122,32143,2025-02-19 01:30:00+00:00,2025-02-19 01:45:00+00:00,2025-02-19 07:00:00+00:00,1.2611,1.2631,20.0,18.0,0.2337662337662337,20,75,2.0,tp,21,82,2.1327967806841093,7.311688311688346
forex,NZDUSD,momentum,short,32181,32182,32196,2025-02-19 02:15:00+00:00,2025-02-19 02:30:00+00:00,2025-02-19 06:00:00+00:00,0.57090002,0.57290002,-20.0,-22.0,-1.0,75,20,2.0,sl,14,109,2.0044491170432694,20.545522727272818
forex,GBPUSD,momentum,long,32154,32155,32245,2025-02-19 09:45:00+00:00,2025-02-19 10:00:00+00:00,2025-02-20 08:30:00+00:00,1.2605,1.2612,7.0000000000014495,5.0000000000014495,0.0649350649350837,20,75,2.0,signal,90,83,2.169014084507047,7.5454545454545805
forex,NZDUSD,momentum,long,32213,32214,32235,2025-02-19 10:15:00+00:00,2025-02-19 10:30:00+00:00,2025-02-19 15:45:00+00:00,0.57190001,0.57200003,1.0001999999997846,-0.9998000000002154,-0.0454454545454643,75,20,2.0,signal,21,110,1.9110212851965513,19.545522727272818
futures,NQ,momentum,long,30800,30801,30818,2025-02-19 10:30:00+00:00,2025-02-19 10:45:00+00:00,2025-02-19 15:00:00+00:00,22206.5,22123.0,-334.0,-337.0,-1.0,500,334,3.0,sl,17,58,1.7528060895368334,17.314540059347177
futures,NQ,momentum,short,30823,30824,30909,2025-02-19 16:15:00+00:00,2025-02-19 16:30:00+00:00,2025-02-20 14:45:00+00:00,22218.0,22093.0,500.0,497.0,1.4747774480712166,500,334,3.0,tp,85,59,1.6797725024727985,16.314540059347177
forex,NZDUSD,momentum,short,32271,32272,32276,2025-02-20 00:45:00+00:00,2025-02-20 01:00:00+00:00,2025-02-20 02:00:00+00:00,0.57080001,0.56959999,12.000200000000794,10.000200000000794,0.4545545454545815,75,20,2.0,signal,4,111,1.9069818722737812,19.500077272727353
forex,GBPUSD,momentum,long,32369,32370,32378,2025-02-21 15:30:00+00:00,2025-02-21 15:45:00+00:00,2025-02-21 17:45:00+00:00,1.263,1.265,20.0,18.0,0.2337662337662337,20,75,2.0,tp,8,84,2.179074446680088,7.610389610389664
forex,NZDUSD,momentum,long,32426,32427,32455,2025-02-21 15:30:00+00:00,2025-02-21 15:45:00+00:00,2025-02-23 22:45:00+00:00,0.5747,0.57489997,1.9997000000004928,-0.0002999999995072,-1.3636363613965909e-05,75,20,2.0,signal,28,112,1.9281239799137113,19.954631818181934
forex,GBPUSD,momentum,long,32433,32434,32548,2025-02-24 07:30:00+00:00,2025-02-24 07:45:00+00:00,2025-02-25 12:15:00+00:00,1.2641,1.2661,20.0,18.0,0.2337662337662337,20,75,2.0,tp,114,85,2.2152917505030256,7.844155844155898
forex,NZDUSD,momentum,long,32490,32491,32552,2025-02-24 07:30:00+00:00,2025-02-24 07:45:00+00:00,2025-02-24 23:00:00+00:00,0.57480001,0.57280001,-20.0,-22.0,-1.0,75,20,2.0,sl,61,112,1.90275296274098,19.40916818181831
forex,GBPUSD,momentum,long,32565,32566,32573,2025-02-25 16:30:00+00:00,2025-02-25 16:45:00+00:00,2025-02-25 18:30:00+00:00,1.2653,1.2662,8.999999999999009,6.999999999999009,0.090909090909078,20,75,2.0,signal,7,83,2.152917505030192,7.4415584415585165
forex,NZDUSD,momentum,short,32649,32650,32656,2025-02-25 23:15:00+00:00,2025-02-25 23:30:00+00:00,2025-02-26 01:00:00+00:00,0.57319999,0.57260001,5.9997999999994445,3.999799999999445,0.1818090909090656,75,20,2.0,signal,6,112,1.7949527221744717,17.886418181818314
forex,GBPUSD,momentum,long,32605,32606,32624,2025-02-26 02:30:00+00:00,2025-02-26 02:45:00+00:00,2025-02-26 07:15:00+00:00,1.2654,1.2655,0.99999999999989,-1.00000000000011,-0.0129870129870144,20,75,2.0,signal,18,84,2.167002012072443,7.532467532467595
forex,GBPUSD,momentum,long,32745,32746,32798,2025-02-27 13:30:00+00:00,2025-02-27 13:45:00+00:00,2025-02-28 02:45:00+00:00,1.266,1.2585,-75.0,-77.0,-1.0,20,75,2.0,sl,52,84,2.1265060240963938,7.285714285714347
forex,GBPUSD,momentum,short,32879,32880,32931,2025-03-02 23:00:00+00:00,2025-03-02 23:15:00+00:00,2025-03-03 12:00:00+00:00,1.2601,1.2676,-75.0,-77.0,-1.0,20,75,2.0,sl,51,82,1.7530434782608764,5.6233766233766795
forex,NZDUSD,momentum,short,32996,32997,33008,2025-03-03 14:00:00+00:00,2025-03-03 14:15:00+00:00,2025-03-03 17:00:00+00:00,0.56160003,0.56360003,-20.0,-22.0,-1.0,75,20,2.0,sl,11,109,1.8319266722269294,17.88640454545464
forex,NZDUSD,momentum,long,33014,33015,33021,2025-03-03 18:30:00+00:00,2025-03-03 18:45:00+00:00,2025-03-03 20:15:00+00:00,0.56269997,0.56069997,-20.0,-22.0,-1.0,75,20,2.0,sl,6,110,1.7505076267753836,16.88640454545464
forex,NZDUSD,momentum,short,33072,33073,33086,2025-03-04 09:00:00+00:00,2025-03-04 09:15:00+00:00,2025-03-04 12:30:00+00:00,0.56220001,0.56420001,-20.0,-22.0,-1.0,75,20,2.0,sl,13,110,1.7505076267753836,16.88640454545464
forex,NZDUSD,momentum,long,33090,33091,33097,2025-03-04 13:30:00+00:00,2025-03-04 13:45:00+00:00,2025-03-04 15:15:00+00:00,0.56290001,0.56090001,-20.0,-22.0,-1.0,75,20,2.0,sl,6,111,1.6760178684892375,15.886404545454639
futures,NQ,momentum,short,31747,31748,31749,2025-03-05 17:15:00+00:00,2025-03-05 17:30:00+00:00,2025-03-05 17:45:00+00:00,20472.5,20556.0,-334.0,-337.0,-1.0,500,334,3.0,sl,1,52,1.8629080118694357,17.25816023738872
futures,NQ,momentum,short,31832,31833,31835,2025-03-06 15:30:00+00:00,2025-03-06 15:45:00+00:00,2025-03-06 16:15:00+00:00,20493.5,20368.5,500.0,497.0,1.4747774480712166,500,334,3.0,tp,2,53,1.7741981065423198,16.25816023738872
forex,NZDUSD,momentum,long,33368,33369,33379,2025-03-07 11:00:00+00:00,2025-03-07 11:15:00+00:00,2025-03-07 13:45:00+00:00,0.57190001,0.57230002,4.000100000000062,2.000100000000062,0.0909136363636391,75,20,2.0,signal,10,109,1.5324696961685536,13.045495454545579
forex,NZDUSD,momentum,short,33424,33425,33432,2025-03-10 01:00:00+00:00,2025-03-10 01:15:00+00:00,2025-03-10 03:00:00+00:00,0.5722,0.57090002,12.999800000000894,10.999800000000894,0.4999909090909497,75,20,2.0,signal,7,109,1.523193991831166,12.818240909091049
forex,GBPUSD,momentum,long,33394,33395,33403,2025-03-10 07:45:00+00:00,2025-03-10 08:00:00+00:00,2025-03-10 10:00:00+00:00,1.2897,1.291,12.999999999998568,10.999999999998568,0.1428571428571242,20,75,2.0,signal,8,79,1.7069565217391378,5.2792207792208385
forex,GBPUSD,momentum,short,33486,33487,33605,2025-03-11 06:45:00+00:00,2025-03-11 07:00:00+00:00,2025-03-12 12:30:00+00:00,1.2894,1.2969000000000002,-75.0,-77.0,-1.0,20,75,2.0,sl,118,80,1.726086956521744,5.422077922077963
