dataset,stage,feature,operator,lower,upper,value,label,rule,before_trades,after_trades,before_win_rate_pct,after_win_rate_pct,posterior_mean_pct,posterior_lower_95_pct,posterior_upper_95_pct,avg_pnl_points,profit_factor
momentum,1,bars_held,<=,,7.0,,bottom 20%,bars_held <= 7 (bottom 20%),13737,2878,69.1198951736187,94.1626129256428,94.15391451725378,93.29705110581253,95.01077792869502,2.4745325078423286,44.35686960835098
momentum,2,ret1_atr,between,-0.23160431156611905,0.8637113264737896,,40-80%,-0.231604 <= ret1_atr <= 0.863711 (40-80%),2878,1151,94.1626129256428,98.34926151172894,98.34562726816462,97.60935977459796,99.08189476173129,2.7407397362468147,237.1976162742164
mean_reversion,1,bars_held,between,20.0,63.0,,30-50%,20 <= bars_held <= 63 (30-50%),10173,2106,70.34306497591665,96.72364672364672,96.7111262766853,95.949779369046,97.4724731843246,4.101443482053122,183.51375749597435
mean_reversion,2,trade_close_ema200,<=,,-0.5783137697640715,,bottom 70%,trade_close_ema200 <= -0.578314 (bottom 70%),2106,1474,96.72364672364672,100.0,99.99777874354146,99.97373470469559,100.0,5.0996324857135225,inf
naked_long_4bar,1,donchian12_breakout_down,==,,,1.0,discrete,donchian12_breakout_down == 1 (discrete),422553,28022,48.81494155762709,51.64513596459924,51.64503496918809,51.059940714098474,52.2301292242777,0.028044390569901337,1.047460476921452
naked_long_4bar,2,hour_utc,>=,16.25,,,top 19%,hour_utc >= 16.25 (top 19%),28022,5663,51.64513596459924,54.74130319618576,54.74075655649092,53.44457703129631,56.03693608168553,0.09581979569248408,1.206974699864583
naked_short_4bar,1,pos12,>=,0.9130434782608864,,,top 9%,pos12 >= 0.913043 (top 9%),422553,42262,47.533682165314175,50.380956887984475,50.38088951759613,49.90420815152407,50.85757088366819,0.02982809588431666,1.059649297270187
naked_short_4bar,2,hour_cos,between,0.1950903220161283,0.7518398074789774,,60-80%,0.19509 <= hour_cos <= 0.75184 (60-80%),42262,8928,50.380956887984475,52.956989247311824,52.95670074553567,51.92146397767618,53.99193751339515,0.058576948361265535,1.1806683609699313
